Position,Track Name,Artist,Streams,Week,Month,Year,Artist Followers,Artist Genre,Artist Popularity,Track Popularity,Track Duration (ms),Album Name,Album Total Tracks,Album Released Date,Acousticness,Danceability,Energy,Instrumentalness,Key,Liveness,Loudness,Mode,Speechiness,Tempo,Time Signature,Valence
100,Stupid Love,Lady Gaga,394798,2,March,2020,16219580.0,dance pop,90.0,0.0,193533.0,Happy Soundtrack,32.0,2021-02-19,0.00173,0.68,0.825,0.000122,8.0,0.27,-4.296,1.0,0.0702,117.987,4.0,0.784
101,Jennifer (feat. Soolking),Ghali,391003,2,March,2020,2679600.0,italian hip hop,70.0,54.0,161847.0,DNA Deluxe X,19.0,2020-11-13,0.301,0.835,0.664,2.21e-06,5.0,0.0892,-8.776,1.0,0.157,91.532,4.0,0.657
102,Flashback,Ghali,386163,2,March,2020,2679600.0,italian hip hop,70.0,48.0,217000.0,DNA Deluxe X,19.0,2020-11-13,0.0982,0.775,0.568,0.0,1.0,0.107,-7.752,0.0,0.0657,116.01,4.0,0.239
103,Rossetto,Random,384724,2,March,2020,254797.0,italian pop,62.0,54.0,228142.0,Rossetto,1.0,2019-09-27,0.589,0.652,0.7,0.0,7.0,0.134,-4.884,1.0,0.0691,104.961,4.0,0.214
104,Milano Ovest - feat. Marracash,Shiva,384675,2,March,2020,533319.0,italian hip hop,67.0,52.0,171200.0,Routine EP,7.0,2020-01-31,0.0628,0.498,0.804,0.0,7.0,0.195,-5.841,1.0,0.395,82.612,1.0,0.54
105,sw1n6o - feat. Salmo,tha Supreme,382447,2,March,2020,1288668.0,italian hip hop,76.0,55.0,184037.0,23 6451,20.0,2019-11-15,0.122,0.569,0.828,7.05e-06,0.0,0.785,-5.554,0.0,0.0857,169.982,4.0,0.786
106,LA PROVA DEL CUOCO,FSK SATELLITE,380542,2,March,2020,227394.0,italian hip hop,65.0,50.0,156421.0,FSK TRAPSHIT,11.0,2019-07-11,0.254,0.689,0.458,0.0,0.0,0.434,-8.574,1.0,0.622,131.687,4.0,0.719
107,Boss,Paky,379596,2,March,2020,136640.0,italian hip hop,64.0,54.0,144987.0,Boss,1.0,2020-01-22,0.36,0.924,0.429,0.0,8.0,0.106,-8.042,1.0,0.481,126.039,4.0,0.439
108,No Time To Die,Billie Eilish,379215,2,March,2020,39685416.0,electropop,94.0,78.0,242265.0,No Time To Die,1.0,2020-02-13,0.917,0.38,0.219,0.0104,4.0,0.0827,-13.273,0.0,0.0358,73.537,4.0,0.0517
109,Circles,Post Malone,374929,2,March,2020,31243997.0,dfw rap,94.0,87.0,215280.0,Hollywood's Bleeding,17.0,2019-09-06,0.192,0.695,0.762,0.00244,0.0,0.0863,-3.497,1.0,0.0395,120.042,4.0,0.553
110,La Difícil,Bad Bunny,374605,2,March,2020,30176462.0,latin,100.0,79.0,163084.0,YHLQMDLG,20.0,2020-02-28,0.0861,0.685,0.848,7.14e-06,8.0,0.0783,-4.561,0.0,0.0858,179.87,4.0,0.761
111,È sempre bello,Coez,371412,2,March,2020,1652648.0,italian indie pop,71.0,61.0,203872.0,È sempre bello,10.0,2019-03-29,0.0732,0.692,0.63,0.0,8.0,0.0865,-6.792,1.0,0.164,110.919,5.0,0.499
113,m8nstar,tha Supreme,367744,2,March,2020,1288668.0,italian hip hop,76.0,55.0,164825.0,23 6451,20.0,2019-11-15,0.0548,0.58,0.758,0.0,4.0,0.114,-6.448,0.0,0.044,164.924,4.0,0.437
114,90MIN,Salmo,367423,2,March,2020,1969235.0,italian hip hop,76.0,61.0,231920.0,Playlist,13.0,2018-11-09,0.0253,0.549,0.765,0.0,1.0,0.855,-5.138,1.0,0.309,122.002,4.0,0.513
115,Margarita (con Marracash),Elodie,365868,2,March,2020,354026.0,italian adult pop,64.0,57.0,177812.0,Margarita (con Marracash),1.0,2019-06-12,0.0517,0.834,0.668,0.0,11.0,0.044,-7.069,0.0,0.0949,95.996,4.0,0.755
116,Baciami adesso,Enrico Nigiotti,363187,2,March,2020,159482.0,italian adult pop,52.0,49.0,183013.0,Nigio,8.0,2020-02-14,0.229,0.323,0.728,0.0,6.0,0.159,-5.692,0.0,0.0702,159.964,3.0,0.277
117,Numb,Dotan,361797,2,March,2020,150023.0,dutch pop,64.0,51.0,218715.0,Numb,1.0,2019-05-20,0.107,0.601,0.54,0.000126,1.0,0.174,-7.032,0.0,0.0307,76.007,4.0,0.291
118,Memories,Maroon 5,361307,2,March,2020,29446381.0,pop,90.0,86.0,189486.0,Memories,1.0,2019-09-20,0.837,0.764,0.32,0.0,11.0,0.0822,-7.209,1.0,0.0546,91.019,4.0,0.575
119,Eden (feat. Dardust),Rancore,360952,2,March,2020,143510.0,italian hip hop,56.0,48.0,211297.0,Eden (feat. Dardust),1.0,2020-02-06,0.204,0.499,0.782,0.0,6.0,0.113,-6.104,1.0,0.14,111.038,4.0,0.641
120,"Calipso (with Dardust) (feat. Sfera Ebbasta, Mahmood & Fabri Fibra)",Charlie Charles,359981,2,March,2020,451358.0,italian hip hop,57.0,59.0,190699.0,"Calipso (with Dardust) (feat. Sfera Ebbasta, Mahmood & Fabri Fibra)",1.0,2019-04-26,0.0261,0.775,0.661,2.09e-05,6.0,0.112,-6.178,0.0,0.183,112.029,4.0,0.467
121,NO SPIE,FSK SATELLITE,354958,2,March,2020,227394.0,italian hip hop,65.0,48.0,141598.0,FSK TRAPSHIT,11.0,2019-07-11,0.484,0.893,0.511,0.00201,8.0,0.0747,-11.209,0.0,0.268,100.015,4.0,0.443
122,FIGHT! (feat. Nayt),Il Tre,352021,2,March,2020,200982.0,italian hip hop,67.0,54.0,168000.0,FIGHT! (feat. Nayt),1.0,2020-02-28,0.355,0.762,0.687,0.0,6.0,0.104,-6.082,0.0,0.404,90.064,4.0,0.497
123,occh1 purpl3 - feat. Marracash,tha Supreme,347964,2,March,2020,1288668.0,italian hip hop,76.0,53.0,187821.0,23 6451,20.0,2019-11-15,0.0921,0.66,0.809,0.0,2.0,0.16,-4.837,1.0,0.156,133.922,4.0,0.547
124,Cenere,Nashley,347554,2,March,2020,132395.0,italian hip hop,57.0,58.0,170196.0,Cenere,1.0,2019-03-22,0.683,0.722,0.685,2.52e-05,7.0,0.141,-8.815,0.0,0.114,109.968,4.0,0.334
125,Fast Food,Ghali,345579,2,March,2020,2679600.0,italian hip hop,70.0,44.0,159500.0,DNA Deluxe X,19.0,2020-11-13,0.202,0.794,0.66,0.0,11.0,0.13,-6.481,0.0,0.113,120.012,4.0,0.501
126,Intentions (feat. Quavo),Justin Bieber,345482,2,March,2020,42521376.0,canadian pop,96.0,80.0,212866.0,Changes,17.0,2020-02-14,0.3,0.806,0.546,0.0,9.0,0.102,-6.637,1.0,0.0575,147.986,4.0,0.874
127,FIORI,Giaime,345003,2,March,2020,160720.0,italian hip hop,61.0,55.0,168000.0,FIORI,1.0,2019-07-18,0.136,0.85,0.567,0.0,4.0,0.115,-8.739,0.0,0.199,99.99,4.0,0.161
128,Rondini Al Guinzaglio,Ultimo,341527,2,March,2020,2251859.0,italian adult pop,71.0,60.0,240738.0,Colpa Delle Favole,13.0,2019-04-05,0.576,0.505,0.579,0.0,2.0,0.0903,-7.231,1.0,0.0324,141.655,4.0,0.439
129,Cest la vie,Achille Lauro,341429,2,March,2020,622908.0,italian hip hop,68.0,56.0,193150.0,1969 - Achille Idol Rebirth,16.0,2020-09-25,0.169,0.471,0.515,0.0,11.0,0.106,-8.207,0.0,0.0377,146.156,4.0,0.555
130,Dovè,Le Vibrazioni,339918,2,March,2020,220853.0,classic italian pop,51.0,52.0,183731.0,Dov'è,1.0,2020-02-05,0.0496,0.539,0.587,0.0,0.0,0.0827,-6.096,1.0,0.0295,142.01,4.0,0.261
131,LOCO (feat. Dark Polo Gang),Kidd Keo,335974,2,March,2020,1526765.0,trap latino,74.0,44.0,211568.0,BACK TO ROCKPORT,25.0,2020-08-28,0.271,0.767,0.457,0.00404,10.0,0.153,-4.939,0.0,0.172,91.951,4.0,0.21
132,Fuori E Dentro (feat. tha Supreme),Gemitaiz,335483,2,March,2020,1685012.0,italian hip hop,76.0,56.0,170000.0,Scatola Nera,12.0,2019-09-19,0.111,0.919,0.582,0.0,2.0,0.118,-7.201,1.0,0.119,123.947,4.0,0.538
133,MI AMI O NO (feat. Capo Plaza),Giaime,334066,2,March,2020,160720.0,italian hip hop,61.0,54.0,145085.0,MI AMI O NO (feat. Capo Plaza),1.0,2019-09-05,0.112,0.718,0.776,0.00243,8.0,0.144,-5.418,1.0,0.24,91.158,4.0,0.41
134,"CHARLES MANSON (BUON NATALE2) (feat. Lazza) - feat. Dani Faiv, Nitro",Salmo,333728,2,March,2020,1969235.0,italian hip hop,76.0,57.0,258186.0,Playlist Live,27.0,2019-12-06,0.0123,0.72,0.83,0.0,10.0,0.438,-5.42,0.0,0.206,120.152,4.0,0.482
135,"Cracovia, Pt. 3",Il Tre,333093,2,March,2020,200982.0,italian hip hop,67.0,62.0,174750.0,"Cracovia, Pt. 3",1.0,2019-09-03,0.48,0.657,0.816,0.0,4.0,0.147,-6.042,0.0,0.297,160.173,4.0,0.205
136,Per Un Milione,Boomdabash,331365,2,March,2020,480617.0,italian adult pop,67.0,0.0,172920.0,Greetings from Sanremo Festival Best Songs,80.0,2021-02-19,0.112,0.71,0.817,0.0,7.0,0.0823,-3.734,0.0,0.055,86.005,4.0,0.89
137,La hit dellestate,Shade,329728,2,March,2020,943129.0,italian adult pop,61.0,59.0,188374.0,La hit dell'estate,1.0,2019-06-18,0.271,0.758,0.834,0.0,6.0,0.0942,-4.86,0.0,0.0997,119.963,4.0,0.638
138,I Tuoi Particolari,Ultimo,328491,2,March,2020,2251859.0,italian adult pop,71.0,56.0,219939.0,I Tuoi Particolari,1.0,2019-02-06,0.632,0.659,0.588,0.0,0.0,0.124,-5.682,1.0,0.063,135.884,4.0,0.297
140,On Gang,Thelonious B.,326247,2,March,2020,30685.0,italian hip hop,59.0,48.0,154903.0,THB,12.0,2020-10-29,0.568,0.725,0.641,0.0,2.0,0.0882,-5.734,1.0,0.194,104.001,4.0,0.504
141,"Alone, Pt. II",Alan Walker,325554,2,March,2020,27029592.0,electro house,86.0,78.0,179052.0,"Alone, Pt. II",1.0,2019-12-27,0.536,0.67,0.668,0.0,3.0,0.133,-4.306,0.0,0.0422,88.033,4.0,0.608
142,You should be sad,Halsey,325145,2,March,2020,13910078.0,dance pop,90.0,78.0,205473.0,Manic,16.0,2020-01-17,0.143,0.591,0.585,0.0,2.0,0.109,-6.35,1.0,0.0277,110.94,4.0,0.324
143,Sincero (feat. Morgan),Bugo,323383,2,March,2020,23492.0,italian alternative,41.0,27.0,223426.0,Cristian Bugatti,9.0,2020-02-07,0.00415,0.642,0.844,0.0,10.0,0.186,-5.131,1.0,0.0327,118.031,4.0,0.538
144,everything i wanted,Billie Eilish,321977,2,March,2020,39685416.0,electropop,94.0,84.0,245425.0,everything i wanted,1.0,2019-11-13,0.902,0.704,0.225,0.657,6.0,0.106,-14.454,0.0,0.0994,120.006,4.0,0.243
145,I Nostri Anni,Tommaso Paradiso,321093,2,March,2020,151965.0,italian adult pop,61.0,54.0,218560.0,I Nostri Anni,1.0,2020-01-10,0.4,0.533,0.659,0.0,2.0,0.0714,-3.977,1.0,0.0376,80.0,4.0,0.303
146,Cadiamo insieme,Holden,318567,2,March,2020,68767.0,italian hip hop,53.0,54.0,162244.0,Cadiamo insieme,1.0,2019-12-13,0.42,0.513,0.602,0.0,2.0,0.142,-7.152,1.0,0.421,98.301,4.0,0.489
147,Señorita,Shawn Mendes,317876,2,March,2020,31472357.0,canadian pop,91.0,1.0,190960.0,Best of 2020 Italia Pop Hits,57.0,2021-02-19,0.037,0.759,0.54,0.0,9.0,0.0945,-6.039,0.0,0.0287,116.947,4.0,0.75
148,Pianeti,Ultimo,314919,2,March,2020,2251859.0,italian adult pop,71.0,61.0,224000.0,Pianeti,14.0,2017-10-06,0.281,0.55,0.488,0.0,8.0,0.372,-9.425,1.0,0.196,80.112,4.0,0.108
149,Na Na Na,Holden,314475,2,March,2020,68767.0,italian hip hop,53.0,55.0,126568.0,Na Na Na,1.0,2019-10-26,0.393,0.496,0.632,0.0,10.0,0.359,-7.94,0.0,0.276,53.808,4.0,0.532
150,Amici,Massimo Pericolo,313915,2,March,2020,235760.0,italian hip hop,67.0,59.0,180950.0,Scialla Semper,8.0,2019-04-12,0.395,0.618,0.715,0.0,1.0,0.137,-4.966,1.0,0.254,140.355,4.0,0.457
151,POLKA,Rosa Chemical,313052,2,March,2020,68809.0,italian hip hop,64.0,52.0,170851.0,FOREVER,13.0,2020-05-28,0.276,0.786,0.717,0.0,11.0,0.266,-5.465,1.0,0.176,129.899,4.0,0.829
152,SSSH PUTA - Bonus Track,Oro Bianco,312115,2,March,2020,34224.0,italian hip hop,40.0,45.0,161593.0,CAPOTAVOLA,13.0,2019-04-29,0.547,0.765,0.608,2.95e-05,2.0,0.318,-6.096,1.0,0.322,154.134,4.0,0.429
153,Arrogante,Irama,311928,2,March,2020,1433446.0,italian adult pop,67.0,60.0,196470.0,Crepe,8.0,2020-08-28,0.154,0.721,0.773,0.0,11.0,0.337,-5.71,1.0,0.0457,102.011,4.0,0.685
154,Veleno 7,Gemitaiz,310590,2,March,2020,1685012.0,italian hip hop,76.0,60.0,173960.0,Scatola Nera,12.0,2019-09-19,0.163,0.794,0.823,2.57e-05,11.0,0.351,-6.731,0.0,0.0591,133.025,4.0,0.334
155,Autostima,PSICOLOGI,310368,2,March,2020,296467.0,italian hip hop,71.0,60.0,148205.0,2001,6.0,2019-07-19,0.673,0.475,0.618,0.0,0.0,0.0826,-7.928,1.0,0.209,71.551,4.0,0.285
156,Say So,Doja Cat,308427,2,March,2020,5359437.0,dance pop,91.0,84.0,237893.0,Hot Pink,12.0,2019-11-07,0.256,0.787,0.673,3.57e-06,11.0,0.0904,-4.577,0.0,0.158,110.962,4.0,0.786
157,Nuova Registrazione 527 - prod. tha Supreme,Mara Sattei,308231,2,March,2020,61486.0,italian hip hop,67.0,51.0,148783.0,Nuova Registrazione 527 (prod. tha Supreme),1.0,2020-02-28,0.449,0.763,0.715,0.0,4.0,0.161,-5.716,0.0,0.0925,121.959,4.0,0.592
158,oh 9od - feat. Nayt,tha Supreme,307434,2,March,2020,1288668.0,italian hip hop,76.0,53.0,204467.0,23 6451,20.0,2019-11-15,0.155,0.761,0.714,8.58e-06,0.0,0.256,-5.312,0.0,0.134,143.016,4.0,0.737
159,MARYLEAN (feat. Marracash) - prod. Low Kidd,MACHETE,305616,2,March,2020,391071.0,italian hip hop,63.0,59.0,144097.0,MACHETE MIXTAPE 4,18.0,2019-07-05,0.0776,0.722,0.646,0.0,2.0,0.594,-6.743,0.0,0.31,136.955,4.0,0.661
160,Senza Di Me (feat. Venerus & Franco126),Gemitaiz,303952,2,March,2020,1685012.0,italian hip hop,76.0,61.0,201961.0,Senza Di Me,1.0,2018-12-21,0.167,0.698,0.636,0.0,8.0,0.125,-5.844,1.0,0.034,107.282,3.0,0.313
161,Nisciun (feat. Geolier),Rocco Hunt,303464,2,March,2020,961813.0,italian hip hop,72.0,56.0,144133.0,Libertà,16.0,2019-08-30,0.631,0.689,0.477,0.0,4.0,0.349,-7.386,0.0,0.394,150.379,4.0,0.717
162,Vestiti D’Odio (con PSICOLOGI),Tredici Pietro,302520,2,March,2020,73402.0,italian hip hop,54.0,59.0,171093.0,Vestiti D’Odio (con PSICOLOGI),1.0,2020-01-09,0.299,0.708,0.678,0.0,9.0,0.14,-7.492,1.0,0.129,128.037,4.0,0.211
163,Contento,Frah Quintale,302209,2,March,2020,323857.0,italian hip hop,70.0,45.0,204900.0,Contento,1.0,2020-03-05,0.234,0.738,0.705,1.41e-05,1.0,0.121,-6.036,1.0,0.0589,100.001,4.0,0.779
164,scuol4,tha Supreme,301929,2,March,2020,1288668.0,italian hip hop,76.0,54.0,169588.0,23 6451,20.0,2019-11-15,0.143,0.696,0.7,0.0,2.0,0.0431,-5.573,1.0,0.0663,136.207,4.0,0.771
165,JAMBO,Takagi & Ketra,300453,2,March,2020,367692.0,italian adult pop,66.0,61.0,157024.0,JAMBO,1.0,2019-05-24,0.0399,0.74,0.777,0.0,7.0,0.0835,-5.425,0.0,0.163,129.98,4.0,0.767
166,Mambo Salentino,Boomdabash,300030,2,March,2020,480617.0,italian adult pop,67.0,60.0,155413.0,Mambo Salentino,1.0,2019-06-07,0.248,0.906,0.662,0.0,3.0,0.067,-6.707,0.0,0.319,100.035,4.0,0.863
167,Ostia Lido,J-AX,298524,2,March,2020,1722149.0,italian adult pop,67.0,57.0,172945.0,Ostia Lido,1.0,2019-05-17,0.114,0.874,0.786,0.0,9.0,0.108,-5.723,1.0,0.186,108.944,4.0,0.688
168,Nostradamus,Mostro,298045,2,March,2020,319569.0,italian hip hop,63.0,45.0,149500.0,Sinceramente Mostro,12.0,2020-03-03,0.32,0.728,0.594,0.0,10.0,0.116,-9.475,0.0,0.486,90.514,4.0,0.315
169,MELISSA P,FSK SATELLITE,297080,2,March,2020,227394.0,italian hip hop,65.0,50.0,166870.0,FSK TRAPSHIT,11.0,2019-07-11,0.247,0.722,0.665,0.0,9.0,0.089,-8.038,0.0,0.255,150.095,4.0,0.462
170,bad guy,Billie Eilish,294823,2,March,2020,39685416.0,electropop,94.0,86.0,194087.0,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",14.0,2019-03-29,0.328,0.701,0.425,0.13,7.0,0.1,-10.965,1.0,0.375,135.128,4.0,0.562
171,Danza,Niko Pandetta,294724,2,March,2020,114303.0,italian hip hop,60.0,47.0,182780.0,Danza,1.0,2020-03-02,0.585,0.786,0.829,0.0,9.0,0.15,-5.537,1.0,0.123,119.985,4.0,0.742
172,HO PAURA DI USCIRE 2 - prod. Mace,MACHETE,293138,2,March,2020,391071.0,italian hip hop,63.0,59.0,177036.0,MACHETE MIXTAPE 4,18.0,2019-07-05,0.168,0.838,0.853,0.0,4.0,0.545,-5.126,1.0,0.283,119.939,4.0,0.692
173,Bandito,Enzo Dong,290665,2,March,2020,231235.0,italian hip hop,64.0,49.0,195454.0,Dio perdona io no,15.0,2019-10-25,0.333,0.793,0.762,0.0,8.0,0.128,-5.252,1.0,0.0591,132.097,4.0,0.447
174,Barcellona,Ghali,289662,2,March,2020,2679600.0,italian hip hop,70.0,66.0,176166.0,DNA Deluxe X,19.0,2020-11-13,0.156,0.678,0.542,0.0,4.0,0.158,-9.587,0.0,0.212,89.912,4.0,0.287
175,Uno squillo,Capo Plaza,289302,2,March,2020,2728432.0,italian hip hop,81.0,61.0,208813.0,20,14.0,2018-04-20,0.0586,0.801,0.724,0.0,1.0,0.0736,-5.038,0.0,0.397,98.97,4.0,0.679
176,ch1 5ei te,tha Supreme,287158,2,March,2020,1288668.0,italian hip hop,76.0,55.0,183762.0,23 6451,20.0,2019-11-15,0.0462,0.488,0.784,0.0,1.0,0.163,-5.837,1.0,0.0717,88.046,4.0,0.317
177,death bed (coffee for your head),Powfu,286562,2,March,2020,796021.0,sad rap,81.0,87.0,173333.0,death bed (coffee for your head),1.0,2020-02-08,0.731,0.726,0.431,0.0,8.0,0.696,-8.765,0.0,0.135,144.026,4.0,0.348
178,Sole a mezzanotte,Gio Montana,282701,2,March,2020,20300.0,pop virale italiano,47.0,55.0,134213.0,Sole a mezzanotte,1.0,2019-02-14,0.136,0.761,0.586,0.0,1.0,0.214,-6.804,1.0,0.0888,124.03,4.0,0.366
179,rockstar (feat. 21 Savage),Post Malone,279317,2,March,2020,31243997.0,dfw rap,94.0,83.0,218146.0,beerbongs & bentleys,18.0,2018-04-27,0.124,0.585,0.52,7.01e-05,5.0,0.131,-6.136,0.0,0.0712,159.801,4.0,0.129
180,Ho Fatto Strada,Capo Plaza,278817,2,March,2020,2728432.0,italian hip hop,81.0,51.0,172500.0,Ho Fatto Strada,1.0,2019-11-22,0.0177,0.681,0.635,0.0,10.0,0.119,-7.856,0.0,0.0792,160.027,3.0,0.496
181,Coronaovirus,Bello Figo,277569,2,March,2020,50095.0,italian hip hop,45.0,36.0,162750.0,Terra transsese in estate,8.0,2020-04-28,0.363,0.795,0.63,0.0,7.0,0.0965,-6.03,1.0,0.43,80.136,4.0,0.576
182,Life Is Good (feat. Drake),Future,275833,2,March,2020,9879245.0,atl hip hop,91.0,83.0,237735.0,Life Is Good (feat. Drake),1.0,2020-01-10,0.0706,0.676,0.609,0.0,2.0,0.152,-5.831,0.0,0.481,142.037,4.0,0.508
183,Come Me,Jamil,275074,2,March,2020,129629.0,italian hip hop,55.0,48.0,199245.0,Come Me,1.0,2020-02-07,0.237,0.866,0.577,0.0,4.0,0.444,-9.16,0.0,0.246,105.972,4.0,0.521
184,Per due che come noi,Brunori Sas,273384,2,March,2020,238355.0,folk rock italiano,58.0,0.0,230746.0,Canzoni d'amore Best of,14.0,2021-02-11,0.63,0.458,0.49,1.85e-06,0.0,0.118,-6.81,1.0,0.0348,137.606,4.0,0.35
185,Ayy Macarena,Tyga,270195,2,March,2020,6120221.0,dance pop,87.0,75.0,131606.0,Ayy Macarena,1.0,2019-11-13,0.133,0.816,0.63,0.0,2.0,0.0692,-5.568,1.0,0.226,96.493,4.0,0.715
186,IQOS - feat. Ernia,Giaime,269750,2,March,2020,160720.0,italian hip hop,61.0,55.0,160551.0,MULA,5.0,2020-02-14,0.58,0.796,0.586,0.00174,8.0,0.11,-8.189,1.0,0.0691,97.461,4.0,0.487
187,"Memorie di uno sconfitto, pt. 2",Mostro,267776,2,March,2020,319569.0,italian hip hop,63.0,48.0,189656.0,Sinceramente Mostro,12.0,2020-03-03,0.459,0.646,0.728,0.0,10.0,0.233,-7.326,0.0,0.324,91.79,4.0,0.276
188,Il bello dellamico,Astra,267459,2,March,2020,6771.0,pop virale italiano,48.0,52.0,149285.0,Il bello dell'amico,1.0,2019-10-24,0.817,0.605,0.571,0.0,5.0,0.189,-7.611,1.0,0.0497,83.953,4.0,0.359
189,What If I Told You That I Love You,Ali Gatie,267431,2,March,2020,1574689.0,canadian hip hop,79.0,71.0,193667.0,What If I Told You That I Love You,1.0,2020-01-24,0.63,0.605,0.365,6.83e-06,7.0,0.0554,-11.144,1.0,0.111,84.628,4.0,0.224
190,Settimana Bianca,Il Pagante,267296,2,March,2020,250306.0,italian adult pop,60.0,59.0,160476.0,Paninaro 2.0,10.0,2018-09-21,0.0785,0.695,0.898,1.97e-05,2.0,0.21,-1.635,0.0,0.0907,126.046,4.0,0.55
191,Senz E Me,Geolier,267183,2,March,2020,490043.0,italian hip hop,74.0,55.0,145040.0,Emanuele,16.0,2019-10-10,0.28,0.621,0.529,0.0,0.0,0.121,-8.456,0.0,0.346,94.782,4.0,0.262
192,Fuoco e benzina,Emis Killa,267005,2,March,2020,1255781.0,italian hip hop,71.0,58.0,209179.0,Supereroe,13.0,2018-10-12,0.0497,0.682,0.711,0.0,5.0,0.0986,-5.781,1.0,0.112,79.92,4.0,0.515
193,Soldi,Mahmood,266255,2,March,2020,789382.0,italian pop,68.0,0.0,195600.0,Sanremo Grandi Successi 1955-2020,79.0,2021-02-19,0.0205,0.712,0.679,4.54e-06,3.0,0.114,-7.733,0.0,0.0576,94.982,4.0,0.357
194,"Sunday Best (Feeling Good, Like I Should)",Surfaces,266075,2,March,2020,655252.0,bedroom soul,76.0,82.0,158571.0,Where the Light Is,10.0,2019-01-06,0.183,0.878,0.525,0.0,5.0,0.0714,-6.832,1.0,0.0578,112.022,4.0,0.694
195,"Stay Away (feat. Ketama126, Side Baby & Franco126)",Night Skinny,265556,2,March,2020,109801.0,italian hip hop,62.0,58.0,216000.0,Mattoni,16.0,2019-09-12,0.219,0.65,0.521,0.0,6.0,0.134,-10.012,1.0,0.0893,180.086,4.0,0.574
196,48H (feat. Sfera Ebbasta),Izi,265370,2,March,2020,824013.0,indie liguria,70.0,57.0,198125.0,Aletheia,16.0,2019-05-10,0.307,0.755,0.502,0.0,5.0,0.105,-9.08,0.0,0.0655,149.919,4.0,0.6
197,Non Abbiamo Età,Luche,264649,2,March,2020,469611.0,italian hip hop,68.0,59.0,181661.0,Potere,16.0,2018-06-29,0.0522,0.372,0.689,0.0,6.0,0.154,-4.711,1.0,0.243,193.259,4.0,0.191
198,Narcos,Geolier,264373,2,March,2020,490043.0,italian hip hop,74.0,57.0,199200.0,Emanuele (Marchio registrato),22.0,2020-08-27,0.0983,0.522,0.676,0.0,2.0,0.137,-6.381,1.0,0.224,75.583,4.0,0.514
199,Look Back at It (feat. CAPO PLAZA),A Boogie Wit da Hoodie,263053,2,March,2020,5500251.0,melodic rap,88.0,59.0,225541.0,Look Back at It (feat. CAPO PLAZA),1.0,2019-06-07,0.423,0.786,0.552,0.0,1.0,0.0873,-8.189,1.0,0.0944,96.025,4.0,0.551
200,1990,Achille Lauro,262205,2,March,2020,622908.0,italian hip hop,68.0,51.0,237682.0,1990,1.0,2019-10-24,0.0201,0.498,0.689,0.0,2.0,0.174,-6.244,0.0,0.033,122.919,4.0,0.17
1,Bando,ANNA,2228788,3,March,2020,57261.0,italian hip hop,58.0,0.0,168000.0,Il meglio del 2020,38.0,2021-02-19,0.155,0.97,0.739,0.0,10.0,0.111,-4.917,0.0,0.295,120.061,4.0,0.414
2,Good Times,Ghali,2147706,3,March,2020,2679600.0,italian hip hop,70.0,66.0,163073.0,DNA Deluxe X,19.0,2020-11-13,0.0315,0.719,0.736,0.0,4.0,0.0988,-6.32,0.0,0.0776,109.028,4.0,0.593
3,Boogieman (feat. Salmo),Ghali,1742251,3,March,2020,2679600.0,italian hip hop,70.0,62.0,159910.0,DNA Deluxe X,19.0,2020-11-13,0.0859,0.8,0.724,0.000254,1.0,0.0922,-7.843,1.0,0.0704,112.048,4.0,0.35
4,Snitch E Impicci (con FSK SATELLITE),DrefGold,1640125,3,March,2020,485641.0,italian hip hop,62.0,54.0,202380.0,Snitch E Impicci (con FSK SATELLITE),1.0,2020-02-27,0.0631,0.89,0.555,0.0,1.0,0.111,-5.632,1.0,0.125,126.032,4.0,0.265
5,Per sentirmi vivo,Fasma,1531812,3,March,2020,194702.0,emo rap italiano,60.0,62.0,177880.0,Io sono Fasma,14.0,2020-02-28,0.167,0.579,0.718,0.0,2.0,0.114,-5.05,1.0,0.293,168.279,4.0,0.211
6,blun7 a swishland,tha Supreme,1528111,3,March,2020,1288668.0,italian hip hop,76.0,62.0,167760.0,23 6451,20.0,2019-11-15,0.13,0.692,0.792,0.0,7.0,0.255,-5.984,1.0,0.245,129.883,4.0,0.566
7,Ringo Starr,Pinguini Tattici Nucleari,1454059,3,March,2020,365941.0,bergamo indie,74.0,62.0,183333.0,Fuori dall'Hype Ringo Starr,15.0,2020-02-07,0.304,0.754,0.925,0.0,4.0,0.313,-2.912,0.0,0.0512,114.077,4.0,0.857
8,Rapide,Mahmood,1382279,3,March,2020,789382.0,italian pop,68.0,0.0,243624.0,Il meglio del 2020,38.0,2021-02-19,0.356,0.442,0.557,0.0,0.0,0.11,-7.77,1.0,0.0709,119.366,4.0,0.123
9,Musica (E Il Resto Scompare),Elettra Lamborghini,1222797,3,March,2020,707725.0,italian pop,59.0,0.0,194606.0,Greetings from Sanremo Festival Best Songs,80.0,2021-02-19,0.0218,0.779,0.835,0.0,0.0,0.393,-4.04,1.0,0.133,114.993,4.0,0.922
10,Blinding Lights,The Weeknd,1168934,3,March,2020,29076261.0,canadian contemporary r&b,98.0,95.0,200040.0,After Hours,14.0,2020-03-20,0.00146,0.514,0.73,9.54e-05,1.0,0.0897,-5.934,1.0,0.0598,171.005,4.0,0.334
11,Fai rumore,Diodato,1149325,3,March,2020,92852.0,italian adult pop,59.0,59.0,216140.0,Fai rumore,1.0,2020-02-05,0.218,0.417,0.626,0.0,6.0,0.0805,-6.055,1.0,0.0366,143.358,4.0,0.144
