Position,Track Name,Artist,Streams,Week,Month,Year,Artist Followers,Artist Genre,Artist Popularity,Track Popularity,Track Duration (ms),Album Name,Album Total Tracks,Album Released Date,Acousticness,Danceability,Energy,Instrumentalness,Key,Liveness,Loudness,Mode,Speechiness,Tempo,Time Signature,Valence
32,All Girls Are The Same,Juice WRLD,3151684,4,January,2021,15906329,chicago rap,98,86,165819,Goodbye & Good Riddance,17,2018-12-10,0.0769,0.671,0.529,0.000335,0,0.0856,-7.226,1,0.307,161.989,4,0.203
33,willow,Taylor Swift,3096675,4,January,2021,15906329,chicago rap,98,85,157355,Bad Boy (with Young Thug),1,2021-01-15,0.00215,0.697,0.674,0.0,1,0.138,-6.326,1,0.0533,81.535,4,0.198
34,my exs best friend (with blackbear),Machine Gun Kelly,3094242,4,January,2021,1196210,dance pop,85,91,169265,you broke me first,1,2020-04-17,0.786,0.642,0.374,0.0,4,0.0906,-9.386,1,0.0545,124.099,4,0.0799
35,ROCKSTAR (feat. Roddy Ricch),DaBaby,3094232,4,January,2021,5873404,north carolina hip hop,94,89,181733,BLAME IT ON BABY,13,2020-04-17,0.247,0.746,0.69,0.0,11,0.101,-7.956,1,0.164,89.977,4,0.497
36,you broke me first,Tate McRae,3073274,4,January,2021,3360158,houston rap,89,82,137983,Good News,17,2020-11-20,0.00402,0.957,0.437,0.0,11,0.219,-7.882,1,0.359,130.058,4,0.616
37,On Me,Lil Baby,3009287,4,January,2021,3132058,chicago rap,89,76,116255,GNF (OKOKOK),1,2021-02-05,0.659,0.753,0.659,0.0,8,0.098,-9.671,1,0.416,146.022,4,0.459
38,Heat Waves,Glass Animals,3001421,4,January,2021,15906329,chicago rap,98,87,239835,Goodbye & Good Riddance,17,2018-12-10,0.349,0.511,0.566,0.0,6,0.34,-7.23,0,0.2,83.903,4,0.218
39,Tyler Herro,Jack Harlow,2975896,4,January,2021,15906329,chicago rap,98,84,205484,Legends Never Die,22,2020-07-10,0.0172,0.625,0.814,0.0,0,0.158,-5.181,1,0.0657,144.991,4,0.535
40,More Than My Hometown,Morgan Wallen,2967490,4,January,2021,3132058,chicago rap,89,84,132832,THE GOAT,16,2020-05-15,0.345,0.832,0.534,0.0,1,0.165,-7.813,0,0.253,93.924,4,0.116
41,Come & Go (with Marshmello),Juice WRLD,2928869,4,January,2021,15210607,rap,95,87,162802,Goosebumps (Remix),1,2021-01-15,0.418,0.841,0.593,0.0,1,0.124,-7.846,1,0.0379,124.917,4,0.808
42,HOLIDAY,Lil Nas X,2890140,4,January,2021,37050932,dance pop,98,86,214706,evermore,15,2020-12-11,0.833,0.392,0.574,0.00179,7,0.145,-9.195,1,0.17,81.112,4,0.529
43,Heather,Conan Gray,2880374,4,January,2021,1434127,contemporary country,92,77,210506,Dangerous: The Double Album,30,2021-01-08,0.417,0.466,0.786,6.1e-05,0,0.125,-5.13,1,0.0328,203.903,4,0.571
44,Lucid Dreams,Juice WRLD,2846903,4,January,2021,3345157,melodic rap,84,82,162546,Blueberry Faygo,1,2020-02-07,0.207,0.774,0.554,0.0,0,0.132,-7.909,1,0.0383,99.034,4,0.349
45,Blueberry Faygo,Lil Mosey,2786179,4,January,2021,713745,deep underground hip hop,86,82,156497,Tyler Herro,1,2020-10-22,0.11,0.794,0.756,0.0,5,0.247,-7.16,0,0.136,123.066,4,0.775
46,"Whats Poppin (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix] - Bonus Track",Jack Harlow,2722495,4,January,2021,15906329,chicago rap,98,86,240050,Death Race For Love,22,2019-03-08,0.328,0.685,0.692,0.0,2,0.153,-5.122,1,0.0457,159.966,5,0.578
47,Cry Baby (feat. DaBaby),Megan Thee Stallion,2694474,4,January,2021,2801513,bedroom pop,84,89,198040,Kid Krow,12,2020-03-20,0.584,0.357,0.425,0.0,5,0.322,-7.301,1,0.0333,102.078,3,0.27
48,Robbery,Juice WRLD,2658462,4,January,2021,1434127,contemporary country,92,77,216573,Dangerous: The Double Album,30,2021-01-08,0.615,0.62,0.869,0.0,6,0.131,-5.479,1,0.0462,126.019,4,0.597
49,Still Goin Down,Morgan Wallen,2591208,4,January,2021,713745,deep underground hip hop,86,72,227478,Thats What They All Say,15,2020-12-11,0.0631,0.904,0.723,0.0,11,0.185,-5.224,0,0.26,145.013,4,0.835
50,The Box,Roddy Ricch,2536022,4,January,2021,29035650,canadian contemporary r&b,98,66,230461,The Highlights,18,2021-02-05,0.137,0.676,0.588,8.47e-06,7,0.137,-7.025,1,0.275,186.012,4,0.484
51,Circles,Post Malone,2502197,4,January,2021,31225395,dfw rap,93,83,158040,Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),13,2018-12-14,0.556,0.76,0.479,0.0,2,0.0703,-5.574,1,0.0466,89.911,4,0.913
52,Goosebumps - Remix,Travis Scott,2490442,4,January,2021,31225395,dfw rap,93,87,215280,Hollywood's Bleeding,17,2019-09-06,0.192,0.695,0.762,0.00244,0,0.0863,-3.497,1,0.0395,120.042,4,0.553
53,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,2489759,4,January,2021,4047638,country rap,83,89,154997,HOLIDAY,1,2020-11-13,0.12,0.81,0.511,0.0,5,0.0832,-6.924,0,0.164,151.947,4,0.837
54,Way Out (feat. Big Sean),Jack Harlow,2475654,4,January,2021,1644805,modern rock,80,78,170858,Bang!,1,2020-02-12,0.0183,0.74,0.516,0.0,1,0.0558,-6.233,0,0.0507,139.918,4,0.698
55,Someone You Loved,Lewis Capaldi,2475155,4,January,2021,6241352,atl hip hop,93,82,135959,On Me,1,2020-12-04,0.00327,0.856,0.564,0.0,6,0.134,-6.295,0,0.392,77.972,4,0.483
56,"34+35 Remix (feat. Doja Cat, Megan Thee Stallion) - Remix",Ariana Grande,2462950,4,January,2021,1434127,contemporary country,92,77,190680,Dangerous: The Double Album,30,2021-01-08,0.723,0.532,0.584,0.0,8,0.101,-5.254,1,0.0248,88.003,4,0.367
57,Bang!,AJR,2452438,4,January,2021,6973545,pop,87,89,182160,Divinely Uninspired To A Hellish Extent,12,2019-05-17,0.751,0.501,0.405,0.0,1,0.105,-5.679,1,0.0319,109.891,4,0.446
58,Monster (Shawn Mendes & Justin Bieber),Shawn Mendes,2400263,4,January,2021,5509976,melodic rap,89,87,196652,Please Excuse Me For Being Antisocial,16,2019-12-06,0.104,0.896,0.586,0.0,10,0.79,-6.687,0,0.0559,116.971,4,0.642
59,865,Morgan Wallen,2372292,4,January,2021,2437394,alabama rap,75,79,135430,Opp Stoppa (feat. 21 Savage),1,2021-01-22,0.00734,0.829,0.343,0.0,2,0.179,-4.937,0,0.102,78.035,4,0.312
60,Martin & Gina,Polo G,2365532,4,January,2021,1434127,contemporary country,92,79,234346,If I Know Me,14,2018-04-27,0.369,0.614,0.68,1.84e-06,6,0.115,-4.58,1,0.0289,149.959,4,0.707
61,SO DONE,The Kid LAROI,2355687,4,January,2021,713745,deep underground hip hop,86,79,168906,Way Out (feat. Big Sean),1,2020-12-09,0.114,0.945,0.582,0.0,11,0.103,-8.357,0,0.0719,108.025,4,0.907
62,Cover Me Up,Morgan Wallen,2353372,4,January,2021,5508724,modern alternative rock,87,86,260173,Wiped Out!,11,2015-10-30,0.0678,0.588,0.521,0.149,10,0.123,-9.461,1,0.0329,85.012,4,0.337
63,Daddy Issues,The Neighbourhood,2332715,4,January,2021,29035650,canadian contemporary r&b,98,66,237522,The Highlights,18,2021-02-05,0.00248,0.667,0.721,6.24e-05,7,0.0753,-5.349,0,0.033,100.018,4,0.703
64,Runnin,21 Savage,2332030,4,January,2021,2102867,contemporary country,81,75,144533,Glad You Exist,1,2021-02-05,0.235,0.748,0.551,0.0,11,0.119,-6.12,1,0.0349,103.953,4,0.66
65,Lonely (with benny blanco),Justin Bieber,2312906,4,January,2021,1434127,contemporary country,92,76,293706,Dangerous: The Double Album,30,2021-01-08,0.232,0.549,0.44,7.37e-06,7,0.107,-8.192,1,0.0264,128.01,3,0.214
66,Put Your Records On,Ritt Momney,2295913,4,January,2021,4114880,brooklyn drill,94,86,190534,Shoot For The Stars Aim For The Moon (Deluxe),34,2020-07-20,0.0187,0.905,0.647,0.0,10,0.282,-5.065,0,0.107,130.97,4,0.367
67,Dynamite,BTS,2274991,4,January,2021,6049240,album rock,85,84,257800,Rumours (Super Deluxe),58,1977-02-04,0.0644,0.828,0.492,0.00428,0,0.128,-9.744,1,0.0276,120.151,4,0.789
68,Jocelyn Flores,XXXTENTACION,2221617,4,January,2021,9190663,atl hip hop,89,82,195906,SAVAGE MODE II,15,2020-10-02,0.00748,0.819,0.626,0.101,10,0.167,-4.574,0,0.202,143.01,4,0.415
69,Dreams - 2004 Remaster,Fleetwood Mac,2198450,4,January,2021,29275914,k-pop,97,90,199053,BE,8,2020-11-20,0.0112,0.746,0.765,0.0,6,0.0936,-4.41,0,0.0993,114.044,4,0.737
70,Drankin N Smokin,Future,2186410,4,January,2021,1434127,contemporary country,92,74,186293,Still Goin Down,1,2020-11-19,0.49,0.58,0.751,0.0,7,0.277,-5.078,1,0.0267,148.108,4,0.718
71,Dead Man Walking,Brent Faiyaz,2169068,4,January,2021,25256123,dance pop,90,89,186087,Baila Conmigo (with Rauw Alejandro),1,2021-01-29,0.0221,0.824,0.545,0.00375,5,0.097,-7.127,1,0.0699,149.912,4,0.683
72,Before You Go,Lewis Capaldi,2156548,4,January,2021,25390701,emo rap,94,86,119133,17,11,2017-08-25,0.469,0.872,0.391,4.13e-06,0,0.297,-9.144,0,0.242,134.021,4,0.437
73,Watermelon Sugar,Harry Styles,2153331,4,January,2021,1350194,australian hip hop,92,82,126521,SO DONE,1,2020-10-23,0.232,0.719,0.598,0.0,9,0.115,-6.254,1,0.077,142.592,4,0.303
74,Life Is Good (feat. Drake),Future,2148337,4,January,2021,12619540,conscious hip hop,88,83,292986,2014 Forest Hills Drive,13,2014-12-09,0.301,0.692,0.521,0.0,10,0.0565,-8.465,0,0.33,100.45,4,0.463
75,Hayloft,Mother Mother,2140570,4,January,2021,1360861,dmv rap,83,82,247079,Dead Man Walking,1,2020-09-18,0.279,0.505,0.267,0.0,9,0.096,-13.763,0,0.05,143.929,4,0.439
76,No Role Modelz,J. Cole,2132526,4,January,2021,65361,australian hip hop,79,88,132780,Astronaut In The Ocean,1,2021-01-06,0.175,0.778,0.695,0.0,4,0.15,-6.865,0,0.0913,149.996,4,0.472
77,champagne problems,Taylor Swift,2123835,4,January,2021,1265645,indie pop,83,84,181680,O My Heart,12,2008-09-23,0.00475,0.527,0.922,0.000162,9,0.422,-2.666,0,0.0728,95.975,4,0.49
78,Buss It,Erica Banks,2111617,4,January,2021,6973545,pop,87,84,215106,Divinely Uninspired To A Hellish Extent (Extended Edition),15,2019-11-22,0.604,0.459,0.575,0.0,3,0.0885,-4.858,1,0.0573,111.881,4,0.183
79,Prisoner (feat. Dua Lipa),Miley Cyrus,2108224,4,January,2021,1434127,contemporary country,92,75,147893,Dangerous: The Double Album,30,2021-01-08,0.216,0.635,0.772,0.0,7,0.285,-4.825,1,0.0279,119.017,4,0.948
80,goosebumps,Travis Scott,2052139,4,January,2021,14185824,dance pop,91,87,169333,Prisoner (feat. Dua Lipa),1,2020-11-20,0.0103,0.781,0.67,0.0,3,0.0761,-3.912,0,0.0452,127.99,4,0.595
81,Warning,Morgan Wallen,2044068,4,January,2021,42492747,canadian pop,96,88,212093,Holy,1,2020-09-18,0.196,0.673,0.704,0.0,6,0.0898,-8.056,1,0.36,86.919,4,0.372
82,Opp Stoppa (feat. 21 Savage),YBN Nahmir,2043401,4,January,2021,15210607,rap,95,87,162802,Goosebumps (Remix),1,2021-01-15,0.418,0.841,0.593,0.0,1,0.124,-7.846,1,0.0379,124.917,4,0.808
83,Mr. Right Now (feat. Drake),21 Savage,2030581,4,January,2021,9875843,atl hip hop,91,83,237735,Life Is Good (feat. Drake),1,2020-01-10,0.0706,0.676,0.609,0.0,2,0.152,-5.831,0,0.481,142.037,4,0.508
84,GO (feat. Juice WRLD),The Kid LAROI,2027267,4,January,2021,31457549,canadian pop,91,88,178994,Monster,1,2020-11-20,0.0676,0.652,0.383,0.0,2,0.0828,-7.076,0,0.0516,145.765,4,0.549
85,SLOW DANCING IN THE DARK,Joji,2021570,4,January,2021,12773002,pop,91,89,174000,Fine Line,12,2019-12-13,0.122,0.548,0.816,0.0,0,0.335,-4.209,1,0.0465,95.39,4,0.557
86,death bed (coffee for your head),Powfu,2015172,4,January,2021,5873404,north carolina hip hop,94,80,122586,BLAME IT ON BABY (DELUXE),24,2020-08-04,0.0239,0.849,0.536,0.0,1,0.126,-7.307,1,0.349,141.964,4,0.308
87,Whiskey Glasses,Morgan Wallen,2011282,4,January,2021,4134752,alternative r&b,87,83,209273,BALLADS 1,12,2018-10-26,0.544,0.515,0.479,0.00598,3,0.191,-7.458,1,0.0261,88.964,4,0.284
88,Holy (feat. Chance The Rapper),Justin Bieber,2000336,4,January,2021,42492747,canadian pop,96,89,149297,Lonely (with benny blanco),1,2020-10-16,0.864,0.631,0.239,0.0,11,0.116,-7.071,0,0.0398,79.859,4,0.0927
89,Adore You,Harry Styles,1970661,4,January,2021,29035650,canadian contemporary r&b,98,64,198267,The Highlights,18,2021-02-05,0.0194,0.538,0.751,1.42e-06,10,0.145,-5.487,0,0.128,169.985,4,0.244
90,Still Trappin (with King Von),Lil Durk,1960982,4,January,2021,2222748,chicago drill,88,78,172185,The Voice,16,2020-12-24,0.0439,0.877,0.677,0.0,5,0.0986,-4.969,0,0.356,144.941,4,0.627
91,PRACTICE,DaBaby,1954326,4,January,2021,794720,sad rap,81,87,173333,death bed (coffee for your head),1,2020-02-08,0.731,0.726,0.431,0.0,8,0.696,-8.765,0,0.135,144.026,4,0.348
92,Electric Love,BØRNS,1947904,4,January,2021,964966,modern rock,75,84,218106,Dopamine,11,2015-10-16,0.00543,0.611,0.797,0.00137,6,0.26,-7.627,0,0.0533,120.041,4,0.518
93,BICHOTA,KAROL G,1939473,4,January,2021,29035650,canadian contemporary r&b,98,67,269176,The Highlights,18,2021-02-05,0.415,0.773,0.815,0.0,0,0.087,-5.933,0,0.128,92.973,4,0.559
94,pov,Ariana Grande,1936669,4,January,2021,1360861,dmv rap,83,78,214692,"Gravity (feat. Tyler, The Creator)",1,2021-01-29,0.173,0.539,0.615,0.0056,1,0.144,-8.746,0,0.252,163.924,4,0.493
95,Back In Blood (feat. Lil Durk),Pooh Shiesty,1936620,4,January,2021,1434127,contemporary country,92,76,156746,Dangerous: The Double Album,30,2021-01-08,0.46,0.633,0.664,0.0,10,0.108,-5.037,1,0.0294,115.058,4,0.268
96,hot girl bummer,blackbear,1932302,4,January,2021,170586,social media pop,70,81,133661,Roadtrip,1,2021-02-05,0.316,0.459,0.581,0.0,10,0.124,-6.575,1,0.0713,176.195,4,0.49
97,Daisy,Ashnikko,1931960,4,January,2021,3321880,dance pop,81,85,177500,Skin,1,2021-01-22,0.428,0.557,0.457,0.0,7,0.0567,-5.372,1,0.0335,105.918,4,0.328
98,Violent,carolesdaughter,1917861,4,January,2021,1709642,indie pop,78,83,178000,Nothing Happens,11,2019-03-22,0.156,0.682,0.683,2.32e-05,8,0.273,-6.444,0,0.0287,120.023,4,0.64
99,Mood Swings (feat. Lil Tjay),Pop Smoke,1916758,4,January,2021,1350194,australian hip hop,92,81,181688,F*CK LOVE,15,2020-07-24,0.157,0.487,0.74,0.0,6,0.612,-4.973,1,0.0944,73.779,4,0.522
100,"Dear Maria, Count Me In",All Time Low,1913964,4,January,2021,29035650,canadian contemporary r&b,98,67,213525,The Highlights,18,2021-02-05,0.122,0.709,0.777,0.0,9,0.0883,-5.526,0,0.0444,107.943,4,0.6
101,POPSTAR (feat. Drake),DJ Khaled,1903499,4,January,2021,3957697,electropop,88,84,188343,everything means nothing,12,2020-08-21,0.125,0.782,0.559,0.0,6,0.385,-7.106,0,0.0767,129.992,1,0.685
102,Are You Bored Yet? (feat. Clairo),Wallows,1899939,4,January,2021,20370,trap queen,72,78,187000,Buss It,1,2020-05-15,0.0593,0.956,0.502,0.0,9,0.238,-5.995,1,0.213,110.003,4,0.795
103,Dior,Pop Smoke,1895214,4,January,2021,12773002,pop,91,85,207133,Fine Line,12,2019-12-13,0.0237,0.676,0.771,7e-06,8,0.102,-3.675,1,0.0483,99.048,4,0.569
104,Train Wreck,James Arthur,1894578,4,January,2021,9190663,atl hip hop,89,80,193838,SAVAGE MODE II,15,2020-10-02,0.231,0.647,0.667,0.0,5,0.133,-5.563,1,0.304,172.08,4,0.704
105,Reminds Me Of You,Juice WRLD,1890770,4,January,2021,84312,bedroom pop,76,86,210463,Put Your Records On,1,2020-04-24,0.0563,0.399,0.491,0.00089,6,0.11,-10.778,0,0.0538,91.066,4,0.151
106,"All I Want - From ""High School Musical: The Musical: The Series""",Olivia Rodrigo,1885123,4,January,2021,1867345,hip hop,80,72,136939,Time Today,1,2021-02-03,0.044,0.909,0.617,0.0,1,0.233,-7.736,1,0.401,136.924,4,0.301
107,Sofia,Clairo,1869619,4,January,2021,4114880,brooklyn drill,94,84,216386,Meet The Woo,9,2019-07-26,0.212,0.548,0.805,0.000389,7,0.408,-5.732,1,0.351,142.094,4,0.648
108,Tequila Shots,Kid Cudi,1862653,4,January,2021,1434127,contemporary country,92,73,239120,Livin’ The Dream,1,2020-11-19,0.575,0.621,0.754,0.00484,7,0.213,-5.904,0,0.0269,127.036,4,0.441
109,Godzilla (feat. Juice WRLD),Eminem,1861732,4,January,2021,5645011,dance pop,83,85,200221,POPSTAR (feat. Drake),1,2020-07-17,0.057,0.8,0.56,0.0,5,0.134,-4.818,0,0.261,163.071,4,0.45
110,Dangerous,Morgan Wallen,1843762,4,January,2021,1434127,contemporary country,92,77,205453,If I Know Me,14,2018-04-27,0.657,0.631,0.591,0.0,7,0.11,-5.785,1,0.0277,97.074,4,0.489
111,LA NOCHE DE ANOCHE,Bad Bunny,1841717,4,January,2021,13136428,dance pop,91,83,176960,Slime & B,13,2020-05-08,0.316,0.755,0.578,0.0,0,0.25,-8.932,0,0.145,94.148,4,0.581
112,Chasin You,Morgan Wallen,1833338,4,January,2021,30141465,latin,100,92,203200,EL ÚLTIMO TOUR DEL MUNDO,16,2020-11-27,0.0303,0.856,0.618,0.0,7,0.0866,-4.892,1,0.286,81.993,4,0.391
113,Paradise (feat. Dermot Kennedy),MEDUZA,1827833,4,January,2021,5873404,north carolina hip hop,94,79,181714,Masterpiece,1,2021-01-15,0.0299,0.781,0.726,0.0,0,0.093,-4.213,1,0.0836,139.988,4,0.436
114,Moonwalking in Calabasas (feat. Blueface) - Remix,DDG,1826461,4,January,2021,4114880,brooklyn drill,94,84,213333,Shoot For The Stars Aim For The Moon,19,2020-07-03,0.487,0.48,0.602,0.0,10,0.0848,-6.335,0,0.368,179.798,4,0.269
115,SAD!,XXXTENTACION,1824170,4,January,2021,6306433,emo rap,90,84,142000,Star Shopping,1,2019-04-19,0.0967,0.585,0.471,0.0184,4,0.115,-9.934,0,0.0616,93.099,4,0.323
116,Whyd You Only Call Me When Youre High?,Arctic Monkeys,1819958,4,January,2021,25390701,emo rap,94,85,166605,?,18,2018-03-16,0.258,0.74,0.613,0.00372,8,0.123,-4.88,1,0.145,75.023,4,0.473
117,Star Shopping,Lil Peep,1819570,4,January,2021,14953236,latin,90,93,178946,BICHOTA,1,2020-10-23,0.212,0.863,0.666,0.000493,1,0.103,-4.158,0,0.152,163.908,4,0.838
118,Bandit (with YoungBoy Never Broke Again),Juice WRLD,1813986,4,January,2021,10969728,garage rock,89,85,161123,AM,12,2013-09-09,0.0483,0.691,0.631,1.13e-05,2,0.104,-6.478,1,0.0368,92.004,4,0.8
119,Better Together,Luke Combs,1813349,4,January,2021,10818987,melodic rap,92,82,182706,Luv Is Rage 2,16,2017-08-25,0.00264,0.732,0.75,0.0,11,0.109,-6.366,0,0.231,155.096,4,0.401
120,Go Crazy,Chris Brown,1812892,4,January,2021,3132058,chicago rap,89,81,163797,THE GOAT,16,2020-05-15,0.149,0.783,0.479,0.0,7,0.101,-10.646,1,0.541,176.027,4,0.533
121,Can You Feel My Heart,Bring Me The Horizon,1812109,4,January,2021,15906329,chicago rap,98,81,189322,Bandit (with YoungBoy Never Broke Again),1,2019-10-04,0.0687,0.474,0.631,0.0,5,0.132,-5.884,0,0.343,180.051,4,0.425
122,oops!,Yung Gravy,1809284,4,January,2021,322921,trap,74,81,170232,Moonwalking in Calabasas (feat. Blueface) [Remix],1,2020-12-02,0.0614,0.928,0.341,0.0,11,0.162,-10.196,0,0.103,129.966,4,0.745
123,lovely (with Khalid),Billie Eilish,1802801,4,January,2021,29035650,canadian contemporary r&b,98,68,277724,The Highlights,18,2021-02-05,0.433,0.658,0.282,0.0,2,0.0741,-8.282,0,0.0353,119.757,3,0.39
124,Forever After All,Luke Combs,1789611,4,January,2021,15210607,rap,95,86,175720,HIGHEST IN THE ROOM,1,2019-10-04,0.0546,0.598,0.427,5.83e-06,7,0.21,-8.764,0,0.0317,76.469,4,0.0605
125,If the World Was Ending - feat. Julia Michaels,JP Saxe,1779815,4,January,2021,4395799,trap latino,95,92,232853,Bandido,1,2020-12-10,0.122,0.713,0.617,0.0,8,0.0962,-4.637,1,0.0887,168.021,4,0.682
126,Hit Different,SZA,1775477,4,January,2021,2513822,modern rock,79,80,182826,"So Wrong, It's Right",12,2007-09-25,0.00725,0.459,0.895,0.0,2,0.206,-3.126,1,0.0805,181.04,4,0.572
127,BOP,DaBaby,1770021,4,January,2021,1434127,contemporary country,92,74,185280,Dangerous: The Double Album,30,2021-01-08,0.0921,0.553,0.884,0.00033,2,0.0463,-5.306,1,0.0771,110.074,4,0.248
128,Righteous,Juice WRLD,1769564,4,January,2021,58120695,dance pop,97,84,182437,34+35 (Remix),1,2021-01-15,0.205,0.88,0.662,0.0,0,0.227,-5.766,1,0.304,109.988,4,0.726
129,Line Without a Hook,Ricky Montgomery,1767254,4,January,2021,10818987,melodic rap,92,81,220586,Luv Is Rage 2 (Deluxe),20,2017-11-17,0.109,0.773,0.75,0.0,8,0.174,-4.009,0,0.117,123.426,4,0.783
130,Roses - Imanbek Remix,SAINt JHN,1759852,4,January,2021,4439478,contemporary country,85,79,232533,What You See Ain't Always What You Get (Deluxe Edition),23,2020-10-23,0.191,0.487,0.65,0.0,0,0.0933,-5.195,1,0.0253,151.964,4,0.456
131,HIGHEST IN THE ROOM,Travis Scott,1756203,4,January,2021,382500,edm,84,90,167903,Paradise,1,2020-10-30,0.0689,0.632,0.595,0.0,8,0.209,-7.644,0,0.0401,124.114,4,0.435
132,Livin’ The Dream,Morgan Wallen,1750782,4,January,2021,216838,canadian contemporary r&b,79,85,208687,If the World Was Ending (feat. Julia Michaels),1,2019-10-17,0.866,0.464,0.473,0.0,1,0.109,-10.086,1,0.129,75.801,4,0.604
133,E-GIRLS ARE RUINING MY LIFE!,CORPSE,1745222,4,January,2021,12773002,pop,91,87,208906,Fine Line,12,2019-12-13,0.21,0.448,0.838,0.000131,4,0.131,-5.257,0,0.0557,139.863,4,0.254
134,21,Polo G,1741371,4,January,2021,41793659,detroit hip hop,94,84,210800,Music To Be Murdered By,20,2020-01-17,0.145,0.808,0.745,0.0,10,0.292,-5.26,0,0.342,165.995,4,0.829
135,Golden,Harry Styles,1739482,4,January,2021,39643228,electropop,94,87,200185,lovely (with Khalid),1,2018-04-19,0.934,0.351,0.296,0.0,4,0.095,-10.109,0,0.0333,115.284,4,0.12
136,Fuck Love (feat. Trippie Redd),XXXTENTACION,1722931,4,January,2021,7516302,pop,87,86,208826,Back from the Edge,17,2016-10-28,0.701,0.311,0.485,0.0,6,0.0726,-5.726,0,0.0365,77.355,4,0.225
137,Everybody Dies In Their Nightmares,XXXTENTACION,1713323,4,January,2021,4439478,contemporary country,85,78,219573,What You See Is What You Get,18,2019-11-08,0.827,0.552,0.225,0.0,0,0.111,-11.501,1,0.0477,138.002,4,0.67
138,Dont Start Now,Dua Lipa,1702957,4,January,2021,2254953,bedroom pop,83,85,188386,Immunity,11,2019-08-02,0.598,0.744,0.619,0.00372,0,0.231,-9.805,1,0.039,112.997,4,0.641
139,Hate The Other Side (with Marshmello & The Kid Laroi),Juice WRLD,1695807,4,January,2021,10969728,garage rock,89,77,253586,Favourite Worst Nightmare (Standard Version),12,2007-04-24,0.00237,0.52,0.852,5.79e-05,0,0.0733,-5.866,1,0.0543,140.267,4,0.234
140,MIDDLE CHILD,J. Cole,1689972,4,January,2021,5873404,north carolina hip hop,94,82,159714,KIRK,13,2019-09-27,0.189,0.769,0.787,0.0,11,0.129,-3.909,1,0.367,126.77,4,0.836
141,Neon Eyes,Morgan Wallen,1689735,4,January,2021,5384419,big room,87,92,164000,The Business,1,2020-09-16,0.414,0.798,0.62,0.0192,8,0.112,-7.079,0,0.232,120.031,4,0.235
142,20 Min,Lil Uzi Vert,1688419,4,January,2021,461132,indie pop,77,81,249586,Montgomery Ricky,10,2016-04-08,0.262,0.432,0.652,0.0,8,0.258,-4.969,1,0.0285,190.028,3,0.507
143,After Party,Don Toliver,1688061,4,January,2021,25390701,emo rap,94,84,95466,17,11,2017-08-25,0.847,0.734,0.57,2.14e-05,7,0.112,-7.066,0,0.133,129.953,4,0.689
144,This Bar,Morgan Wallen,1687474,4,January,2021,12619540,conscious hip hop,88,80,213593,MIDDLE CHILD,1,2019-01-23,0.149,0.837,0.364,0.0,8,0.271,-11.713,1,0.276,123.984,4,0.463
145,We Paid (feat. 42 Dugg),Lil Baby,1684728,4,January,2021,15906329,chicago rap,98,0,243356,Sleep Rap,31,2021-02-19,0.0397,0.707,0.622,0.0,0,0.149,-6.951,1,0.031,142.942,4,0.223
146,Ballin (with Roddy Ricch),Mustard,1682521,4,January,2021,15906329,chicago rap,98,79,196180,Legends Never Die,22,2020-07-10,0.224,0.694,0.685,0.0,6,0.124,-6.535,0,0.133,158.831,4,0.306
147,Falling,Harry Styles,1677989,4,January,2021,23972837,reggaeton,93,85,200481,Hawái (Remix),1,2020-11-05,0.105,0.766,0.788,5.81e-06,6,0.142,-3.128,0,0.312,179.984,4,0.609
148,505,Arctic Monkeys,1671460,4,January,2021,9875843,atl hip hop,91,81,213520,Pluto x Baby Pluto,16,2020-11-13,0.0421,0.752,0.658,0.0,0,0.0927,-6.297,1,0.342,151.951,4,0.387
149,ROXANNE,Arizona Zervas,1670435,4,January,2021,604739,alternative r&b,82,83,198370,TAKE TIME,8,2020-03-27,0.527,0.451,0.462,0.0,0,0.303,-8.962,1,0.0782,89.174,3,0.533
150,More Surprised Than Me,Morgan Wallen,1664163,4,January,2021,4439478,contemporary country,85,78,193200,This One's for You Too (Deluxe Edition),17,2018-06-01,0.676,0.551,0.402,0.0,11,0.0928,-7.431,1,0.0262,103.313,4,0.382
151,XO Tour Llif3,Lil Uzi Vert,1663458,4,January,2021,4658277,australian psych,83,83,216320,Currents,13,2015-07-17,0.0115,0.64,0.74,0.00678,4,0.167,-4.083,1,0.0284,116.879,4,0.785
152,WHATS POPPIN,Jack Harlow,1658028,4,January,2021,25390701,emo rap,94,84,95466,17,11,2017-08-25,0.847,0.734,0.57,2.14e-05,7,0.112,-7.066,0,0.133,129.953,4,0.689
153,Took Her To The O,King Von,1651576,4,January,2021,29035650,canadian contemporary r&b,98,64,228382,The Highlights,18,2021-02-05,0.19,0.471,0.581,0.0,1,0.309,-5.195,1,0.0345,133.991,3,0.161
154,July,Noah Cyrus,1642906,4,January,2021,25390701,emo rap,94,82,146520,17,11,2017-08-25,0.0172,0.797,0.533,0.000152,0,0.103,-9.74,0,0.0412,131.036,4,0.329
