Position,Track Name,Artist,Streams,Week,Month,Year,Artist Followers,Artist Genre,Artist Popularity,Track Popularity,Track Duration (ms),Album Name,Album Total Tracks,Album Released Date,Acousticness,Danceability,Energy,Instrumentalness,Key,Liveness,Loudness,Mode,Speechiness,Tempo,Time Signature,Valence
148,Livet börjar nu,Albin Johnsén,161994,1,March,2020,19813.0,swedish idol pop,56.0,38.0,173881.0,kärnobyl,9.0,2020-02-15,0.169,0.576,0.693,0.0,5.0,0.124,-6.356,1.0,0.0381,151.872,4.0,0.527
149,Hotel Walls,Smith & Thell,161871,1,March,2020,56444.0,swedish pop,67.0,56.0,206293.0,Hotel Walls,2.0,2019-07-19,0.0108,0.525,0.687,1.84e-06,11.0,0.0885,-9.029,1.0,0.0448,141.84,4.0,0.307
150,Vi två,estraden,161235,1,March,2020,20701.0,swedish pop,59.0,48.0,201252.0,Vi två,1.0,2019-04-05,0.118,0.667,0.741,0.0,2.0,0.294,-6.99,1.0,0.132,98.026,4.0,0.367
151,Sluta aldrig gå,Sonja Aldén,161034,1,March,2020,46478.0,classic swedish pop,49.0,46.0,180032.0,Sluta aldrig gå,1.0,2020-02-01,0.231,0.533,0.501,0.0,2.0,0.0995,-9.737,1.0,0.0362,78.013,4.0,0.19
152,74 BARS,Z.E,160629,1,March,2020,115609.0,swedish gangsta rap,61.0,50.0,173300.0,MER ÄN RAP,7.0,2019-07-03,0.533,0.907,0.541,2.1e-05,7.0,0.139,-9.445,1.0,0.166,103.016,4.0,0.381
153,Late,Amanda Aasa,160601,1,March,2020,1325.0,melodipop,29.0,34.0,173173.0,Late,2.0,2020-02-15,0.0934,0.813,0.66,0.000211,8.0,0.118,-8.216,1.0,0.0608,114.024,4.0,0.501
154,My Oh My (feat. DaBaby),Camila Cabello,159360,1,March,2020,20069259.0,dance pop,86.0,79.0,170746.0,Romance,14.0,2019-12-06,0.018,0.724,0.491,1.29e-05,8.0,0.0887,-6.024,1.0,0.0296,105.046,4.0,0.383
155,Katedral,GAMMAL,159190,1,March,2020,10785.0,swedish pop,53.0,41.0,182088.0,Katedral,1.0,2020-02-21,0.131,0.664,0.537,0.0129,2.0,0.0509,-8.205,1.0,0.0294,130.063,4.0,0.347
156,In Your Eyes (feat. Alida),Robin Schulz,157873,1,March,2020,2649261.0,dance pop,85.0,77.0,208222.0,In Your Eyes (feat. Alida),3.0,2020-01-10,0.172,0.57,0.672,1.04e-06,8.0,0.0768,-5.888,0.0,0.0716,120.018,4.0,0.461
157,BONANZA,Z.E,157668,1,March,2020,115609.0,swedish gangsta rap,61.0,36.0,163200.0,10 STEG FÖRE,10.0,2020-02-20,0.781,0.807,0.637,0.0,9.0,0.154,-8.757,1.0,0.299,99.837,4.0,0.767
159,Starta vågen,Aden x Asme,156887,1,March,2020,48796.0,gothenburg hip hop,56.0,52.0,167520.0,Starta vågen,1.0,2019-09-20,0.0771,0.846,0.701,0.0,4.0,0.303,-6.809,0.0,0.1,129.89,4.0,0.785
160,Solen har gått ner,Veronica Maggio,156289,1,March,2020,457692.0,classic swedish pop,65.0,55.0,216026.0,Fiender är tråkigt,10.0,2019-09-27,0.769,0.497,0.315,0.0,2.0,0.108,-11.397,1.0,0.0383,72.052,4.0,0.389
161,Wake Me Up,Avicii,156019,1,March,2020,19076982.0,dance pop,86.0,83.0,247426.0,True,10.0,2013-01-01,0.0038,0.532,0.783,0.0012,2.0,0.161,-5.697,1.0,0.0523,124.08,4.0,0.643
162,Då börjar fåglar sjunga,Miss Li,154764,1,March,2020,135639.0,classic swedish pop,70.0,50.0,192918.0,Då börjar fåglar sjunga,1.0,2019-11-09,0.00277,0.71,0.676,0.00512,11.0,0.0334,-7.008,0.0,0.0392,97.998,4.0,0.429
163,ANNA BOOK,Frej Larsson,152856,1,March,2020,15473.0,swedish hip hop,56.0,57.0,192647.0,ANNA BOOK,1.0,2019-06-07,0.0288,0.904,0.824,8.66e-06,9.0,0.627,-7.924,1.0,0.328,122.03,4.0,0.777
164,Intro (Vae de frågan om),ADAAM,152635,1,March,2020,43311.0,swedish hip hop,55.0,41.0,108000.0,Intro (Vae de frågan om),1.0,2020-02-10,0.59,0.721,0.699,0.0,4.0,0.0987,-8.019,0.0,0.257,180.136,4.0,0.415
165,CITY OF ANGELS,24kGoldn,151661,1,March,2020,786604.0,cali rap,88.0,77.0,112493.0,DROPPED OUTTA COLLEGE,8.0,2019-11-22,0.042,0.686,0.541,0.0,0.0,0.0675,-4.993,0.0,0.0493,120.082,4.0,0.724
166,Suicidal,YNW Melly,151352,1,March,2020,5525173.0,melodic rap,82.0,79.0,225857.0,Suicidal (Remix) [feat. Juice WRLD],1.0,2020-03-13,0.474,0.655,0.441,0.0,9.0,0.099,-5.245,0.0,0.0629,139.957,4.0,0.273
167,Ride It,Regard,150869,1,March,2020,119232.0,edm,79.0,85.0,157605.0,Ride It,1.0,2019-07-26,0.177,0.88,0.751,6.43e-05,7.0,0.106,-4.258,0.0,0.0874,117.948,4.0,0.884
168,Apoteket,Greekazo,150360,1,March,2020,52084.0,swedish gangsta rap,60.0,45.0,143529.0,Apoteket,1.0,2019-12-01,0.346,0.93,0.547,3.81e-06,1.0,0.207,-8.285,0.0,0.159,102.031,4.0,0.779
169,Blåmärkshårt (Mi Amor),Miriam Bryant,149329,1,March,2020,140592.0,swedish idol pop,70.0,56.0,248626.0,Mi Amor,5.0,2019-06-28,0.606,0.556,0.402,0.0,0.0,0.0979,-5.178,1.0,0.0262,81.954,4.0,0.483
170,Foreign,Unga Scener,148947,1,March,2020,5631.0,swedish hip hop,47.0,52.0,174521.0,Foreign,1.0,2019-11-29,0.44,0.817,0.441,0.000381,1.0,0.208,-14.634,0.0,0.0555,101.998,4.0,0.546
171,"All I Want - From ""High School Musical: The Musical: The Series""",Olivia Rodrigo,148708,1,March,2020,958761.0,pop,90.0,81.0,177322.0,"All I Want (From ""High School Musical: The Musical: The Series"")",2.0,2019-11-27,0.0902,0.376,0.43,0.0,0.0,0.0912,-6.585,0.0,0.0328,77.599,3.0,0.129
172,Katten i trakten,Einár,148653,1,March,2020,161953.0,swedish gangsta rap,69.0,45.0,155271.0,Första Klass,9.0,2019-06-07,0.499,0.743,0.494,0.000236,8.0,0.125,-9.791,1.0,0.291,79.994,4.0,0.306
173,Äru min nu,Myra Granberg,147506,1,March,2020,7583.0,swedish idol pop,60.0,51.0,200759.0,Äru min nu,1.0,2020-02-14,0.145,0.682,0.566,9.01e-05,8.0,0.264,-7.35,1.0,0.0786,105.955,4.0,0.45
174,Hon dansar vidare i livet,Hov1,147322,1,March,2020,137232.0,swedish idol pop,70.0,59.0,248893.0,Gudarna på Västerbron,12.0,2018-09-11,0.0267,0.655,0.651,0.0,8.0,0.133,-7.063,1.0,0.122,90.054,4.0,0.782
175,July,Noah Cyrus,147309,1,March,2020,805603.0,dance pop,79.0,82.0,156106.0,THE END OF EVERYTHING,8.0,2020-05-15,0.868,0.708,0.186,0.0,9.0,0.0779,-8.953,0.0,0.042,72.541,4.0,0.322
176,Always Remember Us This Way,Lady Gaga,147010,1,March,2020,16219580.0,dance pop,90.0,78.0,210200.0,A Star Is Born Soundtrack (Without Dialogue),19.0,2018-10-05,0.299,0.553,0.502,0.0,0.0,0.764,-5.972,1.0,0.0409,129.976,4.0,0.296
178,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,145085,1,March,2020,31243997.0,dfw rap,94.0,83.0,158040.0,Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),13.0,2018-12-14,0.556,0.76,0.479,0.0,2.0,0.0703,-5.574,1.0,0.0466,89.911,4.0,0.913
179,All Night Long (All Night) - Recorded at Spotify Studios Stockholm,Benjamin Ingrosso,144260,1,March,2020,109625.0,swedish pop,68.0,63.0,188166.0,Spotify Singles,2.0,2019-03-15,0.0106,0.649,0.718,0.000198,8.0,0.117,-7.101,0.0,0.0506,112.049,4.0,0.715
180,Lucid Dreams,Juice WRLD,143947,1,March,2020,15936369.0,chicago rap,98.0,87.0,239835.0,Goodbye & Good Riddance,17.0,2018-12-10,0.349,0.511,0.566,0.0,6.0,0.34,-7.23,0.0,0.2,83.903,4.0,0.218
181,Break My Stride,Matthew Wilder,143760,1,March,2020,27511.0,new wave pop,65.0,74.0,184480.0,I Don't Speak The Language,9.0,1983-03-19,0.195,0.917,0.588,0.0,10.0,0.0914,-11.047,1.0,0.0607,110.077,4.0,0.828
182,Forgive Me Friend (feat. Swedish Jam Factory),Smith & Thell,143707,1,March,2020,56444.0,swedish pop,67.0,53.0,216760.0,Hotel Walls,2.0,2019-07-19,0.0388,0.563,0.908,1.53e-06,1.0,0.355,-4.428,1.0,0.0319,127.932,4.0,0.67
183,Säg mig var du står,Little Jinder,143695,1,March,2020,17957.0,electropop,45.0,49.0,226000.0,Säg mig var du står,1.0,2019-11-30,0.0339,0.669,0.868,0.0112,2.0,0.214,-6.762,1.0,0.0368,120.015,4.0,0.207
184,Afterwork,Bolaget,143528,1,March,2020,12949.0,swedish pop,57.0,55.0,169500.0,Afterwork,1.0,2019-08-30,0.454,0.631,0.597,0.0,0.0,0.239,-8.444,1.0,0.346,160.176,4.0,0.528
185,Dum,Omar Rudberg,143212,1,March,2020,6069.0,swedish idol pop,43.0,52.0,160360.0,Dum,2.0,2020-01-24,0.809,0.456,0.349,0.0,0.0,0.0873,-9.704,1.0,0.0759,138.585,4.0,0.337
186,Dont Stop Believin,Journey,141283,1,March,2020,3409596.0,album rock,77.0,79.0,250986.0,Escape,14.0,1981,0.127,0.5,0.748,0.0,4.0,0.447,-9.072,1.0,0.0363,118.852,4.0,0.514
187,Nu Vi Skiner,Einár,141213,1,March,2020,161953.0,swedish gangsta rap,69.0,45.0,178846.0,NUMMER 1,7.0,2019-09-05,0.801,0.612,0.484,0.0,6.0,0.0926,-8.19,0.0,0.275,102.967,4.0,0.655
188,HIGHEST IN THE ROOM,Travis Scott,141095,1,March,2020,15226630.0,rap,95.0,86.0,175720.0,HIGHEST IN THE ROOM,1.0,2019-10-04,0.0546,0.598,0.427,5.83e-06,7.0,0.21,-8.764,0.0,0.0317,76.469,4.0,0.0605
189,Dedicated,Nea,139879,1,March,2020,33016.0,scandipop,75.0,53.0,182604.0,Dedicated,1.0,2020-02-28,0.579,0.716,0.481,1.12e-06,11.0,0.356,-8.246,0.0,0.0744,85.978,4.0,0.411
190,Happy Now,Kygo,138764,1,March,2020,7177597.0,edm,87.0,73.0,211362.0,Happy Now,1.0,2018-10-26,0.374,0.693,0.575,0.0,9.0,0.252,-6.998,1.0,0.0801,117.999,4.0,0.492
191,Smartare,estraden,138355,1,March,2020,20701.0,swedish pop,59.0,48.0,177631.0,Smartare,1.0,2019-06-28,0.429,0.674,0.515,0.0,2.0,0.143,-6.911,1.0,0.16,76.024,4.0,0.367
193,"Du Med Dig, Akustisk",Miriam Bryant,136706,1,March,2020,140592.0,swedish idol pop,70.0,59.0,197946.0,"Du Med Dig, Akustisk",1.0,2019-07-26,0.851,0.519,0.422,0.0,3.0,0.119,-4.868,1.0,0.0298,113.307,4.0,0.566
194,Know Your Worth,Khalid,136130,1,March,2020,13426302.0,alternative r&b,92.0,79.0,181436.0,Know Your Worth,1.0,2020-02-04,0.145,0.79,0.694,0.00252,9.0,0.281,-7.726,0.0,0.0708,103.007,4.0,0.508
195,RITMO (Bad Boys For Life),Black Eyed Peas,136117,1,March,2020,5356655.0,dance pop,87.0,79.0,221714.0,RITMO (Bad Boys For Life),1.0,2019-10-12,0.0334,0.721,0.716,0.00084,10.0,0.237,-7.037,0.0,0.0657,104.994,4.0,0.667
196,Falling,Harry Styles,134863,1,March,2020,12794127.0,pop,91.0,85.0,240133.0,Fine Line,12.0,2019-12-13,0.839,0.567,0.267,1.46e-06,4.0,0.089,-6.502,1.0,0.0299,110.011,4.0,0.0592
197,Tusa,KAROL G,134839,1,March,2020,14968438.0,latin,90.0,85.0,200960.0,Tusa,1.0,2019-11-07,0.295,0.803,0.715,0.000134,2.0,0.0574,-3.28,1.0,0.298,101.085,4.0,0.574
198,Ill Be Fine Somehow - Recorded at Spotify Studios Stockholm,Benjamin Ingrosso,134809,1,March,2020,109625.0,swedish pop,68.0,60.0,226449.0,Spotify Singles,2.0,2019-03-15,0.246,0.377,0.262,0.0,6.0,0.146,-10.461,1.0,0.0382,79.125,1.0,0.307
199,High Fashion (feat. Mustard),Roddy Ricch,134467,1,March,2020,5516506.0,melodic rap,89.0,79.0,220486.0,Please Excuse Me For Being Antisocial,16.0,2019-12-06,0.269,0.831,0.499,0.0,11.0,0.3,-8.442,0.0,0.114,97.956,4.0,0.511
200,Be Alright,Dean Lewis,134436,1,March,2020,1484983.0,australian pop,79.0,80.0,196373.0,Be Alright,1.0,2018-06-29,0.697,0.553,0.586,0.0,11.0,0.0813,-6.319,1.0,0.0362,126.684,4.0,0.443
1,Move,The Mamas,1736814,2,March,2020,10757.0,swedish pop,52.0,56.0,168254.0,Move,2.0,2020-02-22,0.101,0.465,0.784,0.0,9.0,0.213,-2.661,1.0,0.051,102.782,4.0,0.566
2,Svag,Victor Leksell,1685396,2,March,2020,75125.0,swedish idol pop,70.0,74.0,191103.0,Fånga mig när jag faller,11.0,2020-06-17,0.748,0.595,0.528,0.0,5.0,0.112,-8.922,0.0,0.0621,153.74,4.0,0.419
3,Bulletproof,Dotter,1609799,2,March,2020,22622.0,europop,54.0,56.0,186394.0,Bulletproof,1.0,2020-02-22,0.0617,0.462,0.607,0.00013,11.0,0.287,-5.308,0.0,0.0421,189.961,4.0,0.346
4,Vem e som oss,Anis Don Demina,1476363,2,March,2020,32766.0,swedish pop,54.0,55.0,175604.0,Vem e som oss,1.0,2020-02-15,0.306,0.694,0.834,0.0,7.0,0.132,-4.39,1.0,0.12,145.991,4.0,0.882
5,Frank Lucas,Einár,1444767,2,March,2020,161953.0,swedish gangsta rap,69.0,54.0,184386.0,Welcome To Sweden,8.0,2020-05-15,0.217,0.83,0.579,0.0,1.0,0.0884,-8.987,0.0,0.379,97.071,4.0,0.621
6,Blinding Lights,The Weeknd,1342035,2,March,2020,29076261.0,canadian contemporary r&b,98.0,95.0,200040.0,After Hours,14.0,2020-03-20,0.00146,0.514,0.73,9.54e-05,1.0,0.0897,-5.934,1.0,0.0598,171.005,4.0,0.334
7,Brave,Hanna Ferm,1123707,2,March,2020,17214.0,swedish idol pop,47.0,50.0,173000.0,Brave,2.0,2020-02-22,0.257,0.554,0.658,0.0,7.0,0.117,-4.308,0.0,0.0738,178.073,4.0,0.586
8,Talking In My Sleep,Paul Rey,1052547,2,March,2020,28042.0,indie cafe pop,58.0,59.0,178531.0,Talking In My Sleep,1.0,2020-02-08,0.18,0.59,0.516,0.0,0.0,0.113,-7.958,1.0,0.0632,81.976,4.0,0.142
9,Kingdom Come,Anna Bergendahl,986000,2,March,2020,21094.0,classic swedish pop,52.0,53.0,180106.0,Kingdom Come,1.0,2020-02-22,0.00772,0.531,0.791,0.0,1.0,0.283,-3.473,1.0,0.0399,145.978,3.0,0.619
10,För Evigt (feat. estraden),Jireel,891304,2,March,2020,56714.0,swedish hip hop,64.0,44.0,166653.0,Sex Känslor,10.0,2020-06-05,0.00633,0.671,0.758,0.0,11.0,0.413,-6.538,1.0,0.12,99.883,4.0,0.192
11,Komplicerad,Miss Li,822662,2,March,2020,135639.0,classic swedish pop,70.0,44.0,160411.0,Complicated,2.0,2020-02-28,0.0469,0.934,0.493,0.0,8.0,0.0636,-7.03,1.0,0.0693,116.063,4.0,0.869
13,Take A Chance,Robin Bengtsson,725722,2,March,2020,26959.0,europop,49.0,49.0,181777.0,Take A Chance,2.0,2020-02-22,0.203,0.706,0.608,0.0,7.0,0.185,-7.212,1.0,0.152,134.979,4.0,0.391
14,Lev nu dö sen,Miss Li,720917,2,March,2020,135639.0,classic swedish pop,70.0,62.0,182708.0,Lev nu dö sen,1.0,2019-10-19,0.0401,0.445,0.643,0.0,11.0,0.0818,-7.473,0.0,0.121,88.204,4.0,0.513
15,Dance Monkey,Tones And I,688693,2,March,2020,2618163.0,australian pop,83.0,87.0,209438.0,Dance Monkey (Stripped Back) / Dance Monkey,2.0,2019-10-17,0.692,0.824,0.588,0.000104,6.0,0.149,-6.4,0.0,0.0924,98.027,4.0,0.513
16,BOYS WITH EMOTIONS,FELIX SANDMAN,682526,2,March,2020,66081.0,norwegian pop,62.0,46.0,164638.0,BOYS WITH EMOTIONS,1.0,2020-02-01,0.325,0.864,0.654,6.45e-05,11.0,0.415,-7.734,0.0,0.25,104.972,4.0,0.552
17,PIKACHU,Dree Low,663487,2,March,2020,120451.0,swedish gangsta rap,69.0,40.0,149629.0,FLAWLESS 2,19.0,2020-03-10,0.539,0.711,0.526,4.62e-06,10.0,0.106,-10.546,1.0,0.324,161.719,4.0,0.244
18,Troubled Waters,Victor Crone,642274,2,March,2020,11370.0,melodipop,56.0,45.0,179777.0,Troubled Waters,7.0,2020-02-22,0.0167,0.564,0.757,0.0,2.0,0.277,-4.936,1.0,0.0386,108.112,4.0,0.526
19,DIP DIP,Dree Low,639998,2,March,2020,120451.0,swedish gangsta rap,69.0,60.0,146400.0,FLAWLESS 2,19.0,2020-03-10,0.203,0.815,0.683,4.89e-06,6.0,0.11,-7.154,0.0,0.215,100.111,4.0,0.573
20,The Box,Roddy Ricch,630617,2,March,2020,5516506.0,melodic rap,89.0,87.0,196652.0,Please Excuse Me For Being Antisocial,16.0,2019-12-06,0.104,0.896,0.586,0.0,10.0,0.79,-6.687,0.0,0.0559,116.971,4.0,0.642
21,Piga & dräng,Drängarna,617388,2,March,2020,42989.0,classic swedish pop,54.0,54.0,178377.0,Piga & dräng,2.0,2020-02-15,0.0227,0.62,0.803,0.0,4.0,0.645,-6.993,1.0,0.0484,133.938,4.0,0.717
22,Tills mitt hjärta går under,Myra Granberg,586047,2,March,2020,7583.0,swedish idol pop,60.0,60.0,228433.0,Tills mitt hjärta går under,1.0,2019-11-21,0.345,0.412,0.664,3.59e-06,5.0,0.105,-6.832,0.0,0.171,74.098,1.0,0.783
23,En säng av rosor,Darin,580587,2,March,2020,126139.0,classic swedish pop,61.0,49.0,222138.0,En säng av rosor,1.0,2020-02-07,0.868,0.401,0.276,0.0,6.0,0.139,-7.89,0.0,0.0303,101.014,4.0,0.293
24,Lila,Asme,549614,2,March,2020,45116.0,swedish gangsta rap,61.0,49.0,144933.0,BLodigt,6.0,2020-02-26,0.118,0.681,0.635,0.0,3.0,0.0976,-7.959,0.0,0.105,90.665,3.0,0.914
25,PIPPI,Dree Low,516904,2,March,2020,120451.0,swedish gangsta rap,69.0,63.0,164575.0,FLAWLESS,13.0,2019-09-01,0.429,0.885,0.57,0.0,8.0,0.111,-8.172,0.0,0.222,105.036,4.0,0.86
27,ICE CREAM,Greekazo,496253,2,March,2020,52084.0,swedish gangsta rap,60.0,52.0,181682.0,"GÖR NU, TÄNK SEN",8.0,2020-03-30,0.371,0.821,0.542,0.0,9.0,0.112,-8.0,0.0,0.449,107.181,4.0,0.601
28,Dont Start Now,Dua Lipa,491488,2,March,2020,22872548.0,dance pop,95.0,83.0,183290.0,Don't Start Now,1.0,2019-10-31,0.0125,0.794,0.793,0.0,11.0,0.0952,-4.521,0.0,0.0842,123.941,4.0,0.677
29,death bed (coffee for your head),Powfu,486042,2,March,2020,796021.0,sad rap,81.0,87.0,173333.0,death bed (coffee for your head),1.0,2020-02-08,0.731,0.726,0.431,0.0,8.0,0.696,-8.765,0.0,0.135,144.026,4.0,0.348
30,E (Ventex),Albatraoz,469111,2,March,2020,35612.0,danspunk,65.0,61.0,124830.0,E (Ventex),1.0,2020-01-31,0.0484,0.922,0.661,0.0,10.0,0.185,-5.688,1.0,0.29,138.036,4.0,0.764
31,LIGA,Dree Low,464458,2,March,2020,120451.0,swedish gangsta rap,69.0,47.0,156000.0,FLAWLESS 2,19.0,2020-03-10,0.114,0.84,0.531,8.1e-06,8.0,0.47,-8.866,1.0,0.194,100.0,4.0,0.694
32,FLYT,Z.E,462909,2,March,2020,115609.0,swedish gangsta rap,61.0,51.0,139805.0,10 STEG FÖRE,10.0,2020-02-20,0.403,0.843,0.532,1.75e-05,9.0,0.129,-9.023,0.0,0.335,103.032,4.0,0.524
33,Intro,Asme,462204,2,March,2020,45116.0,swedish gangsta rap,61.0,49.0,85053.0,BLodigt,6.0,2020-02-26,0.075,0.691,0.536,0.0,8.0,0.223,-8.318,1.0,0.26,178.22,4.0,0.193
34,Roses - Imanbek Remix,SAINt JHN,461657,2,March,2020,655217.0,melodic rap,82.0,74.0,176867.0,While The World Was Burning,14.0,2020-11-20,0.0143,0.769,0.719,0.00777,8.0,0.359,-5.472,1.0,0.0474,121.955,4.0,0.863
35,Forever Yours - Avicii Tribute,Kygo,460431,2,March,2020,7177597.0,edm,87.0,67.0,193846.0,Forever Yours (Avicii Tribute),1.0,2020-01-24,0.253,0.529,0.612,0.0,10.0,0.246,-8.794,1.0,0.052,119.272,4.0,0.434
36,Intentions (feat. Quavo),Justin Bieber,458755,2,March,2020,42521376.0,canadian pop,96.0,80.0,212866.0,Changes,17.0,2020-02-14,0.3,0.806,0.546,0.0,9.0,0.102,-6.637,1.0,0.0575,147.986,4.0,0.874
37,Shout It Out,Mariette,430894,2,March,2020,12939.0,europop,40.0,44.0,181011.0,Shout It Out,1.0,2020-02-22,0.058,0.517,0.819,0.0,3.0,0.134,-6.557,1.0,0.102,145.681,4.0,0.608
38,No Time To Die,Billie Eilish,429284,2,March,2020,39685416.0,electropop,94.0,78.0,242265.0,No Time To Die,1.0,2020-02-13,0.917,0.38,0.219,0.0104,4.0,0.0827,-13.273,0.0,0.0358,73.537,4.0,0.0517
39,Someone You Loved,Lewis Capaldi,426887,2,March,2020,6984857.0,pop,87.0,89.0,182160.0,Divinely Uninspired To A Hellish Extent,12.0,2019-05-17,0.751,0.501,0.405,0.0,1.0,0.105,-5.679,1.0,0.0319,109.891,4.0,0.446
40,Falling,Trevor Daniel,379486,2,March,2020,567449.0,alternative r&b,79.0,83.0,159381.0,Falling,1.0,2018-10-05,0.123,0.785,0.431,0.0,10.0,0.0887,-8.756,0.0,0.0364,127.085,4.0,0.236
41,Bra för dig,estraden,378415,2,March,2020,20701.0,swedish pop,59.0,56.0,226997.0,Bra för dig,1.0,2019-08-30,0.0851,0.53,0.546,0.0,5.0,0.0519,-5.316,1.0,0.0338,156.022,4.0,0.255
42,"Vinterdepress 2 (feat. Dree Low, Thrife & Haval)",Macky,373511,2,March,2020,34785.0,swedish gangsta rap,56.0,41.0,199327.0,"Vinterdepress 2 (feat. Dree Low, Thrife & Haval)",1.0,2020-03-03,0.248,0.778,0.541,0.0,2.0,0.0746,-8.375,0.0,0.307,127.94,4.0,0.307
43,Ballerina,Malou Prytz,372829,2,March,2020,7621.0,swedish idol pop,42.0,47.0,182829.0,Ballerina,1.0,2020-02-01,0.00471,0.472,0.61,0.00558,9.0,0.217,-7.888,0.0,0.0648,93.788,4.0,0.306
44,No Cap,Adel,364259,2,March,2020,58139.0,swedish gangsta rap,61.0,55.0,170400.0,No Cap,1.0,2019-11-28,0.306,0.796,0.564,0.0,8.0,0.096,-9.776,0.0,0.148,99.997,4.0,0.849
45,Sci-fi,Adel,355534,2,March,2020,58139.0,swedish gangsta rap,61.0,53.0,215000.0,Sci-fi,1.0,2020-01-31,0.151,0.577,0.577,0.0,0.0,0.13,-10.053,0.0,0.49,118.837,5.0,0.421
46,XO,Yasin,353634,2,March,2020,108669.0,swedish gangsta rap,72.0,57.0,172173.0,XO,1.0,2019-12-16,0.371,0.718,0.527,0.0,8.0,0.14,-10.187,1.0,0.436,92.276,4.0,0.297
47,everything i wanted,Billie Eilish,353422,2,March,2020,39685416.0,electropop,94.0,84.0,245425.0,everything i wanted,1.0,2019-11-13,0.902,0.704,0.225,0.657,6.0,0.106,-14.454,0.0,0.0994,120.006,4.0,0.243
48,Valhalla,Ringnes-Ronny,347368,2,March,2020,63978.0,russelater,71.0,64.0,184753.0,Valhalla,1.0,2020-01-07,0.0889,0.661,0.648,0.0,11.0,0.832,-7.759,1.0,0.0365,95.001,4.0,0.66
49,DANCE,CLMD,346288,2,March,2020,26575.0,norwegian pop,63.0,68.0,174448.0,DANCE,1.0,2019-10-18,0.0263,0.766,0.548,1.81e-06,7.0,0.21,-7.834,1.0,0.0373,122.012,4.0,0.552
50,BODEGA,Dree Low,339161,2,March,2020,120451.0,swedish gangsta rap,69.0,46.0,183157.0,FLAWLESS 2,19.0,2020-03-10,0.18,0.923,0.724,0.0,7.0,0.174,-6.971,0.0,0.251,94.973,4.0,0.772
52,Stupid Love,Lady Gaga,336002,2,March,2020,16219580.0,dance pop,90.0,0.0,193533.0,Happy Soundtrack,32.0,2021-02-19,0.00173,0.68,0.825,0.000122,8.0,0.27,-4.296,1.0,0.0702,117.987,4.0,0.784
53,PUTA,Greekazo,331455,2,March,2020,52084.0,swedish gangsta rap,60.0,37.0,155368.0,PUTA,1.0,2020-03-02,0.249,0.92,0.48,2.19e-06,5.0,0.0661,-9.57,0.0,0.221,95.03,4.0,0.797
54,After Hours,The Weeknd,327222,2,March,2020,29076261.0,canadian contemporary r&b,98.0,79.0,361026.0,After Hours,14.0,2020-03-20,0.0811,0.664,0.572,0.00604,5.0,0.121,-6.099,0.0,0.0305,108.959,4.0,0.143
55,End of Time,K-391,321740,2,March,2020,252045.0,gaming edm,74.0,71.0,187560.0,End of Time,1.0,2020-03-06,0.267,0.81,0.7,6.69e-05,4.0,0.137,-5.664,0.0,0.0399,116.019,4.0,0.193
56,Say So,Doja Cat,319348,2,March,2020,5359437.0,dance pop,91.0,84.0,237893.0,Hot Pink,12.0,2019-11-07,0.256,0.787,0.673,3.57e-06,11.0,0.0904,-4.577,0.0,0.158,110.962,4.0,0.786
57,FÖRSENT,1.Cuz,317263,2,March,2020,65014.0,swedish gangsta rap,60.0,54.0,182400.0,1 ÅR,8.0,2019-11-29,0.18,0.937,0.707,0.000376,10.0,0.186,-5.153,0.0,0.146,100.031,4.0,0.766
58,Godzilla (feat. Juice WRLD),Eminem,309645,2,March,2020,41821935.0,detroit hip hop,94.0,84.0,210800.0,Music To Be Murdered By,20.0,2020-01-17,0.145,0.808,0.745,0.0,10.0,0.292,-5.26,0.0,0.342,165.995,4.0,0.829
59,Thank You [Not So Bad],VIZE,309443,2,March,2020,100602.0,german dance,82.0,73.0,197963.0,Thank You [Not So Bad],1.0,2020-02-07,0.201,0.656,0.89,1.99e-06,5.0,0.101,-4.981,0.0,0.187,100.037,4.0,0.268
60,Salt,Ava Max,306009,2,March,2020,2984121.0,dance pop,86.0,76.0,180283.0,Heaven & Hell,16.0,2020-09-18,0.131,0.693,0.835,0.0,6.0,0.073,-3.242,1.0,0.0624,128.052,4.0,0.744
61,Before You Go,Lewis Capaldi,305745,2,March,2020,6984857.0,pop,87.0,84.0,215106.0,Divinely Uninspired To A Hellish Extent (Extended Edition),15.0,2019-11-22,0.604,0.459,0.575,0.0,3.0,0.0885,-4.858,1.0,0.0573,111.881,4.0,0.183
62,Forever (feat. Post Malone & Clever),Justin Bieber,303655,2,March,2020,42521376.0,canadian pop,96.0,72.0,219933.0,Changes,17.0,2020-02-14,0.538,0.825,0.483,1.48e-05,8.0,0.204,-5.746,0.0,0.08,139.98,4.0,0.892
63,HASTA LUEGO,Dree Low,299776,2,March,2020,120451.0,swedish gangsta rap,69.0,42.0,187844.0,FLAWLESS 2,19.0,2020-03-10,0.349,0.651,0.599,0.0,4.0,0.0841,-7.289,0.0,0.0561,109.98,4.0,0.189
64,Mitten av september,Hov1,298580,2,March,2020,137232.0,swedish idol pop,70.0,58.0,197653.0,Montague,8.0,2020-01-10,0.387,0.677,0.587,0.0,11.0,0.158,-7.543,1.0,0.327,129.946,3.0,0.377
