Position,Track Name,Artist,Streams,Week,Month,Year,Artist Followers,Artist Genre,Artist Popularity,Track Popularity,Track Duration (ms),Album Name,Album Total Tracks,Album Released Date,Acousticness,Danceability,Energy,Instrumentalness,Key,Liveness,Loudness,Mode,Speechiness,Tempo,Time Signature,Valence
146,everything i wanted,Billie Eilish,1678284,4,September,2020,39685416.0,electropop,94.0,84.0,245425.0,everything i wanted,1.0,2019-11-13,0.902,0.704,0.225,0.657,6.0,0.106,-14.454,0.0,0.0994,120.006,4.0,0.243
147,Drip Too Hard (Lil Baby & Gunna),Lil Baby,1671994,4,September,2020,6249232.0,atl hip hop,93.0,80.0,145542.0,Drip Harder,13.0,2018-10-05,0.0852,0.897,0.662,0.0,1.0,0.534,-6.903,0.0,0.292,112.511,4.0,0.389
148,Kings & Queens,Ava Max,1666259,4,September,2020,2984121.0,dance pop,86.0,83.0,162398.0,Heaven & Hell,16.0,2020-09-18,0.00786,0.637,0.69,0.0,1.0,0.124,-4.057,0.0,0.0405,129.857,4.0,0.457
149,One Too Many,Keith Urban,1663624,4,September,2020,4088196.0,australian country,77.0,75.0,203893.0,One Too Many,1.0,2020-09-16,0.247,0.697,0.535,0.0,4.0,0.569,-6.504,1.0,0.068,82.959,4.0,0.594
150,No Role Modelz,J. Cole,1662005,4,September,2020,12624847.0,conscious hip hop,88.0,83.0,292986.0,2014 Forest Hills Drive,13.0,2014-12-09,0.301,0.692,0.521,0.0,10.0,0.0565,-8.465,0.0,0.33,100.45,4.0,0.463
151,Prospect (ft. Lil Baby),iann dior,1653568,4,September,2020,999518.0,melodic rap,89.0,70.0,226313.0,I'm Gone,9.0,2020-06-12,0.203,0.816,0.579,0.0,1.0,0.127,-6.097,1.0,0.0867,120.078,4.0,0.43
152,I Fall Apart,Post Malone,1642201,4,September,2020,31243997.0,dfw rap,94.0,81.0,223346.0,Stoney (Deluxe),18.0,2016-12-09,0.0689,0.556,0.538,0.0,8.0,0.196,-5.408,0.0,0.0382,143.95,4.0,0.291
153,The Less I Know The Better,Tame Impala,1637818,4,September,2020,4661127.0,australian psych,83.0,83.0,216320.0,Currents,13.0,2015-07-17,0.0115,0.64,0.74,0.00678,4.0,0.167,-4.083,1.0,0.0284,116.879,4.0,0.785
154,rockstar (feat. 21 Savage),Post Malone,1628688,4,September,2020,31243997.0,dfw rap,94.0,83.0,218146.0,beerbongs & bentleys,18.0,2018-04-27,0.124,0.585,0.52,7.01e-05,5.0,0.131,-6.136,0.0,0.0712,159.801,4.0,0.129
155,Pussy Talk,City Girls,1622327,4,September,2020,1255557.0,pop,79.0,74.0,218332.0,City On Lock,15.0,2020-06-20,0.0016,0.943,0.641,0.0,1.0,0.211,-5.598,1.0,0.191,99.099,4.0,0.242
156,Kacey Talk,YoungBoy Never Broke Again,1611444,4,September,2020,6346290.0,baton rouge rap,87.0,77.0,151248.0,Top,21.0,2020-09-11,0.535,0.877,0.607,0.0,10.0,0.138,-7.818,0.0,0.15,127.055,4.0,0.773
157,"Ay, DiOs Mío!",KAROL G,1606319,4,September,2020,14968438.0,latin,90.0,85.0,189653.0,"Ay, DiOs Mío!",1.0,2020-07-10,0.512,0.718,0.712,0.00121,11.0,0.104,-4.366,1.0,0.174,180.034,4.0,0.531
158,"10,000 Hours (with Justin Bieber)",Dan + Shay,1591163,4,September,2020,2104287.0,contemporary country,81.0,83.0,167693.0,"10,000 Hours (with Justin Bieber)",1.0,2019-10-04,0.153,0.654,0.63,0.0,10.0,0.111,-4.644,1.0,0.0259,89.991,4.0,0.43
159,Wow.,Post Malone,1582713,4,September,2020,31243997.0,dfw rap,94.0,81.0,149546.0,Hollywood's Bleeding,17.0,2019-09-06,0.136,0.829,0.539,1.78e-06,11.0,0.103,-7.359,0.0,0.208,99.96,4.0,0.388
160,XO Tour Llif3,Lil Uzi Vert,1574537,4,September,2020,10825280.0,melodic rap,92.0,82.0,182706.0,Luv Is Rage 2,16.0,2017-08-25,0.00264,0.732,0.75,0.0,11.0,0.109,-6.366,0.0,0.231,155.096,4.0,0.401
161,Cover Me Up,Morgan Wallen,1571923,4,September,2020,1438250.0,contemporary country,92.0,76.0,293706.0,Dangerous: The Double Album,30.0,2021-01-08,0.232,0.549,0.44,7.37e-06,7.0,0.107,-8.192,1.0,0.0264,128.01,3.0,0.214
162,betty,Taylor Swift,1564200,4,September,2020,37085659.0,dance pop,98.0,73.0,294521.0,folklore,16.0,2020-07-24,0.6,0.593,0.377,0.0,0.0,0.0976,-8.761,1.0,0.0253,95.939,4.0,0.502
163,Armed And Dangerous,Juice WRLD,1550953,4,September,2020,15936369.0,chicago rap,98.0,79.0,169999.0,Goodbye & Good Riddance,17.0,2018-12-10,0.186,0.736,0.67,0.0,10.0,0.114,-6.702,1.0,0.311,130.032,4.0,0.845
164,Maniac,Conan Gray,1532340,4,September,2020,2808208.0,bedroom pop,84.0,84.0,185773.0,Kid Krow,12.0,2020-03-20,0.00162,0.628,0.639,0.0,8.0,0.354,-5.46,1.0,0.0435,108.045,4.0,0.493
165,Bang!,AJR,1531437,4,September,2020,1646490.0,modern rock,80.0,78.0,170858.0,Bang!,1.0,2020-02-12,0.0183,0.74,0.516,0.0,1.0,0.0558,-6.233,0.0,0.0507,139.918,4.0,0.698
166,Suicidal (Remix) [feat. Juice WRLD],YNW Melly,1527647,4,September,2020,5525173.0,melodic rap,82.0,79.0,225857.0,Suicidal (Remix) [feat. Juice WRLD],1.0,2020-03-13,0.474,0.655,0.441,0.0,9.0,0.099,-5.245,0.0,0.0629,139.957,4.0,0.273
167,Say So,Doja Cat,1527156,4,September,2020,5359437.0,dance pop,91.0,84.0,237893.0,Hot Pink,12.0,2019-11-07,0.256,0.787,0.673,3.57e-06,11.0,0.0904,-4.577,0.0,0.158,110.962,4.0,0.786
168,ily (i love you baby) (feat. Emilee),Surf Mesa,1526973,4,September,2020,116523.0,tropical house,76.0,84.0,176546.0,ily (i love you baby) (feat. Emilee),1.0,2019-11-26,0.0686,0.674,0.774,0.00188,11.0,0.393,-7.567,0.0,0.0892,112.05,4.0,0.33
169,bad guy,Billie Eilish,1523453,4,September,2020,39685416.0,electropop,94.0,86.0,194087.0,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",14.0,2019-03-29,0.328,0.701,0.425,0.13,7.0,0.1,-10.965,1.0,0.375,135.128,4.0,0.562
170,Stay High,Juice WRLD,1515190,4,September,2020,15936369.0,chicago rap,98.0,77.0,168684.0,Legends Never Die,22.0,2020-07-10,0.439,0.745,0.5,0.0,8.0,0.0943,-6.184,1.0,0.135,76.968,4.0,0.433
171,Daddy Issues,The Neighbourhood,1507371,4,September,2020,5515597.0,modern alternative rock,87.0,86.0,260173.0,Wiped Out!,11.0,2015-10-30,0.0678,0.588,0.521,0.149,10.0,0.123,-9.461,1.0,0.0329,85.012,4.0,0.337
172,Blood On My Jeans,Juice WRLD,1503995,4,September,2020,15936369.0,chicago rap,98.0,76.0,154767.0,Legends Never Die,22.0,2020-07-10,0.183,0.868,0.55,0.0,6.0,0.109,-6.417,1.0,0.226,117.943,4.0,0.464
173,when the partys over,Billie Eilish,1501737,4,September,2020,39685416.0,electropop,94.0,84.0,196077.0,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",14.0,2019-03-29,0.978,0.367,0.111,3.97e-05,4.0,0.0897,-14.084,1.0,0.0972,82.642,4.0,0.198
174,Fuck Love (feat. Trippie Redd),XXXTENTACION,1501472,4,September,2020,25418591.0,emo rap,94.0,82.0,146520.0,17,11.0,2017-08-25,0.0172,0.797,0.533,0.000152,0.0,0.103,-9.74,0.0,0.0412,131.036,4.0,0.329
175,Say You Wont Let Go,James Arthur,1494763,4,September,2020,7522749.0,pop,87.0,85.0,211466.0,Back from the Edge,17.0,2016-10-28,0.695,0.358,0.557,0.0,10.0,0.0902,-7.398,1.0,0.059,85.043,4.0,0.494
176,La Jeepeta - Remix,Nio Garcia,1492812,4,September,2020,1603794.0,latin,83.0,81.0,345240.0,La Jeepeta (Remix),1.0,2020-04-24,0.3,0.815,0.715,4.83e-06,4.0,0.091,-4.65,0.0,0.207,176.007,4.0,0.786
177,Mr. Brightside,The Killers,1486309,4,September,2020,5839118.0,modern rock,82.0,74.0,222586.0,Hot Fuss,11.0,2004-06-15,0.00101,0.356,0.924,0.0,1.0,0.0953,-3.74,1.0,0.0808,148.017,4.0,0.232
178,Murder On My Mind,YNW Melly,1481164,4,September,2020,5525173.0,melodic rap,82.0,80.0,268434.0,I AM YOU,15.0,2018-08-03,0.145,0.759,0.73,3.06e-06,0.0,0.11,-7.985,0.0,0.0516,115.007,4.0,0.74
179,Die From A Broken Heart,Maddie & Tae,1479876,4,September,2020,699953.0,contemporary country,67.0,70.0,188320.0,The Way It Feels,15.0,2020-04-10,0.373,0.596,0.522,0.0,9.0,0.291,-6.633,1.0,0.0358,76.042,4.0,0.443
180,Better Together,Luke Combs,1477336,4,September,2020,4445315.0,contemporary country,85.0,78.0,219573.0,What You See Is What You Get,18.0,2019-11-08,0.827,0.552,0.225,0.0,0.0,0.111,-11.501,1.0,0.0477,138.002,4.0,0.67
181,Dead Man Walking,Brent Faiyaz,1473032,4,September,2020,1363777.0,dmv rap,83.0,82.0,247079.0,Dead Man Walking,1.0,2020-09-18,0.279,0.505,0.267,0.0,9.0,0.096,-13.763,0.0,0.05,143.929,4.0,0.439
182,Tennessee Whiskey,Chris Stapleton,1467571,4,September,2020,2975570.0,contemporary country,81.0,78.0,293293.0,Traveller,14.0,2015-05-04,0.205,0.392,0.37,0.0096,9.0,0.0821,-10.888,1.0,0.0298,48.718,4.0,0.512
183,Over Now (with The Weeknd),Calvin Harris,1467134,4,September,2020,21221779.0,dance pop,88.0,76.0,210795.0,Over Now (with The Weeknd),1.0,2020-08-28,0.0759,0.612,0.884,0.00132,4.0,0.247,-4.113,0.0,0.0454,178.043,4.0,0.679
184,Pop Out (feat. Lil Tjay),Polo G,1465577,4,September,2020,3138072.0,chicago rap,89.0,80.0,166560.0,Die A Legend,14.0,2019-06-07,0.15,0.772,0.639,0.0,1.0,0.0698,-7.119,1.0,0.467,168.112,4.0,0.261
185,3 Musketeers,NextYoungin,1461220,4,September,2020,18876.0,viral rap,60.0,71.0,166857.0,3 Musketeers,1.0,2020-07-07,0.258,0.91,0.617,0.0,0.0,0.122,-10.234,1.0,0.0847,104.972,4.0,0.572
186,Be Kind (with Halsey),Marshmello,1449150,4,September,2020,29460144.0,brostep,90.0,83.0,172761.0,Be Kind (with Halsey),1.0,2020-05-01,0.00776,0.63,0.633,0.0,4.0,0.0541,-7.088,1.0,0.0457,93.995,4.0,0.452
187,Myron,Lil Uzi Vert,1448437,4,September,2020,10825280.0,melodic rap,92.0,78.0,224954.0,Eternal Atake (Deluxe) - LUV vs. The World 2,32.0,2020-03-13,0.055,0.771,0.654,0.0,8.0,0.214,-6.976,0.0,0.298,155.047,4.0,0.573
188,Truth Hurts,Lizzo,1446171,4,September,2020,3617117.0,dance pop,79.0,77.0,173325.0,Cuz I Love You (Super Deluxe),16.0,2019-04-19,0.11,0.715,0.624,0.0,4.0,0.123,-3.046,0.0,0.114,158.087,4.0,0.412
189,F.N,Lil Tjay,1436171,4,September,2020,2525412.0,brooklyn drill,89.0,82.0,224000.0,True 2 Myself,17.0,2019-10-11,0.354,0.567,0.515,0.0,6.0,0.078,-10.265,0.0,0.247,120.1,1.0,0.321
190,"...And To Those I Love, Thanks For Sticking Around",$uicideBoy$,1429065,4,September,2020,2988929.0,dark trap,85.0,75.0,168489.0,Stop Staring at the Shadows,12.0,2020-02-14,0.124,0.792,0.511,9.04e-05,2.0,0.14,-6.876,1.0,0.0409,113.983,4.0,0.111
191,Relación - Remix,Sech,1423410,4,September,2020,7288077.0,latin,90.0,88.0,247308.0,Relación (Remix),1.0,2020-09-04,0.0337,0.793,0.771,1.51e-06,5.0,0.284,-3.417,1.0,0.0959,171.943,4.0,0.835
192,Dreams - 2004 Remaster,Fleetwood Mac,1421506,4,September,2020,6054743.0,album rock,85.0,84.0,257800.0,Rumours (Super Deluxe),58.0,1977-02-04,0.0644,0.828,0.492,0.00428,0.0,0.128,-9.744,1.0,0.0276,120.151,4.0,0.789
193,Memories,Maroon 5,1414774,4,September,2020,29446381.0,pop,90.0,86.0,189486.0,Memories,1.0,2019-09-20,0.837,0.764,0.32,0.0,11.0,0.0822,-7.209,1.0,0.0546,91.019,4.0,0.575
194,Money In The Grave (Drake ft. Rick Ross),Drake,1414637,4,September,2020,52998758.0,canadian hip hop,98.0,80.0,205426.0,The Best In The World Pack,2.0,2019-06-15,0.101,0.831,0.502,0.0,10.0,0.122,-4.045,0.0,0.046,100.541,4.0,0.101
195,hooligan,Baby Keem,1411171,4,September,2020,196800.0,hip hop,71.0,67.0,156774.0,hooligan / sons & critics,2.0,2020-09-18,0.198,0.77,0.636,2.92e-06,10.0,0.115,-7.636,0.0,0.0901,93.032,3.0,0.414
196,Stuntin On You (feat. DaBaby),Tyla Yaweh,1410954,4,September,2020,291232.0,cali rap,74.0,72.0,141122.0,Stuntin' On You (feat. DaBaby),1.0,2020-07-17,0.0111,0.796,0.683,2.58e-06,10.0,0.126,-5.165,0.0,0.277,173.852,3.0,0.737
197,OUT WEST (feat. Young Thug),JACKBOYS,1409576,4,September,2020,385338.0,rap,76.0,81.0,157712.0,JACKBOYS,7.0,2019-12-27,0.0104,0.802,0.591,0.0,8.0,0.196,-4.895,1.0,0.225,139.864,4.0,0.309
198,"One Beer (HARDY feat. Lauren Alaina, Devin Dawson)",HIXTAPE,1408061,4,September,2020,13088.0,contemporary country,62.0,70.0,173173.0,HIXTAPE: Vol. 1,10.0,2019-09-13,0.563,0.516,0.745,0.0,2.0,0.275,-8.352,1.0,0.0774,186.004,3.0,0.825
199,Moonlight,XXXTENTACION,1402021,4,September,2020,25418591.0,emo rap,94.0,84.0,135090.0,?,18.0,2018-03-16,0.556,0.921,0.537,0.00404,9.0,0.102,-5.723,0.0,0.0804,128.009,4.0,0.711
200,Our Time,Lil Tecca,1401876,4,September,2020,3351321.0,melodic rap,81.0,66.0,98413.0,Virgo World,19.0,2020-09-18,0.199,0.895,0.439,0.0,5.0,0.0683,-12.142,0.0,0.319,109.988,4.0,0.633
1,DÁKITI,Bad Bunny,8657149,1,October,2020,30176462.0,latin,100.0,93.0,205090.0,DÁKITI,1.0,2020-10-30,0.401,0.731,0.573,5.22e-05,4.0,0.113,-10.059,0.0,0.0544,109.928,4.0,0.145
2,All I Want for Christmas Is You,Mariah Carey,7676768,1,October,2020,6349602.0,dance pop,83.0,80.0,241106.0,Merry Christmas,10.0,1994-11-01,0.164,0.336,0.627,0.0,7.0,0.0708,-7.463,1.0,0.0384,150.273,4.0,0.35
3,Rockin Around The Christmas Tree,Brenda Lee,7182389,1,October,2020,201843.0,adult standards,68.0,76.0,126266.0,Merry Christmas From Brenda Lee,12.0,1964-10-19,0.614,0.589,0.472,0.0,8.0,0.505,-8.749,1.0,0.0502,67.196,4.0,0.898
4,Jingle Bell Rock,Bobby Helms,6682329,1,October,2020,19664.0,adult standards,66.0,74.0,130973.0,Jingle Bell Rock/Captain Santa Claus (And His Reindeer Space Patrol),2.0,1957-12-02,0.643,0.754,0.424,0.0,2.0,0.0652,-8.463,1.0,0.0363,119.705,4.0,0.806
5,positions,Ariana Grande,6561383,1,October,2020,58177096.0,dance pop,97.0,93.0,172324.0,Positions,14.0,2020-10-30,0.468,0.737,0.802,0.0,0.0,0.0931,-4.771,1.0,0.0878,144.015,4.0,0.682
6,Its the Most Wonderful Time of the Year,Andy Williams,6391262,1,October,2020,338533.0,adult standards,69.0,75.0,151933.0,The Andy Williams Christmas Album,12.0,1963-11-24,0.766,0.24,0.598,0.0,7.0,0.117,-8.435,1.0,0.0369,201.629,3.0,0.776
7,34+35,Ariana Grande,6141932,1,October,2020,58177096.0,dance pop,97.0,92.0,173710.0,Positions,14.0,2020-10-30,0.237,0.83,0.585,0.0,0.0,0.248,-6.476,1.0,0.094,109.978,4.0,0.485
8,Last Christmas,Wham!,6084803,1,October,2020,1478066.0,dance rock,75.0,72.0,262960.0,LAST CHRISTMAS,3.0,1984-11-29,0.189,0.735,0.478,2.48e-06,2.0,0.355,-12.472,1.0,0.0293,107.682,4.0,0.947
9,"Lemonade (feat. Gunna, Don Toliver & NAV)",Internet Money,6084627,1,October,2020,228172.0,pop rap,85.0,86.0,195428.0,B4 The Storm,17.0,2020-08-28,0.25,0.8,0.658,0.0,1.0,0.111,-6.142,0.0,0.079,140.042,4.0,0.462
10,Santa Tell Me,Ariana Grande,6066025,1,October,2020,58177096.0,dance pop,97.0,78.0,204093.0,Santa Tell Me,1.0,2014-11-24,0.0489,0.525,0.621,0.0,7.0,0.294,-7.364,1.0,0.116,191.9,4.0,0.591
11,Mood (feat. iann dior),24kGoldn,5908125,1,October,2020,786604.0,cali rap,88.0,94.0,140525.0,Mood (feat. iann dior),1.0,2020-07-24,0.221,0.7,0.722,0.0,7.0,0.272,-3.558,0.0,0.0369,90.989,4.0,0.756
12,Its Beginning to Look a Lot like Christmas,Michael Bublé,5774145,1,October,2020,4385396.0,adult standards,82.0,74.0,206639.0,Christmas (Deluxe Special Edition),20.0,2012-11-09,0.908,0.339,0.214,7.47e-06,4.0,0.341,-11.714,1.0,0.0375,94.775,3.0,0.363
13,Body,Megan Thee Stallion,5631945,1,October,2020,3367967.0,houston rap,89.0,85.0,171067.0,Good News,17.0,2020-11-20,0.0166,0.914,0.732,0.0,8.0,0.107,-6.1,0.0,0.241,94.066,4.0,0.469
14,Therefore I Am,Billie Eilish,5549931,1,October,2020,39685416.0,electropop,94.0,91.0,174321.0,Therefore I Am,1.0,2020-11-12,0.218,0.889,0.34,0.13,11.0,0.055,-7.773,0.0,0.0697,94.009,4.0,0.716
15,For The Night (feat. Lil Baby & DaBaby),Pop Smoke,5176666,1,October,2020,4130936.0,brooklyn drill,94.0,89.0,190476.0,Shoot For The Stars Aim For The Moon,19.0,2020-07-03,0.114,0.823,0.586,0.0,6.0,0.193,-6.606,0.0,0.2,125.971,4.0,0.347
16,Blinding Lights,The Weeknd,4951220,1,October,2020,29076261.0,canadian contemporary r&b,98.0,95.0,200040.0,After Hours,14.0,2020-03-20,0.00146,0.514,0.73,9.54e-05,1.0,0.0897,-5.934,1.0,0.0598,171.005,4.0,0.334
17,Underneath the Tree,Kelly Clarkson,4756544,1,October,2020,7388828.0,dance pop,80.0,66.0,229640.0,Wrapped In Red,14.0,2013-10-29,0.00128,0.509,0.812,1.99e-05,8.0,0.214,-5.439,1.0,0.0537,159.878,4.0,0.689
18,LA NOCHE DE ANOCHE,Bad Bunny,4739522,1,October,2020,30176462.0,latin,100.0,92.0,203200.0,EL ÚLTIMO TOUR DEL MUNDO,16.0,2020-11-27,0.0303,0.856,0.618,0.0,7.0,0.0866,-4.892,1.0,0.286,81.993,4.0,0.391
19,WAP (feat. Megan Thee Stallion),Cardi B,4726261,1,October,2020,14543481.0,dance pop,90.0,89.0,187541.0,WAP (feat. Megan Thee Stallion),1.0,2020-08-07,0.0194,0.935,0.454,0.0,1.0,0.0824,-7.509,1.0,0.375,133.073,4.0,0.357
20,HOLIDAY,Lil Nas X,4493103,1,October,2020,4050894.0,country rap,83.0,89.0,154997.0,HOLIDAY,1.0,2020-11-13,0.12,0.81,0.511,0.0,5.0,0.0832,-6.924,0.0,0.164,151.947,4.0,0.837
21,Laugh Now Cry Later (feat. Lil Durk),Drake,4395269,1,October,2020,52998758.0,canadian hip hop,98.0,87.0,261492.0,Laugh Now Cry Later (feat. Lil Durk),1.0,2020-08-14,0.244,0.761,0.518,3.47e-05,0.0,0.107,-8.871,1.0,0.134,133.976,4.0,0.522
22,TE MUDASTE,Bad Bunny,4310560,1,October,2020,30176462.0,latin,100.0,88.0,130013.0,EL ÚLTIMO TOUR DEL MUNDO,16.0,2020-11-27,0.234,0.811,0.637,0.000572,10.0,0.118,-4.835,0.0,0.0591,92.025,4.0,0.471
23,What You Know Bout Love,Pop Smoke,4309055,1,October,2020,4130936.0,brooklyn drill,94.0,91.0,160000.0,Shoot For The Stars Aim For The Moon,19.0,2020-07-03,0.65,0.709,0.548,1.59e-06,10.0,0.133,-8.493,1.0,0.353,83.995,4.0,0.543
24,YO VISTO ASÍ,Bad Bunny,4151343,1,October,2020,30176462.0,latin,100.0,79.0,191526.0,EL ÚLTIMO TOUR DEL MUNDO,16.0,2020-11-27,0.0947,0.688,0.881,0.0,7.0,0.0804,-4.889,0.0,0.0474,123.013,4.0,0.677
25,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),Frank Sinatra,4106433,1,October,2020,4542914.0,adult standards,82.0,73.0,155453.0,Christmas Songs by Sinatra,14.0,1994-11-08,0.903,0.652,0.259,0.0,2.0,0.362,-13.336,1.0,0.0595,142.169,4.0,0.836
26,Let It Snow! Let It Snow! Let It Snow!,Dean Martin,4056710,1,October,2020,1040697.0,adult standards,75.0,73.0,117146.0,A Winter Romance,12.0,1959-01-01,0.912,0.451,0.24,2.45e-06,1.0,0.175,-14.014,1.0,0.0351,134.009,4.0,0.701
27,pov,Ariana Grande,4037904,1,October,2020,58177096.0,dance pop,97.0,83.0,201882.0,Positions,14.0,2020-10-30,0.36,0.487,0.534,0.0,0.0,0.1,-5.664,0.0,0.0555,131.798,4.0,0.173
28,Feliz Navidad,José Feliciano,4015170,1,October,2020,219434.0,latin pop,68.0,66.0,182066.0,Feliz Navidad,15.0,2002-09-24,0.55,0.513,0.831,0.0,2.0,0.336,-9.004,1.0,0.0383,148.837,4.0,0.963
29,Sleigh Ride,The Ronettes,4004693,1,October,2020,164821.0,adult standards,68.0,71.0,181266.0,A Christmas Gift For You From Phil Spector,13.0,1963,0.403,0.529,0.772,2.21e-06,2.0,0.316,-7.013,1.0,0.0287,91.751,4.0,0.853
30,A Holly Jolly Christmas - Single Version,Burl Ives,3950202,1,October,2020,53750.0,adult standards,62.0,64.0,135533.0,Have A Holly Jolly Christmas,12.0,1965-01-01,0.579,0.683,0.375,0.0,0.0,0.076,-13.056,1.0,0.0303,140.467,4.0,0.888
31,Monster (Shawn Mendes & Justin Bieber),Shawn Mendes,3921805,1,October,2020,31472357.0,canadian pop,91.0,88.0,178994.0,Monster,1.0,2020-11-20,0.0676,0.652,0.383,0.0,2.0,0.0828,-7.076,0.0,0.0516,145.765,4.0,0.549
32,Prisoner (feat. Dua Lipa),Miley Cyrus,3893734,1,October,2020,14195645.0,dance pop,91.0,87.0,169333.0,Prisoner (feat. Dua Lipa),1.0,2020-11-20,0.0103,0.781,0.67,0.0,3.0,0.0761,-3.912,0.0,0.0452,127.99,4.0,0.595
33,Mistletoe,Justin Bieber,3737162,1,October,2020,42521376.0,canadian pop,96.0,73.0,182946.0,Under The Mistletoe (Deluxe Edition),15.0,2011-01-01,0.498,0.657,0.56,0.0,6.0,0.0794,-9.049,0.0,0.0467,161.993,4.0,0.854
35,Holly Jolly Christmas,Michael Bublé,3691793,1,October,2020,4385396.0,adult standards,82.0,69.0,119786.0,Christmas (Deluxe Special Edition),20.0,2012-11-09,0.865,0.647,0.465,0.0,7.0,0.0882,-8.308,1.0,0.0428,151.251,4.0,0.699
36,The Christmas Song (Merry Christmas To You),Nat King Cole,3655006,1,October,2020,1512835.0,adult standards,74.0,70.0,192160.0,The Christmas Song (Expanded Edition),19.0,1962,0.92,0.319,0.21,8.06e-05,1.0,0.138,-15.231,1.0,0.0341,78.696,4.0,0.209
37,Wishing Well,Juice WRLD,3615001,1,October,2020,15936369.0,chicago rap,98.0,87.0,194621.0,Legends Never Die,22.0,2020-07-10,0.00336,0.65,0.613,0.0,9.0,0.267,-6.13,0.0,0.128,149.972,4.0,0.0804
38,ROCKSTAR (feat. Roddy Ricch),DaBaby,3607741,1,October,2020,5883624.0,north carolina hip hop,94.0,89.0,181733.0,BLAME IT ON BABY,13.0,2020-04-17,0.247,0.746,0.69,0.0,11.0,0.101,-7.956,1.0,0.164,89.977,4.0,0.497
39,HACIENDO QUE ME AMAS,Bad Bunny,3582685,1,October,2020,30176462.0,latin,100.0,83.0,217768.0,EL ÚLTIMO TOUR DEL MUNDO,16.0,2020-11-27,0.869,0.584,0.411,4.47e-05,10.0,0.0955,-7.147,0.0,0.0838,169.934,4.0,0.412
40,Heather,Conan Gray,3491705,1,October,2020,2808208.0,bedroom pop,84.0,89.0,198040.0,Kid Krow,12.0,2020-03-20,0.584,0.357,0.425,0.0,5.0,0.322,-7.301,1.0,0.0333,102.078,3.0,0.27
41,Come & Go (with Marshmello),Juice WRLD,3455774,1,October,2020,15936369.0,chicago rap,98.0,84.0,205484.0,Legends Never Die,22.0,2020-07-10,0.0172,0.625,0.814,0.0,0.0,0.158,-5.181,1.0,0.0657,144.991,4.0,0.535
42,Wonderful Christmastime [Edited Version] - Remastered 2011 / Edited Version,Paul McCartney,3322539,1,October,2020,3376110.0,album rock,76.0,72.0,227653.0,McCartney II (Special Edition),19.0,1980-05-16,0.322,0.774,0.511,0.0,11.0,0.0672,-8.914,1.0,0.0319,94.736,4.0,0.771
43,TE DESEO LO MEJOR,Bad Bunny,3291437,1,October,2020,30176462.0,latin,100.0,77.0,139576.0,EL ÚLTIMO TOUR DEL MUNDO,16.0,2020-11-27,0.158,0.763,0.597,1.83e-05,1.0,0.111,-5.054,1.0,0.0416,126.054,4.0,0.194
44,BOOKER T,Bad Bunny,3282943,1,October,2020,30176462.0,latin,100.0,84.0,156430.0,EL ÚLTIMO TOUR DEL MUNDO,16.0,2020-11-27,0.114,0.883,0.6,7.94e-06,7.0,0.0931,-7.188,1.0,0.37,113.903,4.0,0.691
45,Tyler Herro,Jack Harlow,3244877,1,October,2020,715334.0,deep underground hip hop,86.0,82.0,156497.0,Tyler Herro,1.0,2020-10-22,0.11,0.794,0.756,0.0,5.0,0.247,-7.16,0.0,0.136,123.066,4.0,0.775
46,Lonely (with benny blanco),Justin Bieber,3218292,1,October,2020,42521376.0,canadian pop,96.0,89.0,149297.0,Lonely (with benny blanco),1.0,2020-10-16,0.864,0.631,0.239,0.0,11.0,0.116,-7.071,0.0,0.0398,79.859,4.0,0.0927
47,Do They Know Its Christmas? - 1984 Version,Band Aid,3203405,1,October,2020,19668.0,musical advocacy,62.0,69.0,222533.0,Do They Know It's Christmas?,2.0,2004-01-01,0.164,0.599,0.642,3.33e-05,0.0,0.0992,-6.936,1.0,0.0363,115.412,4.0,0.349
48,MALDITA POBREZA,Bad Bunny,3186056,1,October,2020,30176462.0,latin,100.0,75.0,213609.0,EL ÚLTIMO TOUR DEL MUNDO,16.0,2020-11-27,0.139,0.762,0.861,1.08e-06,4.0,0.0956,-4.075,0.0,0.0652,133.037,4.0,0.588
49,HOY COBRÉ,Bad Bunny,3118832,1,October,2020,30176462.0,latin,100.0,78.0,162151.0,EL ÚLTIMO TOUR DEL MUNDO,16.0,2020-11-27,0.0464,0.86,0.725,9.1e-05,11.0,0.0994,-6.7,1.0,0.249,145.001,4.0,0.375
50,Dynamite,BTS,3104329,1,October,2020,29325288.0,k-pop,97.0,90.0,199053.0,BE,8.0,2020-11-20,0.0112,0.746,0.765,0.0,6.0,0.0936,-4.41,0.0,0.0993,114.044,4.0,0.737
51,EL MUNDO ES MÍO,Bad Bunny,3083045,1,October,2020,30176462.0,latin,100.0,74.0,165199.0,EL ÚLTIMO TOUR DEL MUNDO,16.0,2020-11-27,0.166,0.716,0.522,6.5e-05,5.0,0.113,-6.834,1.0,0.0582,76.993,4.0,0.224
52,SO DONE,The Kid LAROI,3070445,1,October,2020,1354812.0,australian hip hop,92.0,82.0,126521.0,SO DONE,1.0,2020-10-23,0.232,0.719,0.598,0.0,9.0,0.115,-6.254,1.0,0.077,142.592,4.0,0.303
