,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
124,"Yes Indeed","Lil Baby",1974810,https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ
125,"Psycho (feat. Ty Dolla $ign)","Post Malone",1974615,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
126,"La La Land (feat. YG)","Bryce Vine",1973805,https://open.spotify.com/track/3TpBefRZ1vFcOH6z57PQRI
127,"I Like Me Better",Lauv,1970733,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
128,"SLOW DANCING IN THE DARK",Joji,1964257,https://open.spotify.com/track/0rKtyWc8bvkriBthvHKY8d
129,"Con Calma","Daddy Yankee",1945132,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
130,"XO Tour Llif3","Lil Uzi Vert",1943324,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
131,"God's Plan",Drake,1942766,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
132,"Be Alright","Dean Lewis",1942229,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
133,"Don't Call Me Up",Mabel,1935468,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8
134,"Bohemian Rhapsody - Remastered 2011",Queen,1927713,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
135,Speechless,"Dan + Shay",1910586,https://open.spotify.com/track/3GJ4hzg4lrGwU51Y3VARbF
136,Congratulations,"Post Malone",1906026,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
137,Noticed,"Lil Mosey",1890634,https://open.spotify.com/track/6JQvHMSaR8flFsN53ypOfP
138,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,1885151,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
139,Money,"Cardi B",1876506,https://open.spotify.com/track/2GGMabyHXnJmjY6CXhhB2e
140,"Young Dumb & Broke",Khalid,1872892,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
141,Tequila,"Dan + Shay",1865112,https://open.spotify.com/track/42fw0rxRO2xbesF6mJfd4Y
142,"Die Young","Roddy Ricch",1855125,https://open.spotify.com/track/3wLtYwtqvKK2ewelSVPeDK
143,"MIA (feat. Drake)","Bad Bunny",1848360,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
144,Thotiana,Blueface,1841803,https://open.spotify.com/track/3oh6SCCeLuXhFpEyepla6G
145,"CIVIL WAR - Bonus",Russ,1827362,https://open.spotify.com/track/5tmu5pAFHkUSl8Fo8ncyA4
146,idontwannabeyouanymore,"Billie Eilish",1820125,https://open.spotify.com/track/40T5GIqQ1CegGm2PTEl8Bu
147,"NEW MAGIC WAND","Tyler, The Creator",1818558,https://open.spotify.com/track/0fv2KH6hac06J86hBUTcSf
148,Ritual,Tiësto,1810208,https://open.spotify.com/track/3M9Apu4OZfylLTFKvgEtKa
149,"all the good girls go to hell","Billie Eilish",1799804,https://open.spotify.com/track/6IRdLKIyS4p7XNiP8r6rsx
150,Rumor,"Lee Brice",1799438,https://open.spotify.com/track/56eGOeSsqdg3FLxdo83TwV
151,"Racks in the Middle (feat. Roddy Ricch and Hit-Boy)","Nipsey Hussle",1796730,https://open.spotify.com/track/6ya8ejoKgw906Y8LWclqrp
152,"Floating (feat. 21 Savage)","ScHoolboy Q",1793908,https://open.spotify.com/track/4NN6N5TxBO5k9uqu0W4gfQ
153,"Slime Belief","YoungBoy Never Broke Again",1784266,https://open.spotify.com/track/2qGfZAgDe1pV2y5xJAhi6R
154,"A Whole New World (End Title) - From ""Aladdin""",ZAYN,1777019,https://open.spotify.com/track/1iWHabUgUuuKLBa0TzTHfk
155,"Ric Flair Drip (& Metro Boomin)",Offset,1774429,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
156,Location,Khalid,1773648,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
157,"Center Point Road","Thomas Rhett",1771470,https://open.spotify.com/track/7p9zIciejn8GXnsRdG9EQR
158,"Please Me","Cardi B",1755430,https://open.spotify.com/track/0PG9fbaaHFHfre2gUVo7AN
159,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld",1737134,https://open.spotify.com/track/5Gu0PDLN4YJeW75PpBSg9p
160,"Not Ok",Kygo,1732196,https://open.spotify.com/track/6aoGtdWXBkYQ2O2wnyIz2x
161,bellyache,"Billie Eilish",1730034,https://open.spotify.com/track/51NFxnQvaosfDDutk0tams
162,"Close To Me (with Diplo) (feat. Swae Lee)","Ellie Goulding",1712264,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA
163,HUMBLE.,"Kendrick Lamar",1703005,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
164,"Carry On (from the Original Motion Picture ""POKÉMON Detective Pikachu"")",Kygo,1701964,https://open.spotify.com/track/3y3brCCecHC3Db18aIOnny
165,"She Got the Best of Me","Luke Combs",1690144,https://open.spotify.com/track/698eQRku24PIYPQPHItKlA
166,"Love Ain't","Eli Young Band",1682475,https://open.spotify.com/track/6lUNNXp7M8boA7gUEd6PSm
167,"Amor Genuino",Ozuna,1675422,https://open.spotify.com/track/6pK5edDoyrn4mWwRSVc2a5
168,"Eyes On You","Chase Rice",1668794,https://open.spotify.com/track/5AnSllIrgGsCZzZJkVnApx
169,"A BOY IS A GUN*","Tyler, The Creator",1660105,https://open.spotify.com/track/1nXZnTALNXiPlvXotqHm66
170,"Talk You Out Of It","Florida Georgia Line",1652798,https://open.spotify.com/track/4qQwGRtGT7l6ckQtdPEFd4
171,"Outta My Head (with John Mayer)",Khalid,1644709,https://open.spotify.com/track/09oZ9eXQ2fo6YDrPzJqAoP
172,"The Middle",Zedd,1643589,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
173,"Nights Like This (feat. Ty Dolla $ign)",Kehlani,1640625,https://open.spotify.com/track/6ZRuF2n1CQxyxxAAWsKJOy
174,goosebumps,"Travis Scott",1630490,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
175,"Good as You","Kane Brown",1602683,https://open.spotify.com/track/1D07CwYBPqu8NbQTdu9C1g
176,changes,XXXTENTACION,1597595,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
177,Mine,Bazzi,1595301,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR
178,"Knockin' Boots","Luke Bryan",1595244,https://open.spotify.com/track/6ERR6e7h6wCqGoz1TjiUJb
179,"Look Alive (feat. Drake)","BlocBoy JB",1592656,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
180,"Nice For What",Drake,1591223,https://open.spotify.com/track/3CA9pLiwRIGtUBiMjbZmRw
181,"Get You The Moon (feat. Snøw)",Kina,1588225,https://open.spotify.com/track/4ZLzoOkj0MPWrTLvooIuaa
182,Splashin,"Rich The Kid",1576054,https://open.spotify.com/track/3KLo7ByvjCNyBrfz5DZ2mO
183,"Space Cadet (feat. Gunna)","Metro Boomin",1574666,https://open.spotify.com/track/1fewSx2d5KIZ04wsooEBOz
184,"Rocket Man (I Think It's Going To Be A Long, Long Time)","Elton John",1571507,https://open.spotify.com/track/3gdewACMIVMEWVbyb8O9sY
185,"Best Part (feat. Daniel Caesar)",H.E.R.,1570727,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig
186,"In My Feelings",Drake,1566772,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
187,"Let Me Down Slowly","Alec Benjamin",1563685,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
188,"Te Robaré","Nicky Jam",1561149,https://open.spotify.com/track/6v0lAdFF4haL8xjBIUjtOw
189,"Pure Cocaine","Lil Baby",1558394,https://open.spotify.com/track/577YBGuskWkVDCxZrLRB4v
190,"No Role Modelz","J. Cole",1547818,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8
191,RICKY,"Denzel Curry",1546947,https://open.spotify.com/track/2QbGvQssb0VLLS4x5NOmyJ
192,"Girls Like You (feat. Cardi B)","Maroon 5",1546082,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
193,"Don't Stop Me Now - Remastered 2011",Queen,1545550,https://open.spotify.com/track/5T8EDUDqKcs6OSOwEsfqG7
194,"Night Shift","Jon Pardi",1542819,https://open.spotify.com/track/0bPnT6i9H1p8Vd85GS6Z7I
195,"The Most","Miley Cyrus",1538828,https://open.spotify.com/track/1U4W2b7SdGXjNuJ7K591Re
196,"This Feeling","The Chainsmokers",1536489,https://open.spotify.com/track/4NBTZtAt1F13VvlSKe6KTl
197,"Party Up The Street","Miley Cyrus",1534762,https://open.spotify.com/track/3DB14jHq2qNoByUN5W2gz1
198,Sixteen,"Ellie Goulding",1530210,https://open.spotify.com/track/4PkIDTPGedm0enzdvilLNd
199,Thunder,"Imagine Dragons",1516429,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
200,"Do You Mean (feat. Ty Dolla $ign & bülow)","The Chainsmokers",1512031,https://open.spotify.com/track/5MvLsT03RBp67RLoeISCdl
