,,,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,
Position,Track Name,Artist,Streams,URL
115,Vart jag mig i världen vänder,Den svenska björnstammen,200182,https://open.spotify.com/track/7nLMZKhfkFZLr9rz4VyOpF
116,Fan va bra,Jakob Karlberg,199627,https://open.spotify.com/track/4pItP9yMHJ4Klk8U6eOmLx
117,Ta mig till havet,Peter Lundblad,198891,https://open.spotify.com/track/01LWBjJwFdRSCeovqipb3D
118,Before You Go,Lewis Capaldi,196689,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
119,Wake Me Up,Avicii,194305,https://open.spotify.com/track/3B0irDyS69y5eAz15xV2Ee
120,INGEN LEK,Thrife,194173,https://open.spotify.com/track/2CeFj6Y7u9QqUYD6fHihSC
121,Higher Love,Kygo,193310,https://open.spotify.com/track/1kKYjjfNYxE0YYgLa7vgVY
122,Hornstullsstrand,Hov1,193287,https://open.spotify.com/track/2kju4JyRnNmiwQYhFrLgKy
123,Det kommer aldrig va över för mig,Håkan Hellström,192584,https://open.spotify.com/track/3SjXx3rbNGk8nCho8YEoz5
124,Midsommarnatt,Eddie Meduza,191666,https://open.spotify.com/track/5LAnTrLaN2SzUfWOglKPIy
125,The Box,Roddy Ricch,190954,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
126,Aina är en gris,BENIM,189408,https://open.spotify.com/track/3dFOGFGm85waIgaAbaapzL
127,Adore You,Harry Styles,188615,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
128,Spiderman ( Intro ),Yasin,185482,https://open.spotify.com/track/6f1zuPgMf9KtmZYnqEqski
129,Without You (feat. Sandro Cavazza),Avicii,185424,https://open.spotify.com/track/6Pgkp4qUoTmJIPn7ReaGxL
130,Sverige,kent,184695,https://open.spotify.com/track/3LodQuubJHwPgkxp4BxHE7
131,Weekend,LIZOT,184656,https://open.spotify.com/track/4KPYXZUCKYLEEcGmKN4Exs
132,Tommy tycker om mig,Carola,183666,https://open.spotify.com/track/63vK4u4uKwRD9KVJ5nHc46
133,Africa,TOTO,183602,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX
134,Visa vid vindens ängar,Håkan Hellström,182876,https://open.spotify.com/track/0fmQ692NrBq51GSFVNV3og
135,Gubben i lådan,Daniel Adams-Ray,182521,https://open.spotify.com/track/08bjJuoHJwfTnjNcuENOFz
136,XO,Yasin,181557,https://open.spotify.com/track/0JyOOPqNSdhIC7VrxrRNGt
137,MAMACITA,Black Eyed Peas,181135,https://open.spotify.com/track/24IgCW19L8lXKyFZwzFtD3
138,Thank You [Not So Bad],VIZE,179545,https://open.spotify.com/track/4AqN8IdKCfItCSbuaFch81
139,Var Ska Vi Sova Inatt,Perikles,178343,https://open.spotify.com/track/454J9ZekfjmjWbfcpFaur3
140,Shallow,Lady Gaga,175769,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
141,I Do,Arvingarna,175548,https://open.spotify.com/track/0pGX4KgirIW7JAHh93rzPU
142,Det kommer en tid,Linnea Henriksson,173729,https://open.spotify.com/track/2orNAHpABvx13XjP0cmmZ6
143,Ju Mer Dom Spottar,Kapten Röd,173158,https://open.spotify.com/track/7i7zRj8jD5y2AGH4AJsdpB
144,KLAMYDIA,Rasmus Gozzi,172105,https://open.spotify.com/track/5B1DtTYmgPEuGN26kPhE43
145,Lost Boy,Alex Järvi,171912,https://open.spotify.com/track/03BTqZzp7T65v9LvMDdrtU
146,Goliat,Laleh,170666,https://open.spotify.com/track/7qA8S7mbV9uPy9rFprdN3C
147,Frank Lucas,Einár,170561,https://open.spotify.com/track/4LBqlWxFO2mq1XSoJmGjhk
148,Mamacita,Ant Wan,169399,https://open.spotify.com/track/62XmrMKgQEP03jMAvbvwh3
149,Vill ha dej,Style,169268,https://open.spotify.com/track/1gprScNuzOM4pOQuE2VQk7
150,I'll Wait,Kygo,168917,https://open.spotify.com/track/1tuXOJYN6CkgubpifHEm96
151,Astronomia,Vicetone,168612,https://open.spotify.com/track/665AK0ovB11McZRwfa852G
152,Ett sista glas,Miriam Bryant,165522,https://open.spotify.com/track/1SZDQMXX1FrA97YY7Lt3Fj
153,Far Away From Home (feat. Leony),Sam Feldt,164791,https://open.spotify.com/track/0Y9qJSwdV2LvPnFmAbNIc8
154,Afterwork,Bolaget,163902,https://open.spotify.com/track/6709eMbfnuHS64RVhlYLty
155,"Sunday Best (Feeling Good, Like I Should)",Surfaces,163822,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
156,Bulletproof,Dotter,163693,https://open.spotify.com/track/4RcEx6TvICENelSh3O7gvu
157,E (Ventex),Albatraoz,162432,https://open.spotify.com/track/0nZPJ83AFwWPNSMrS2Jr5J
158,Say So,Doja Cat,161817,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
159,Chris Tukker Ft Asme,Yasin,161771,https://open.spotify.com/track/4Z50RvPI081HocPy5SBkPW
160,FÖRSENT,1.Cuz,161659,https://open.spotify.com/track/6mDcLPGVCmdhMN4gBzNb7s
161,goosebumps,Travis Scott,161054,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
162,Circles,Post Malone,160633,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
163,Ooa hela natten,Attack,160300,https://open.spotify.com/track/2pa73fbZD7ltJ09AB0Teox
164,bad guy,Billie Eilish,159244,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
165,Lovefool,twocolors,159116,https://open.spotify.com/track/51Of5p3lKZeOg6itfs4og4
166,Jag kommer,Veronica Maggio,158987,https://open.spotify.com/track/5M2y8QdDepGYMsWyxhoxQU
167,ICE CREAM,Greekazo,158963,https://open.spotify.com/track/2NuIm7O7WwkRsiQ5K4mbnP
168,F.A.M.E (LeyLey),Dani M,158189,https://open.spotify.com/track/1ryW1LqC5VMFJFXd4wIrpf
169,I'm Just Feelin' (Du Du Du),Imanbek,156477,https://open.spotify.com/track/73ThEGwF5i9GrsXXGyZBRa
170,I Don't Care (with Justin Bieber),Ed Sheeran,156472,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
171,Inget stoppar oss nu,BlackJack,156373,https://open.spotify.com/track/1uINDFsUumg9C2Ob5dgi0v
172,Jag Vil Ha Dig,Ringnes-Ronny,156298,https://open.spotify.com/track/0IiWe6NRNBB7QbrCcgUCZX
173,Vem e som oss,Anis Don Demina,156013,https://open.spotify.com/track/20052FYa2SF5Lkp9VZTLJX
174,Talking In My Sleep,Paul Rey,155760,https://open.spotify.com/track/3RDZ1tmyih1KHQMj6gpgD4
175,Vårt år,estraden,155483,https://open.spotify.com/track/2yNfaW5s5EXJDcKZWOjuzq
176,Banana (feat. Shaggy) - DJ FLe - Minisiren Remix,Conkarah,155449,https://open.spotify.com/track/0dZpw3h6KZhcHec61qwevZ
177,Au Revoir,Lov1,154907,https://open.spotify.com/track/47nMVODSR4kwKcufoo22wH
178,Fem Komma Tvåan,Bolaget,154685,https://open.spotify.com/track/0BZSYucujCLGXwugCTbjMj
179,DANCE,CLMD,154473,https://open.spotify.com/track/6TfeXwJihJRuBW3mFpib6J
180,För Evigt (feat. estraden),Jireel,154225,https://open.spotify.com/track/2P9cZg3klv47o3RvongAVt
181,Somebody's Watching Me,Chico Rose,153959,https://open.spotify.com/track/3vrm4dNThrhQ0BArrLIUOV
182,FREDAG,Staysman & Lazz,153779,https://open.spotify.com/track/7CrzOLGSbr4PFi9F9PNcJ4
183,Intentions (feat. Quavo),Justin Bieber,153315,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
184,Guld och gröna skogar,Hasse Andersson,153142,https://open.spotify.com/track/6EnNjWkk1YX3fsTXtwO773
185,SOS (feat. Aloe Blacc),Avicii,152929,https://open.spotify.com/track/2x0RZdkZcD8QRI53XT4GI5
186,All Night Long (All Night) - Recorded at Spotify Studios Stockholm,Benjamin Ingrosso,152498,https://open.spotify.com/track/1I7arMzqZe0nxd9TfkG0Dt
187,Ta mig tillbaka,Darin,151689,https://open.spotify.com/track/6qjYBkoKcMRjQkVfwDU2Te
188,HotSpot,Greekazo,151477,https://open.spotify.com/track/2YVhM13dAwdW321hNHtDVo
189,Ingen annan än du,Cherrie,151460,https://open.spotify.com/track/1mhCzMeUTXZppjxxnQjKB7
190,Över dig,Newkid,150919,https://open.spotify.com/track/0yMqsfOKzzKnUqPtsSmwVy
191,Memories,Maroon 5,150599,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
192,Freedom,Kygo,150439,https://open.spotify.com/track/2nx0EIlIKMnMgWnj40O0HQ
193,Danza Kuduro,Don Omar,150320,https://open.spotify.com/track/2a1o6ZejUi8U3wzzOtCOYw
194,Mitten av september,Hov1,149254,https://open.spotify.com/track/7jjLKYImKi4sXsvPKwLoRq
195,Back på mig,Lelo,149252,https://open.spotify.com/track/1T9gfheXBcgPAZbmFoRRH2
196,WHATS POPPIN,Jack Harlow,148944,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM
197,Utan dina andetag,kent,147742,https://open.spotify.com/track/5eJ314ozT4CTPlyjdsGq78
198,Amen,Yasin,147019,https://open.spotify.com/track/50YUyjZk0Dt4OazNHTXgbL
199,Alla drömmar är uppfyllda,Håkan Hellström,146751,https://open.spotify.com/track/1qssB6V0u9ETaLUzaOoMuK
200,Señorita,Shawn Mendes,145708,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
