,,,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,
Position,Track Name,Artist,Streams,URL
139,Va Mig,Ant Wan,179527,https://open.spotify.com/track/5HsBJenkDnrzim7o7uKwQq
140,Carpool Karaoke,Nanne,179236,https://open.spotify.com/track/47PXScB3PxdVLp6XLlkANa
141,Let Him Go,JUNG,179054,https://open.spotify.com/track/1cXLNDNwUjFB81anhcsDgo
142,Första Klass,Einár,178769,https://open.spotify.com/track/74TEgDsFaq0zMttq1dVuYK
143,Late,Amanda Aasa,177467,https://open.spotify.com/track/7wrcZm0n6Id8XrA5m9PqCt
144,Beautiful People (feat. Khalid),Ed Sheeran,177134,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
145,Tappat,Victor Leksell,177090,https://open.spotify.com/track/2jPCvYRyIXQf2if8CTyabC
146,Sand,Molly Sandén,176490,https://open.spotify.com/track/7CYKovD8hNKg0w902IASMi
147,Hornstullsstrand,Hov1,175170,https://open.spotify.com/track/2kju4JyRnNmiwQYhFrLgKy
148,Kandahar,HAVAL,172990,https://open.spotify.com/track/5uijRx0l5zgXCYz30mLKH2
149,Lose Control,MEDUZA,170325,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
150,July,Noah Cyrus,168117,https://open.spotify.com/track/5a6pdCHlWS2ekOOQ70QnAr
151,VEM E VEM ?,Dree Low,167039,https://open.spotify.com/track/3tHxZOR9pDLnsKGikqHqd8
152,TRÄSKET,Dree Low,166619,https://open.spotify.com/track/6Pdz4FCPs4O1ZRcejbfBrt
153,Physical,Dua Lipa,165767,https://open.spotify.com/track/5px6upUHM3fhOP621Edp4V
154,TOP CLASS,Dree Low,165459,https://open.spotify.com/track/4zKYAowoRnZNgL3kWVlXn4
155,Livet börjar nu,Albin Johnsén,165079,https://open.spotify.com/track/5WPv8fy2PRwZ95lekeAtdq
156,Crying Rivers,Faith Kakembo,165005,https://open.spotify.com/track/2jdx9R8tJLHi6NS3AcatjA
157,DSGIS,Yasin,164911,https://open.spotify.com/track/1ett0ayp7e0sad3oWQtJPQ
158,Alla våra smeknamn,Molly Sandén,163951,https://open.spotify.com/track/1yXRbopf6xxpwmbPfolBQo
159,Vi två,estraden,163586,https://open.spotify.com/track/2ijMtHHR50h8M951kZvYkR
160,CITY OF ANGELS,24kGoldn,162759,https://open.spotify.com/track/6ap9lSRJ0iLriGLqoJ44cq
161,Hotel Walls,Smith & Thell,162372,https://open.spotify.com/track/7MUUzpdrSa8UUEpyS1dGUq
162,Boss Bitch,Doja Cat,161094,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k
163,Sunnanvind,Mares,161015,https://open.spotify.com/track/4GK4mydvnsodLEHWb4zJV4
164,Without You (feat. Sandro Cavazza),Avicii,159607,https://open.spotify.com/track/6Pgkp4qUoTmJIPn7ReaGxL
165,Härifrån,Dizzy,158261,https://open.spotify.com/track/00b9utayyiUwzCkXLWSf8f
166,"Alone, Pt. II",Alan Walker,157890,https://open.spotify.com/track/0bMbDctzMmTyK2j74j3nF3
167,F.A.M.E (LeyLey),Dani M,157736,https://open.spotify.com/track/1ryW1LqC5VMFJFXd4wIrpf
168,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,156962,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
169,Alltid undrat,DANO,156871,https://open.spotify.com/track/2SFN96fwWr3Tdz4MtOdsZl
170,SATISFACTION,Dree Low,155294,https://open.spotify.com/track/6jRuGoydwAnzUvpSP3zXId
171,Hon dansar vidare i livet,Hov1,155251,https://open.spotify.com/track/1aEU7mcRDTYBB4ASpqbjYE
172,I Love Me,Demi Lovato,155137,https://open.spotify.com/track/2IHLaN6wwYKQ3S24NsQqpA
173,Skechers,DripReport,155127,https://open.spotify.com/track/4z2JaAVPemYJhFKm7e32RA
174,Ballin,B.Baby,154505,https://open.spotify.com/track/2YCKzTBbZhWOgdfUum6Cjd
175,Då börjar fåglar sjunga,Miss Li,154250,https://open.spotify.com/track/7FemQvLSKHlBYsIM3PoCs8
176,Solen har gått ner,Veronica Maggio,153787,https://open.spotify.com/track/10ylH6P7Lk02UVQbHSLSuJ
177,Superstars,Asme,153314,https://open.spotify.com/track/3uI2oNNBZWQDe8TDx0ZoAa
178,Think About Things,Daði Freyr,151395,https://open.spotify.com/track/5crhbtfcOWIfN5NbkqQRql
179,Ballin' (with Roddy Ricch),Mustard,150792,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
180,Walk With Me,Måns Zelmerlöw,150384,https://open.spotify.com/track/0a9zsZTPhhghZk9UIgG7uX
181,Blåmärkshårt (Mi Amor),Miriam Bryant,150056,https://open.spotify.com/track/2qKtQuFukH2d0m3FNROcqH
182,Wake Me Up,Avicii,149473,https://open.spotify.com/track/4h8VwCb1MTGoLKueQ1WgbD
183,Sprayad,Greekazo,148634,https://open.spotify.com/track/5RbbypMC1xhw1Kqdmu5uDd
184,rockstar (feat. 21 Savage),Post Malone,148524,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
185,74 BARS,Z.E,148480,https://open.spotify.com/track/2eGPPxqTf4IxXZJ0opXNOy
186,Feel Me,Selena Gomez,148429,https://open.spotify.com/track/4MdcsdRj7i8eBm0qFjO4L4
187,My Oh My (feat. DaBaby),Camila Cabello,147920,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K
188,ANNA BOOK,Frej Larsson,147674,https://open.spotify.com/track/4yxr3khkHJypQDArNlVbjZ
189,F.N,Lil Tjay,145918,https://open.spotify.com/track/0RLLvYBopDwooCyvnTwgYu
190,NETFL1X,1.Cuz,145895,https://open.spotify.com/track/38eCCAcMplgLD3ur8HpyOQ
191,Starta vågen,Aden x Asme,145636,https://open.spotify.com/track/6yMlFbOT0gNy7Qlsrn2jD7
192,Never Worn White,Katy Perry,144760,https://open.spotify.com/track/3ksNHUNCTP6Pan8rjFnmtw
193,Katedral,GAMMAL,144380,https://open.spotify.com/track/0lsm0hlOHc2CuaU9QLb65H
194,La Difícil,Bad Bunny,143399,https://open.spotify.com/track/6NfrH0ANGmgBXyxgV2PeXt
195,Smartare,estraden,142603,https://open.spotify.com/track/3xY2iyO2p65Z7j8Sck1CiY
196,Lucid Dreams,Juice WRLD,141678,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
197,Moves,Suzi P,141481,https://open.spotify.com/track/1y5wNY8l2CyhU7S2oMApCk
198,Always Remember Us This Way,Lady Gaga,141285,https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk
199,All Night Long (All Night) - Recorded at Spotify Studios Stockholm,Benjamin Ingrosso,139915,https://open.spotify.com/track/1I7arMzqZe0nxd9TfkG0Dt
200,SAME GIRL,Fungz,139909,https://open.spotify.com/track/2iEMVP84Ce3SwMVDSQadj0
