,,,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,
Position,Track Name,Artist,Streams,URL
130,Blåmärkshårt (Mi Amor),Miriam Bryant,160807,https://open.spotify.com/track/2qKtQuFukH2d0m3FNROcqH
131,Första klivet,Lellow,160531,https://open.spotify.com/track/3rUb2v8JnqDwcQ3v3Yr057
132,Hon dansar vidare i livet,Hov1,160298,https://open.spotify.com/track/1aEU7mcRDTYBB4ASpqbjYE
133,FIND MY WAY,DaBaby,160259,https://open.spotify.com/track/1lGHa2pwYzxQHFBUynhLtO
134,Ibiza 2020,Ringnes-Ronny,159950,https://open.spotify.com/track/2neKxnjy6VGzum9qiQJQfa
135,Without You (feat. Sandro Cavazza),Avicii,159692,https://open.spotify.com/track/6Pgkp4qUoTmJIPn7ReaGxL
136,Save Your Tears,The Weeknd,159214,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
137,Kmr Ihåg,ADAAM,158929,https://open.spotify.com/track/6Au1aOEg4ZgiDAv6tyNauz
138,Tappat,Victor Leksell,158639,https://open.spotify.com/track/2jPCvYRyIXQf2if8CTyabC
139,Beautiful People (feat. Khalid),Ed Sheeran,158550,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
140,"Du Med Dig, Akustisk",Miriam Bryant,157982,https://open.spotify.com/track/1AfSccccjs0qPxCeuKAbEr
141,Goat,Ant Wan,157683,https://open.spotify.com/track/2hRaTAASHhdunhO2nj4mwl
142,Alla våra smeknamn,Molly Sandén,157632,https://open.spotify.com/track/1yXRbopf6xxpwmbPfolBQo
143,Wake Me Up,Avicii,156871,https://open.spotify.com/track/4h8VwCb1MTGoLKueQ1WgbD
144,Evigheten,Abidaz,156400,https://open.spotify.com/track/0kWJi1IrbtYJnd8b3JXOji
145,TG4M - Spotify Studios Recording,Nea,155949,https://open.spotify.com/track/4A8UGOAh2OYM6hn6tTI95H
146,What It Is (feat. Dree Low),K27,154742,https://open.spotify.com/track/5T9J44ObXcEA5XIdC6lwxL
147,Då börjar fåglar sjunga,Miss Li,153523,https://open.spotify.com/track/7FemQvLSKHlBYsIM3PoCs8
148,Första Klass,Einár,152500,https://open.spotify.com/track/74TEgDsFaq0zMttq1dVuYK
149,Vi två,estraden,152411,https://open.spotify.com/track/2ijMtHHR50h8M951kZvYkR
150,GFLOW,Z.E,149635,https://open.spotify.com/track/7gMT1TuYIIAYI0LSsiJsow
151,Breaking Me,Topic,149555,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
152,Svag,Newkid,149550,https://open.spotify.com/track/66K9hoI6zNkxpTx88jFIvW
153,En säng av rosor,Newkid,149516,https://open.spotify.com/track/116bEFljiFEDt0zaHYcgWx
154,Bro,Lelo,149469,https://open.spotify.com/track/0jngaMh4nKBzquXKeaaYzv
155,Lila,Asme,148454,https://open.spotify.com/track/3JjsTTUgaPdLlLKtKL7OD0
156,Don't Stop Believin',Journey,148227,https://open.spotify.com/track/4bHsxqR3GMrXTxEPLuK5ue
