,Position,Track Name,Artist,Streams,Week,Month,Year
26,27,Turks (feat. Travis Scott),NAV,3984993,3,April,2020
27,28,P2,Lil Uzi Vert,3868652,3,April,2020
28,29,Gimme Love,Joji,3725843,3,April,2020
29,30,Myron,Lil Uzi Vert,3704674,3,April,2020
30,31,Dance Monkey,Tones And I,3679540,3,April,2020
31,32,Ballin' (with Roddy Ricch),Mustard,3574629,3,April,2020
32,33,PTSD,G Herbo,3475726,3,April,2020
33,34,In Your Eyes,The Weeknd,3470780,3,April,2020
34,35,Godzilla (feat. Juice WRLD),Eminem,3403214,3,April,2020
35,36,Someone You Loved,Lewis Capaldi,3318795,3,April,2020
36,37,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,3301747,3,April,2020
37,38,After Party,Don Toliver,3278620,3,April,2020
38,39,Suicidal (Remix) [feat. Juice WRLD],YNW Melly,3263329,3,April,2020
39,40,hot girl bummer,blackbear,3201128,3,April,2020
40,41,HIGHEST IN THE ROOM,Travis Scott,3181695,3,April,2020
41,42,BLAME IT ON BABY,DaBaby,3116742,3,April,2020
42,43,BOP,DaBaby,3111849,3,April,2020
43,44,Boss Bitch,Doja Cat,3092844,3,April,2020
44,45,That Way - Bonus Track,Lil Uzi Vert,3065329,3,April,2020
45,46,Lucid Dreams,Juice WRLD,3031129,3,April,2020
46,47,Break My Heart,Dua Lipa,2988019,3,April,2020
47,48,Broke In A Minute,Tory Lanez,2977339,3,April,2020
48,49,LIGHTSKIN SH*T (feat. Future & jetsonmade),DaBaby,2961772,3,April,2020
49,50,everything i wanted,Billie Eilish,2961020,3,April,2020
50,51,Bandit (with YoungBoy Never Broke Again),Juice WRLD,2928580,3,April,2020
51,52,If the World Was Ending - feat. Julia Michaels,JP Saxe,2913814,3,April,2020
52,53,Level of Concern,Twenty One Pilots,2910660,3,April,2020
53,54,CAN'T STOP,DaBaby,2758451,3,April,2020
54,55,Yo Perreo Sola,Bad Bunny,2710102,3,April,2020
55,56,SICKO MODE,Travis Scott,2685233,3,April,2020
56,57,More Than My Hometown,Morgan Wallen,2627370,3,April,2020
57,58,Robbery,Juice WRLD,2624474,3,April,2020
58,59,Oprah’s Bank Account (Lil Yachty & DaBaby feat. Drake),Lil Yachty,2601106,3,April,2020
59,60,Heart On Ice,Rod Wave,2575635,3,April,2020
60,61,CITY OF ANGELS,24kGoldn,2568166,3,April,2020
61,62,SAD SH*T,DaBaby,2563037,3,April,2020
62,63,DROP (feat. A Boogie wit da Hoodie & London On Da Track),DaBaby,2543149,3,April,2020
63,64,Go Stupid (feat. NLE Choppa & Mike WiLL Made-It),Polo G,2541101,3,April,2020
64,65,Selfish,Madison Beer,2523880,3,April,2020
65,66,OUT WEST (feat. Young Thug),JACKBOYS,2523199,3,April,2020
66,67,Heartless,The Weeknd,2514472,3,April,2020
67,68,TALK ABOUT IT,DaBaby,2441130,3,April,2020
68,69,bad guy,Billie Eilish,2410026,3,April,2020
69,70,Safaera,Bad Bunny,2391813,3,April,2020
70,71,Woah,Lil Baby,2390937,3,April,2020
71,72,lovely (with Khalid),Billie Eilish,2387495,3,April,2020
72,73,Suicidal,YNW Melly,2385158,3,April,2020
73,74,goosebumps,Travis Scott,2373925,3,April,2020
74,75,All Girls Are The Same,Juice WRLD,2365350,3,April,2020
75,76,Skechers,DripReport,2364181,3,April,2020
76,77,"10,000 Hours (with Justin Bieber)",Dan + Shay,2348311,3,April,2020
77,78,Before You Go,Lewis Capaldi,2300918,3,April,2020
78,79,CHAMPION,DaBaby,2280564,3,April,2020
79,80,Lo Mein,Lil Uzi Vert,2277732,3,April,2020
80,81,Jocelyn Flores,XXXTENTACION,2229942,3,April,2020
81,82,After Hours,The Weeknd,2227438,3,April,2020
82,83,SLOW DANCING IN THE DARK,Joji,2225000,3,April,2020
83,84,NASTY (feat. Ashanti & Megan Thee Stallion),DaBaby,2210047,3,April,2020
84,85,Money In The Grave (Drake ft. Rick Ross),Drake,2208798,3,April,2020
85,86,Ransom,Lil Tecca,2204254,3,April,2020
86,87,ily (i love you baby) (feat. Emilee),Surf Mesa,2204050,3,April,2020
87,88,My Oh My (feat. DaBaby),Camila Cabello,2199958,3,April,2020
88,89,when the party's over,Billie Eilish,2159794,3,April,2020
89,90,Boyfriend,Selena Gomez,2144577,3,April,2020
90,91,Whiskey Glasses,Morgan Wallen,2119050,3,April,2020
91,92,Out Of Love (feat. Internet Money),Lil Tecca,2118874,3,April,2020
92,93,You should be sad,Halsey,2106683,3,April,2020
93,94,Memories,Maroon 5,2104833,3,April,2020
94,95,Chasin' You,Morgan Wallen,2103306,3,April,2020
95,96,BELIEVE IT,PARTYNEXTDOOR,2097175,3,April,2020
96,97,One Man Band,Old Dominion,2096270,3,April,2020
97,98,Beautiful Crazy,Luke Combs,2093091,3,April,2020
98,99,Suge,DaBaby,2071727,3,April,2020
99,100,Sick and Tired,iann dior,2069669,3,April,2020
100,101,Like That (feat. Gucci Mane),Doja Cat,2066913,3,April,2020
101,102,SUGAR,BROCKHAMPTON,2060665,3,April,2020
102,103,SAD!,XXXTENTACION,2055565,3,April,2020
103,104,Moral of the Story,Ashe,2042290,3,April,2020
104,105,No Idea,Don Toliver,2019238,3,April,2020
105,106,July,Noah Cyrus,2007113,3,April,2020
106,107,TOES (feat. Lil Baby & Moneybagg Yo),DaBaby,1993545,3,April,2020
107,108,VIBEZ,DaBaby,1987870,3,April,2020
108,109,Futsal Shuffle 2020 - Bonus Track,Lil Uzi Vert,1983437,3,April,2020
109,110,Sum 2 Prove,Lil Baby,1969162,3,April,2020
110,111,MIDDLE CHILD,J. Cole,1959476,3,April,2020
111,112,XO Tour Llif3,Lil Uzi Vert,1957292,3,April,2020
112,113,Goodbyes (Feat. Young Thug),Post Malone,1956160,3,April,2020
113,114,Wow.,Post Malone,1941640,3,April,2020
114,115,Heatin Up (feat. Gunna),Lil Baby,1937729,3,April,2020
115,116,Maniac,Conan Gray,1929578,3,April,2020
116,117,Watermelon Sugar,Harry Styles,1913675,3,April,2020
117,118,Costa Rica,Bankrol Hayden,1912396,3,April,2020
118,119,Physical,Dua Lipa,1910784,3,April,2020
119,120,I Fall Apart,Post Malone,1904149,3,April,2020
120,121,Baby Pluto,Lil Uzi Vert,1893647,3,April,2020
121,122,Falling,Harry Styles,1890930,3,April,2020
122,123,Murder On My Mind,YNW Melly,1887759,3,April,2020
123,124,F.N,Lil Tjay,1849677,3,April,2020
124,125,Heartless (feat. Morgan Wallen),Diplo,1838738,3,April,2020
125,126,Truth Hurts,Lizzo,1821013,3,April,2020
126,127,Know Your Worth,Khalid,1819520,3,April,2020
127,128,rockstar (feat. 21 Savage),Post Malone,1818312,3,April,2020
128,129,223's (feat. 9lokknine),YNW Melly,1799260,3,April,2020
129,130,EARFQUAKE,"Tyler, The Creator",1795156,3,April,2020
130,131,"Numbers (feat. Roddy Ricch, Gunna and London On Da Track)",A Boogie Wit da Hoodie,1793320,3,April,2020
131,132,The Less I Know The Better,Tame Impala,1771730,3,April,2020
132,133,Emotionally Scarred,Lil Baby,1766404,3,April,2020
133,134,I Hope,Gabby Barrett,1759260,3,April,2020
134,135,Hate Me (with Juice WRLD),Ellie Goulding,1739592,3,April,2020
135,136,Pop Out (feat. Lil Tjay),Polo G,1736084,3,April,2020
136,137,Drip Too Hard (Lil Baby & Gunna),Lil Baby,1732700,3,April,2020
137,138,AMAZING GRACE,DaBaby,1723343,3,April,2020
138,139,Fuck Love (feat. Trippie Redd),XXXTENTACION,1719706,3,April,2020
139,140,Make No Sense,YoungBoy Never Broke Again,1707052,3,April,2020
140,141,Si Veo a Tu Mamá,Bad Bunny,1698687,3,April,2020
141,142,No Guidance (feat. Drake),Chris Brown,1696979,3,April,2020
142,143,Señorita,Shawn Mendes,1681724,3,April,2020
143,144,Camelot,NLE Choppa,1677243,3,April,2020
144,145,"Life Is Good (feat. Drake, DaBaby & Lil Baby) - Remix",Future,1657011,3,April,2020
145,146,Stupid Again,Tory Lanez,1654952,3,April,2020
146,147,Save Your Tears,The Weeknd,1652499,3,April,2020
147,148,Going Bad (feat. Drake),Meek Mill,1644710,3,April,2020
148,149,Moonlight,XXXTENTACION,1635077,3,April,2020
149,150,Armed And Dangerous,Juice WRLD,1630367,3,April,2020
150,151,Baby (Lil Baby feat. DaBaby),Quality Control,1617211,3,April,2020
151,152,DND,Polo G,1604945,3,April,2020
152,153,Without Me,Halsey,1602687,3,April,2020
153,154,Better Now,Post Malone,1602155,3,April,2020
154,155,ocean eyes,Billie Eilish,1597275,3,April,2020
155,156,Speechless,Dan + Shay,1595757,3,April,2020
156,157,The London (feat. J. Cole & Travis Scott),Young Thug,1588983,3,April,2020
157,158,La Difícil,Bad Bunny,1576792,3,April,2020
158,159,Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie,1563991,3,April,2020
159,160,Captain Hook,Megan Thee Stallion,1561759,3,April,2020
160,161,Freedom,Kygo,1558610,3,April,2020
161,162,Eastside (with Halsey & Khalid),benny blanco,1555844,3,April,2020
162,163,Secret (feat. Summer Walker),21 Savage,1555416,3,April,2020
163,164,Fade Away,The Kid LAROI,1552210,3,April,2020
164,165,Stuck In A Dream (feat. Gunna),Lil Mosey,1552085,3,April,2020
165,166,you were good to me (bonus track),Jeremy Zucker,1547589,3,April,2020
166,167,Run,Joji,1543390,3,April,2020
167,168,Lalala,Y2K,1540478,3,April,2020
168,169,Legends,Juice WRLD,1530468,3,April,2020
169,170,Vete,Bad Bunny,1528597,3,April,2020
170,171,GOODMORNINGTOKYO!,TOKYO’S REVENGE,1524877,3,April,2020
171,172,Dior,Pop Smoke,1519331,3,April,2020
172,173,When It Rains It Pours,Luke Combs,1517661,3,April,2020
173,174,Lean Wit Me,Juice WRLD,1513635,3,April,2020
174,175,B.S. (feat. H.E.R.),Jhené Aiko,1511686,3,April,2020
175,176,Say You Won't Let Go,James Arthur,1508830,3,April,2020
176,177,Leader Of The Delinquents,Kid Cudi,1506443,3,April,2020
177,178,Commercial (feat. Lil Uzi Vert),Lil Baby,1504143,3,April,2020
178,179,7 rings,Ariana Grande,1503813,3,April,2020
179,180,This City,Sam Fischer,1499087,3,April,2020
180,181,Yummy,Justin Bieber,1492791,3,April,2020
181,182,Take What You Want (feat. Ozzy Osbourne & Travis Scott),Post Malone,1491884,3,April,2020
182,183,Like It Is,Kygo,1488736,3,April,2020
183,184,It's You,Ali Gatie,1486973,3,April,2020
184,185,Happier,Marshmello,1486386,3,April,2020
185,186,Havin My Way (feat. Lil Durk),Lil Skies,1483220,3,April,2020
186,187,Lose You To Love Me,Selena Gomez,1479931,3,April,2020
187,188,I Want You To Love Me,Fiona Apple,1477522,3,April,2020
188,189,i love you,Billie Eilish,1477245,3,April,2020
189,190,Best Part (feat. Daniel Caesar),H.E.R.,1476187,3,April,2020
190,191,ORANGE SODA,Baby Keem,1473406,3,April,2020
191,192,Tequila,Dan + Shay,1470674,3,April,2020
192,193,Hurricane,Luke Combs,1466591,3,April,2020
193,194,Tusa,KAROL G,1454905,3,April,2020
194,195,Still Be Friends (feat. Tory Lanez & Tyga),G-Eazy,1446160,3,April,2020
195,196,changes,XXXTENTACION,1446087,3,April,2020
196,197,Magic In The Hamptons (feat. Lil Yachty),Social House,1438912,3,April,2020
197,198,Get You The Moon (feat. Snøw),Kina,1437530,3,April,2020
198,199,Enemies (feat. DaBaby),Post Malone,1436935,3,April,2020
199,200,Tongue Tied,Grouplove,1433361,3,April,2020
0,1,Toosie Slide,Drake,10460797,4,April,2020
1,2,ROCKSTAR (feat. Roddy Ricch),DaBaby,9768678,4,April,2020
2,3,Blueberry Faygo,Lil Mosey,9522253,4,April,2020
3,4,Blinding Lights,The Weeknd,9033938,4,April,2020
4,5,The Box,Roddy Ricch,8675712,4,April,2020
5,6,Roses - Imanbek Remix,SAINt JHN,6389361,4,April,2020
6,7,WHATS POPPIN,Jack Harlow,6300831,4,April,2020
7,8,@ MEH,Playboi Carti,6233724,4,April,2020
8,9,Say So,Doja Cat,5769078,4,April,2020
9,10,Don't Start Now,Dua Lipa,5536860,4,April,2020
10,11,FIND MY WAY,DaBaby,5523998,4,April,2020
11,12,Savage,Megan Thee Stallion,5458065,4,April,2020
12,13,death bed (coffee for your head),Powfu,5364748,4,April,2020
13,14,Walk Em Down (feat. Roddy Ricch),NLE Choppa,4847877,4,April,2020
14,15,Circles,Post Malone,4800879,4,April,2020
15,16,"Sunday Best (Feeling Good, Like I Should)",Surfaces,4729533,4,April,2020
16,17,Intentions (feat. Quavo),Justin Bieber,4663659,4,April,2020
17,18,Life Is Good (feat. Drake),Future,4601108,4,April,2020
18,19,PICK UP (feat. Quavo),DaBaby,4321627,4,April,2020
19,20,Falling,Trevor Daniel,4282915,4,April,2020
20,21,I’m Ready (with Demi Lovato),Sam Smith,4252414,4,April,2020
21,22,ROXANNE,Arizona Zervas,4229678,4,April,2020
22,23,High Fashion (feat. Mustard),Roddy Ricch,4156745,4,April,2020
23,24,JUMP (feat. YoungBoy Never Broke Again),DaBaby,4096538,4,April,2020
24,25,Supalonely,BENEE,4021705,4,April,2020
25,26,Adore You,Harry Styles,4006930,4,April,2020
26,27,Turks (feat. Travis Scott),NAV,3984993,4,April,2020
27,28,P2,Lil Uzi Vert,3868652,4,April,2020
28,29,Gimme Love,Joji,3725843,4,April,2020
29,30,Myron,Lil Uzi Vert,3704674,4,April,2020
30,31,Dance Monkey,Tones And I,3679540,4,April,2020
31,32,Ballin' (with Roddy Ricch),Mustard,3574629,4,April,2020
32,33,PTSD,G Herbo,3475726,4,April,2020
33,34,In Your Eyes,The Weeknd,3470780,4,April,2020
34,35,Godzilla (feat. Juice WRLD),Eminem,3403214,4,April,2020
35,36,Someone You Loved,Lewis Capaldi,3318795,4,April,2020
36,37,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,3301747,4,April,2020
37,38,After Party,Don Toliver,3278620,4,April,2020
38,39,Suicidal (Remix) [feat. Juice WRLD],YNW Melly,3263329,4,April,2020
39,40,hot girl bummer,blackbear,3201128,4,April,2020
40,41,HIGHEST IN THE ROOM,Travis Scott,3181695,4,April,2020
41,42,BLAME IT ON BABY,DaBaby,3116742,4,April,2020
42,43,BOP,DaBaby,3111849,4,April,2020
43,44,Boss Bitch,Doja Cat,3092844,4,April,2020
44,45,That Way - Bonus Track,Lil Uzi Vert,3065329,4,April,2020
45,46,Lucid Dreams,Juice WRLD,3031129,4,April,2020
46,47,Break My Heart,Dua Lipa,2988019,4,April,2020
47,48,Broke In A Minute,Tory Lanez,2977339,4,April,2020
48,49,LIGHTSKIN SH*T (feat. Future & jetsonmade),DaBaby,2961772,4,April,2020
49,50,everything i wanted,Billie Eilish,2961020,4,April,2020
50,51,Bandit (with YoungBoy Never Broke Again),Juice WRLD,2928580,4,April,2020
51,52,If the World Was Ending - feat. Julia Michaels,JP Saxe,2913814,4,April,2020
52,53,Level of Concern,Twenty One Pilots,2910660,4,April,2020
53,54,CAN'T STOP,DaBaby,2758451,4,April,2020
54,55,Yo Perreo Sola,Bad Bunny,2710102,4,April,2020
55,56,SICKO MODE,Travis Scott,2685233,4,April,2020
56,57,More Than My Hometown,Morgan Wallen,2627370,4,April,2020
57,58,Robbery,Juice WRLD,2624474,4,April,2020
58,59,Oprah’s Bank Account (Lil Yachty & DaBaby feat. Drake),Lil Yachty,2601106,4,April,2020
59,60,Heart On Ice,Rod Wave,2575635,4,April,2020
60,61,CITY OF ANGELS,24kGoldn,2568166,4,April,2020
61,62,SAD SH*T,DaBaby,2563037,4,April,2020
62,63,DROP (feat. A Boogie wit da Hoodie & London On Da Track),DaBaby,2543149,4,April,2020
63,64,Go Stupid (feat. NLE Choppa & Mike WiLL Made-It),Polo G,2541101,4,April,2020
64,65,Selfish,Madison Beer,2523880,4,April,2020
65,66,OUT WEST (feat. Young Thug),JACKBOYS,2523199,4,April,2020
66,67,Heartless,The Weeknd,2514472,4,April,2020
67,68,TALK ABOUT IT,DaBaby,2441130,4,April,2020
68,69,bad guy,Billie Eilish,2410026,4,April,2020
69,70,Safaera,Bad Bunny,2391813,4,April,2020
70,71,Woah,Lil Baby,2390937,4,April,2020
71,72,lovely (with Khalid),Billie Eilish,2387495,4,April,2020
72,73,Suicidal,YNW Melly,2385158,4,April,2020
73,74,goosebumps,Travis Scott,2373925,4,April,2020
74,75,All Girls Are The Same,Juice WRLD,2365350,4,April,2020
75,76,Skechers,DripReport,2364181,4,April,2020
76,77,"10,000 Hours (with Justin Bieber)",Dan + Shay,2348311,4,April,2020
77,78,Before You Go,Lewis Capaldi,2300918,4,April,2020
78,79,CHAMPION,DaBaby,2280564,4,April,2020
79,80,Lo Mein,Lil Uzi Vert,2277732,4,April,2020
80,81,Jocelyn Flores,XXXTENTACION,2229942,4,April,2020
81,82,After Hours,The Weeknd,2227438,4,April,2020
82,83,SLOW DANCING IN THE DARK,Joji,2225000,4,April,2020
83,84,NASTY (feat. Ashanti & Megan Thee Stallion),DaBaby,2210047,4,April,2020
84,85,Money In The Grave (Drake ft. Rick Ross),Drake,2208798,4,April,2020
85,86,Ransom,Lil Tecca,2204254,4,April,2020
86,87,ily (i love you baby) (feat. Emilee),Surf Mesa,2204050,4,April,2020
87,88,My Oh My (feat. DaBaby),Camila Cabello,2199958,4,April,2020
88,89,when the party's over,Billie Eilish,2159794,4,April,2020
89,90,Boyfriend,Selena Gomez,2144577,4,April,2020
90,91,Whiskey Glasses,Morgan Wallen,2119050,4,April,2020
91,92,Out Of Love (feat. Internet Money),Lil Tecca,2118874,4,April,2020
92,93,You should be sad,Halsey,2106683,4,April,2020
93,94,Memories,Maroon 5,2104833,4,April,2020
94,95,Chasin' You,Morgan Wallen,2103306,4,April,2020
95,96,BELIEVE IT,PARTYNEXTDOOR,2097175,4,April,2020
96,97,One Man Band,Old Dominion,2096270,4,April,2020
97,98,Beautiful Crazy,Luke Combs,2093091,4,April,2020
98,99,Suge,DaBaby,2071727,4,April,2020
99,100,Sick and Tired,iann dior,2069669,4,April,2020
100,101,Like That (feat. Gucci Mane),Doja Cat,2066913,4,April,2020
101,102,SUGAR,BROCKHAMPTON,2060665,4,April,2020
102,103,SAD!,XXXTENTACION,2055565,4,April,2020
103,104,Moral of the Story,Ashe,2042290,4,April,2020
104,105,No Idea,Don Toliver,2019238,4,April,2020
105,106,July,Noah Cyrus,2007113,4,April,2020
106,107,TOES (feat. Lil Baby & Moneybagg Yo),DaBaby,1993545,4,April,2020
107,108,VIBEZ,DaBaby,1987870,4,April,2020
108,109,Futsal Shuffle 2020 - Bonus Track,Lil Uzi Vert,1983437,4,April,2020
109,110,Sum 2 Prove,Lil Baby,1969162,4,April,2020
110,111,MIDDLE CHILD,J. Cole,1959476,4,April,2020
111,112,XO Tour Llif3,Lil Uzi Vert,1957292,4,April,2020
112,113,Goodbyes (Feat. Young Thug),Post Malone,1956160,4,April,2020
113,114,Wow.,Post Malone,1941640,4,April,2020
114,115,Heatin Up (feat. Gunna),Lil Baby,1937729,4,April,2020
115,116,Maniac,Conan Gray,1929578,4,April,2020
116,117,Watermelon Sugar,Harry Styles,1913675,4,April,2020
117,118,Costa Rica,Bankrol Hayden,1912396,4,April,2020
118,119,Physical,Dua Lipa,1910784,4,April,2020
119,120,I Fall Apart,Post Malone,1904149,4,April,2020
120,121,Baby Pluto,Lil Uzi Vert,1893647,4,April,2020
121,122,Falling,Harry Styles,1890930,4,April,2020
122,123,Murder On My Mind,YNW Melly,1887759,4,April,2020
123,124,F.N,Lil Tjay,1849677,4,April,2020
124,125,Heartless (feat. Morgan Wallen),Diplo,1838738,4,April,2020
125,126,Truth Hurts,Lizzo,1821013,4,April,2020
126,127,Know Your Worth,Khalid,1819520,4,April,2020
127,128,rockstar (feat. 21 Savage),Post Malone,1818312,4,April,2020
128,129,223's (feat. 9lokknine),YNW Melly,1799260,4,April,2020
129,130,EARFQUAKE,"Tyler, The Creator",1795156,4,April,2020
130,131,"Numbers (feat. Roddy Ricch, Gunna and London On Da Track)",A Boogie Wit da Hoodie,1793320,4,April,2020
131,132,The Less I Know The Better,Tame Impala,1771730,4,April,2020
132,133,Emotionally Scarred,Lil Baby,1766404,4,April,2020
133,134,I Hope,Gabby Barrett,1759260,4,April,2020
134,135,Hate Me (with Juice WRLD),Ellie Goulding,1739592,4,April,2020
135,136,Pop Out (feat. Lil Tjay),Polo G,1736084,4,April,2020
136,137,Drip Too Hard (Lil Baby & Gunna),Lil Baby,1732700,4,April,2020
137,138,AMAZING GRACE,DaBaby,1723343,4,April,2020
138,139,Fuck Love (feat. Trippie Redd),XXXTENTACION,1719706,4,April,2020
139,140,Make No Sense,YoungBoy Never Broke Again,1707052,4,April,2020
140,141,Si Veo a Tu Mamá,Bad Bunny,1698687,4,April,2020
141,142,No Guidance (feat. Drake),Chris Brown,1696979,4,April,2020
142,143,Señorita,Shawn Mendes,1681724,4,April,2020
143,144,Camelot,NLE Choppa,1677243,4,April,2020
144,145,"Life Is Good (feat. Drake, DaBaby & Lil Baby) - Remix",Future,1657011,4,April,2020
145,146,Stupid Again,Tory Lanez,1654952,4,April,2020
146,147,Save Your Tears,The Weeknd,1652499,4,April,2020
147,148,Going Bad (feat. Drake),Meek Mill,1644710,4,April,2020
148,149,Moonlight,XXXTENTACION,1635077,4,April,2020
149,150,Armed And Dangerous,Juice WRLD,1630367,4,April,2020
150,151,Baby (Lil Baby feat. DaBaby),Quality Control,1617211,4,April,2020
151,152,DND,Polo G,1604945,4,April,2020
152,153,Without Me,Halsey,1602687,4,April,2020
153,154,Better Now,Post Malone,1602155,4,April,2020
154,155,ocean eyes,Billie Eilish,1597275,4,April,2020
155,156,Speechless,Dan + Shay,1595757,4,April,2020
156,157,The London (feat. J. Cole & Travis Scott),Young Thug,1588983,4,April,2020
157,158,La Difícil,Bad Bunny,1576792,4,April,2020
158,159,Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie,1563991,4,April,2020
159,160,Captain Hook,Megan Thee Stallion,1561759,4,April,2020
160,161,Freedom,Kygo,1558610,4,April,2020
161,162,Eastside (with Halsey & Khalid),benny blanco,1555844,4,April,2020
162,163,Secret (feat. Summer Walker),21 Savage,1555416,4,April,2020
163,164,Fade Away,The Kid LAROI,1552210,4,April,2020
164,165,Stuck In A Dream (feat. Gunna),Lil Mosey,1552085,4,April,2020
165,166,you were good to me (bonus track),Jeremy Zucker,1547589,4,April,2020
166,167,Run,Joji,1543390,4,April,2020
167,168,Lalala,Y2K,1540478,4,April,2020
168,169,Legends,Juice WRLD,1530468,4,April,2020
169,170,Vete,Bad Bunny,1528597,4,April,2020
170,171,GOODMORNINGTOKYO!,TOKYO’S REVENGE,1524877,4,April,2020
171,172,Dior,Pop Smoke,1519331,4,April,2020
172,173,When It Rains It Pours,Luke Combs,1517661,4,April,2020
173,174,Lean Wit Me,Juice WRLD,1513635,4,April,2020
174,175,B.S. (feat. H.E.R.),Jhené Aiko,1511686,4,April,2020
175,176,Say You Won't Let Go,James Arthur,1508830,4,April,2020
176,177,Leader Of The Delinquents,Kid Cudi,1506443,4,April,2020
177,178,Commercial (feat. Lil Uzi Vert),Lil Baby,1504143,4,April,2020
178,179,7 rings,Ariana Grande,1503813,4,April,2020
179,180,This City,Sam Fischer,1499087,4,April,2020
180,181,Yummy,Justin Bieber,1492791,4,April,2020
181,182,Take What You Want (feat. Ozzy Osbourne & Travis Scott),Post Malone,1491884,4,April,2020
182,183,Like It Is,Kygo,1488736,4,April,2020
183,184,It's You,Ali Gatie,1486973,4,April,2020
184,185,Happier,Marshmello,1486386,4,April,2020
185,186,Havin My Way (feat. Lil Durk),Lil Skies,1483220,4,April,2020
186,187,Lose You To Love Me,Selena Gomez,1479931,4,April,2020
187,188,I Want You To Love Me,Fiona Apple,1477522,4,April,2020
188,189,i love you,Billie Eilish,1477245,4,April,2020
189,190,Best Part (feat. Daniel Caesar),H.E.R.,1476187,4,April,2020
190,191,ORANGE SODA,Baby Keem,1473406,4,April,2020
191,192,Tequila,Dan + Shay,1470674,4,April,2020
192,193,Hurricane,Luke Combs,1466591,4,April,2020
193,194,Tusa,KAROL G,1454905,4,April,2020
194,195,Still Be Friends (feat. Tory Lanez & Tyga),G-Eazy,1446160,4,April,2020
195,196,changes,XXXTENTACION,1446087,4,April,2020
196,197,Magic In The Hamptons (feat. Lil Yachty),Social House,1438912,4,April,2020
197,198,Get You The Moon (feat. Snøw),Kina,1437530,4,April,2020
198,199,Enemies (feat. DaBaby),Post Malone,1436935,4,April,2020
199,200,Tongue Tied,Grouplove,1433361,4,April,2020
0,1,THE SCOTTS,THE SCOTTS,18915488,5,April,2020
1,2,Righteous,Juice WRLD,11865922,5,April,2020
2,3,Toosie Slide,Drake,8951031,5,April,2020
3,4,Blueberry Faygo,Lil Mosey,8847895,5,April,2020
4,5,ROCKSTAR (feat. Roddy Ricch),DaBaby,8650518,5,April,2020
5,6,Blinding Lights,The Weeknd,8613330,5,April,2020
6,7,The Box,Roddy Ricch,8078179,5,April,2020
7,8,goosebumps,Travis Scott,6351723,5,April,2020
8,9,Roses - Imanbek Remix,SAINt JHN,6306455,5,April,2020
9,10,WHATS POPPIN,Jack Harlow,6042451,5,April,2020
10,11,Say So,Doja Cat,5977707,5,April,2020
11,12,SICKO MODE,Travis Scott,5772980,5,April,2020
12,13,HIGHEST IN THE ROOM,Travis Scott,5599305,5,April,2020
13,14,Savage,Megan Thee Stallion,5059147,5,April,2020
14,15,Don't Start Now,Dua Lipa,4911547,5,April,2020
15,16,death bed (coffee for your head),Powfu,4902544,5,April,2020
16,17,Walk Em Down (feat. Roddy Ricch),NLE Choppa,4787737,5,April,2020
17,18,Circles,Post Malone,4761020,5,April,2020
18,19,"Sunday Best (Feeling Good, Like I Should)",Surfaces,4577860,5,April,2020
19,20,Intentions (feat. Quavo),Justin Bieber,4499814,5,April,2020
20,21,Life Is Good (feat. Drake),Future,4443223,5,April,2020
21,22,ROXANNE,Arizona Zervas,4110437,5,April,2020
22,23,Falling,Trevor Daniel,4077201,5,April,2020
23,24,Supalonely,BENEE,4016157,5,April,2020
24,25,Adore You,Harry Styles,3994231,5,April,2020
25,26,High Fashion (feat. Mustard),Roddy Ricch,3925786,5,April,2020
26,27,After Party,Don Toliver,3828278,5,April,2020
27,28,P2,Lil Uzi Vert,3744681,5,April,2020
28,29,Turks (feat. Travis Scott),NAV,3716696,5,April,2020
29,30,Myron,Lil Uzi Vert,3444082,5,April,2020
30,31,PTSD,G Herbo,3416246,5,April,2020
31,32,Ballin' (with Roddy Ricch),Mustard,3411346,5,April,2020
32,33,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,3330050,5,April,2020
33,34,Lucid Dreams,Juice WRLD,3320263,5,April,2020
34,35,FIND MY WAY,DaBaby,3306446,5,April,2020
35,36,Someone You Loved,Lewis Capaldi,3252801,5,April,2020
36,37,hot girl bummer,blackbear,3208984,5,April,2020
37,38,Dance Monkey,Tones And I,3206326,5,April,2020
38,39,Boss Bitch,Doja Cat,3201267,5,April,2020
39,40,Suicidal (Remix) [feat. Juice WRLD],YNW Melly,3174972,5,April,2020
40,41,Godzilla (feat. Juice WRLD),Eminem,3155726,5,April,2020
41,42,In Your Eyes,The Weeknd,3140698,5,April,2020
42,43,STARGAZING,Travis Scott,3136725,5,April,2020
43,44,Sasuke,Lil Uzi Vert,3060212,5,April,2020
44,45,Bandit (with YoungBoy Never Broke Again),Juice WRLD,3054991,5,April,2020
45,46,Break My Heart,Dua Lipa,3037044,5,April,2020
46,47,If the World Was Ending - feat. Julia Michaels,JP Saxe,2965971,5,April,2020
47,48,BOP,DaBaby,2901016,5,April,2020
48,49,everything i wanted,Billie Eilish,2865384,5,April,2020
49,50,Robbery,Juice WRLD,2850205,5,April,2020
