,Position,Track Name,Artist,Streams,Week,Month,Year
141,142,Line Without a Hook,Ricky Montgomery,1621457,1,January,2021
142,143,Everybody Dies In Their Nightmares,XXXTENTACION,1619450,1,January,2021
143,144,The Woo (feat. 50 Cent & Roddy Ricch),Pop Smoke,1617086,1,January,2021
144,145,505,Arctic Monkeys,1615869,1,January,2021
145,146,Falling,Trevor Daniel,1615818,1,January,2021
146,147,Beautiful Crazy,Luke Combs,1596604,1,January,2021
147,148,MIDDLE CHILD,J. Cole,1593894,1,January,2021
148,149,XO Tour Llif3,Lil Uzi Vert,1587816,1,January,2021
149,150,The Less I Know The Better,Tame Impala,1581047,1,January,2021
150,151,Party Girl,StaySolidRocky,1575254,1,January,2021
151,152,ivy,Taylor Swift,1568282,1,January,2021
152,153,bad guy,Billie Eilish,1555464,1,January,2021
153,154,Drip Too Hard (Lil Baby & Gunna),Lil Baby,1554707,1,January,2021
154,155,Still Goin Down,Morgan Wallen,1547162,1,January,2021
155,156,July,Noah Cyrus,1545436,1,January,2021
156,157,Fuck Love (feat. Trippie Redd),XXXTENTACION,1542993,1,January,2021
157,158,PTSD,G Herbo,1540770,1,January,2021
158,159,SICKO MODE,Travis Scott,1530944,1,January,2021
159,160,Spicy (feat. Post Malone),Ty Dolla $ign,1529173,1,January,2021
160,161,Mr Loverman,Ricky Montgomery,1527829,1,January,2021
161,162,DOLLAZ ON MY HEAD (feat. Young Thug),Gunna,1527060,1,January,2021
162,163,Maniac,Conan Gray,1523149,1,January,2021
163,164,Savage Remix (feat. Beyoncé),Megan Thee Stallion,1520327,1,January,2021
164,165,THE SCOTTS,THE SCOTTS,1515457,1,January,2021
165,166,Wolves (feat. Post Malone),Big Sean,1502029,1,January,2021
166,167,rockstar (feat. 21 Savage),Post Malone,1499646,1,January,2021
167,168,happiness,Taylor Swift,1498512,1,January,2021
168,169,High Fashion (feat. Mustard),Roddy Ricch,1498381,1,January,2021
169,170,Face Of My City (feat. Lil Baby),Jack Harlow,1486915,1,January,2021
170,171,Armed And Dangerous,Juice WRLD,1486897,1,January,2021
171,172,Tongue Tied,Grouplove,1486811,1,January,2021
172,173,Errbody,Lil Baby,1483378,1,January,2021
173,174,long story short,Taylor Swift,1460270,1,January,2021
174,175,everything i wanted,Billie Eilish,1454612,1,January,2021
175,176,Livin’ The Dream,Morgan Wallen,1454487,1,January,2021
176,177,"10,000 Hours (with Justin Bieber)",Dan + Shay,1454483,1,January,2021
177,178,Toosie Slide,Drake,1450285,1,January,2021
178,179,Mr. Brightside,The Killers,1446824,1,January,2021
179,180,Girls in the Hood,Megan Thee Stallion,1445303,1,January,2021
180,181,I Fall Apart,Post Malone,1429784,1,January,2021
181,182,Say You Won't Let Go,James Arthur,1427878,1,January,2021
182,183,Chicago Freestyle (feat. Giveon),Drake,1426024,1,January,2021
183,184,I Hope,Gabby Barrett,1425054,1,January,2021
184,185,Paradise (feat. Dermot Kennedy),MEDUZA,1412716,1,January,2021
185,186,cardigan,Taylor Swift,1411073,1,January,2021
186,187,Take You Dancing,Jason Derulo,1403047,1,January,2021
187,188,Head & Heart (feat. MNEK),Joel Corry,1401696,1,January,2021
188,189,Your New Boyfriend,Wilbur Soot,1401032,1,January,2021
189,190,Walk Em Down (feat. Roddy Ricch),NLE Choppa,1396575,1,January,2021
190,191,Blastoff (feat. Juice Wrld & Trippie Redd),Internet Money,1392294,1,January,2021
191,192,7 rings,Ariana Grande,1389669,1,January,2021
192,193,Cover Me Up,Morgan Wallen,1385491,1,January,2021
193,194,Money Trees,Kendrick Lamar,1382357,1,January,2021
194,195,Wow.,Post Malone,1380591,1,January,2021
195,196,No Guidance (feat. Drake),Chris Brown,1380330,1,January,2021
196,197,Lean Wit Me,Juice WRLD,1380268,1,January,2021
197,198,Tennessee Whiskey,Chris Stapleton,1379503,1,January,2021
198,199,Onna Come Up,Lil Eazzyy,1371960,1,January,2021
199,200,Flex (feat. Juice WRLD),Polo G,1370590,1,January,2021
0,1,drivers license,Olivia Rodrigo,30433574,2,January,2021
1,2,Good Days,SZA,8509564,2,January,2021
2,3,Wasted On You,Morgan Wallen,6198233,2,January,2021
3,4,Somebody’s Problem,Morgan Wallen,6064009,2,January,2021
4,5,34+35,Ariana Grande,5851219,2,January,2021
5,6,Mood (feat. iann dior),24kGoldn,5271079,2,January,2021
6,7,"Lemonade (feat. Gunna, Don Toliver & NAV)",Internet Money,5225242,2,January,2021
7,8,Whoopty,CJ,5104142,2,January,2021
8,9,Anyone,Justin Bieber,5048192,2,January,2021
9,10,WITHOUT YOU,The Kid LAROI,4977676,2,January,2021
10,11,positions,Ariana Grande,4862031,2,January,2021
11,12,DÁKITI,Bad Bunny,4805000,2,January,2021
12,13,Sand In My Boots,Morgan Wallen,4667579,2,January,2021
