,Position,Track Name,Artist,Streams,Week,Month,Year
181,182,Hate Me (with Juice WRLD),Ellie Goulding,136244,1,January,2020
182,183,Craftmanship,Mwuana,136192,1,January,2020
183,184,Bäst,Ricky Rich,135611,1,January,2020
184,185,Kurt Cobain,Veronica Maggio,134708,1,January,2020
185,186,I'll Be Fine Somehow - Recorded at Spotify Studios Stockholm,Benjamin Ingrosso,134471,1,January,2020
186,187,Can't Hold Us - feat. Ray Dalton,Macklemore & Ryan Lewis,134150,1,January,2020
187,188,Afterwork,Bolaget,133557,1,January,2020
188,189,Jag lovar,Petter,133378,1,January,2020
189,190,Eloise,Arvingarna,132785,1,January,2020
190,191,Pineapple Kush,Thrife,132710,1,January,2020
191,192,Hata mig,Molly Sandén,132118,1,January,2020
192,193,Bohemian Rhapsody - Remastered 2011,Queen,131247,1,January,2020
193,194,Höjer Våra Glas,De Vet Du,129891,1,January,2020
194,195,INGA ALTERNATIV,P.J,129548,1,January,2020
195,196,Yellow Hearts,Ant Saunders,129072,1,January,2020
196,197,Africa,TOTO,128908,1,January,2020
197,198,Had Enough (feat. Quavo & Offset),Don Toliver,128696,1,January,2020
198,199,Robbery,Juice WRLD,128662,1,January,2020
199,200,Lights Up,Harry Styles,128509,1,January,2020
0,1,Blinding Lights,The Weeknd,1147446,2,January,2020
1,2,XO,Yasin,1114598,2,January,2020
2,3,Dance Monkey,Tones And I,1030817,2,January,2020
3,4,Lev nu dö sen,Miss Li,998052,2,January,2020
4,5,PT:1,Yasin,854757,2,January,2020
5,6,Yummy,Justin Bieber,769214,2,January,2020
6,7,GFLOW,Z.E,731762,2,January,2020
7,8,PIPPI,Dree Low,707743,2,January,2020
8,9,Första klivet,Lellow,661535,2,January,2020
9,10,FÖRSENT,1.Cuz,638903,2,January,2020
10,11,Tills mitt hjärta går under,Myra Granberg,611971,2,January,2020
11,12,Someone You Loved,Lewis Capaldi,597359,2,January,2020
12,13,everything i wanted,Billie Eilish,595658,2,January,2020
13,14,Memories,Maroon 5,591814,2,January,2020
14,15,TESLA,Macky,579515,2,January,2020
15,16,Falling,Trevor Daniel,575878,2,January,2020
16,17,ROXANNE,Arizona Zervas,551862,2,January,2020
17,18,DSGIS,Yasin,531624,2,January,2020
18,19,No Cap,Adel,509336,2,January,2020
19,20,Va Mig,Ant Wan,454019,2,January,2020
20,21,Cleopatra,Ant Wan,448928,2,January,2020
21,22,Not For Sale,Yasin,448059,2,January,2020
22,23,Circles,Post Malone,444517,2,January,2020
23,24,Don't Start Now,Dua Lipa,443444,2,January,2020
24,25,"Alone, Pt. II",Alan Walker,439535,2,January,2020
25,26,Some Say,Nea,429617,2,January,2020
26,27,The Box,Roddy Ricch,429603,2,January,2020
27,28,bad guy,Billie Eilish,428736,2,January,2020
28,29,Before You Go,Lewis Capaldi,419486,2,January,2020
29,30,HotSpot,Greekazo,416853,2,January,2020
30,31,"Mi Amor (Blåmärkshårt) [feat. Cherrie, Molly Sandén, STOR]",Miriam Bryant,398433,2,January,2020
31,32,"Rosa himmel (från ""Störst av allt"")",Molly Sandén,394812,2,January,2020
