,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
123,"Murder On My Mind","YNW Melly",1887759,https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC
124,F.N,"Lil Tjay",1849677,https://open.spotify.com/track/0RLLvYBopDwooCyvnTwgYu
125,"Heartless (feat. Morgan Wallen)",Diplo,1838738,https://open.spotify.com/track/5mTL8ZHcB2LJdlrR78xJYr
126,"Truth Hurts",Lizzo,1821013,https://open.spotify.com/track/3HWzoMvoF3TQfYg4UPszDq
127,"Know Your Worth",Khalid,1819520,https://open.spotify.com/track/0TrPqhAMoaKUFLR7iYDokf
128,"rockstar (feat. 21 Savage)","Post Malone",1818312,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
129,"223's (feat. 9lokknine)","YNW Melly",1799260,https://open.spotify.com/track/29ZXwWOOLz9t5fa3eT3i7T
130,EARFQUAKE,"Tyler, The Creator",1795156,https://open.spotify.com/track/5hVghJ4KaYES3BFUATCYn0
131,"Numbers (feat. Roddy Ricch, Gunna and London On Da Track)","A Boogie Wit da Hoodie",1793320,https://open.spotify.com/track/733c1CWmIGymoQXdp7Us88
132,"The Less I Know The Better","Tame Impala",1771730,https://open.spotify.com/track/6K4t31amVTZDgR3sKmwUJJ
133,"Emotionally Scarred","Lil Baby",1766404,https://open.spotify.com/track/7ge7BHazYbVKi8qyZUX1Bm
134,"I Hope","Gabby Barrett",1759260,https://open.spotify.com/track/2Hc4t9N2nt37oO4sF9BynI
135,"Hate Me (with Juice WRLD)","Ellie Goulding",1739592,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE
136,"Pop Out (feat. Lil Tjay)","Polo G",1736084,https://open.spotify.com/track/6uFn47ACjqYkc0jADwEdj1
137,"Drip Too Hard (Lil Baby & Gunna)","Lil Baby",1732700,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE
138,"AMAZING GRACE",DaBaby,1723343,https://open.spotify.com/track/2ulB68v8LGCfQMk0giZZ5S
139,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,1719706,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
140,"Make No Sense","YoungBoy Never Broke Again",1707052,https://open.spotify.com/track/6klLvorLoo1sxvZcjJIY8I
141,"Si Veo a Tu Mamá","Bad Bunny",1698687,https://open.spotify.com/track/41wtwzCZkXwpnakmwJ239F
142,"No Guidance (feat. Drake)","Chris Brown",1696979,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX
143,Señorita,"Shawn Mendes",1681724,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
144,Camelot,"NLE Choppa",1677243,https://open.spotify.com/track/4sWuPniHClkInYAnzXAYUF
145,"Life Is Good (feat. Drake, DaBaby & Lil Baby) - Remix",Future,1657011,https://open.spotify.com/track/4iiWcajF1fEUpwcUewc464
146,"Stupid Again","Tory Lanez",1654952,https://open.spotify.com/track/1fPnUpoXCpD2NDI4vPVeLw
147,"Save Your Tears","The Weeknd",1652499,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
148,"Going Bad (feat. Drake)","Meek Mill",1644710,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc
149,Moonlight,XXXTENTACION,1635077,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
150,"Armed And Dangerous","Juice WRLD",1630367,https://open.spotify.com/track/5wujBwqG7INdStqGd4tRMX
151,"Baby (Lil Baby feat. DaBaby)","Quality Control",1617211,https://open.spotify.com/track/5MPPttjfGap2C6j6eKcO6J
152,DND,"Polo G",1604945,https://open.spotify.com/track/7sMu0DXeCVYwTivw9kBl99
153,"Without Me",Halsey,1602687,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ
154,"Better Now","Post Malone",1602155,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
155,"ocean eyes","Billie Eilish",1597275,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU
156,Speechless,"Dan + Shay",1595757,https://open.spotify.com/track/3GJ4hzg4lrGwU51Y3VARbF
157,"The London (feat. J. Cole & Travis Scott)","Young Thug",1588983,https://open.spotify.com/track/3s4mrPrEFFPF0LmAfutW0n
158,"La Difícil","Bad Bunny",1576792,https://open.spotify.com/track/6NfrH0ANGmgBXyxgV2PeXt
159,"Swervin (feat. 6ix9ine)","A Boogie Wit da Hoodie",1563991,https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6
160,"Captain Hook","Megan Thee Stallion",1561759,https://open.spotify.com/track/1E3VQQWFQAPJkXfYHjqWoI
161,Freedom,Kygo,1558610,https://open.spotify.com/track/5Gj1wG8b12VQdEd3hUuSwo
162,"Eastside (with Halsey & Khalid)","benny blanco",1555844,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
163,"Secret (feat. Summer Walker)","21 Savage",1555416,https://open.spotify.com/track/67lKDoCZbRCJDa4RT68eme
164,"Fade Away","The Kid LAROI",1552210,https://open.spotify.com/track/32ypPhtgTaETvFn3ZIHXTW
165,"Stuck In A Dream (feat. Gunna)","Lil Mosey",1552085,https://open.spotify.com/track/7iHHxY2NLlJRAmlAmC4ahQ
166,"you were good to me (bonus track)","Jeremy Zucker",1547589,https://open.spotify.com/track/0JnSoyZMTYZLWFVdVT1JFZ
167,Run,Joji,1543390,https://open.spotify.com/track/6p8eEdiZLKJH8tcjGZuNTK
